block,practice,trial,change_interval_s,change_interval_frames,taps_start_time_during_fix,taps_end_time_during_fix,taps_start_loc_during_fix,taps_end_loc_during_fix,taps_on_lever_during_fix,taps_on_lever_frame_during_fix,taps_on_lever_s_during_fix,fix_xy,bar_orientation,target_xy,rt,acc,time
13,False,748,1.455,87,[],[2602440],"[(1088, 926)]","[(1097, 936)]",[1],[61],[1.0166666666666666],"[640.0, 512.0]",vertical,"(890.0, 762.0)",[0],0,2583.568
13,False,749,1.486,89,[],[],"[(1083, 910)]",[],[1],[96],[1.6],"[640.0, 512.0]",horizontal,"(890.0, 762.0)",[0.099],1,2589.083
13,False,750,0.927,55,[],[],"[(1103, 917)]",[],[1],[87],[1.45],"[640.0, 512.0]",horizontal,"(890.0, 762.0)",[0.508],1,2592.608
13,False,751,1.1,66,[],[],"[(1096, 909)]",[],[1],[94],[1.5666666666666667],"[640.0, 512.0]",horizontal,"(390.0, 762.0)",[0.451],1,2595.587
13,False,752,0.595,35,[],[],"[(1107, 912)]",[],[1],[69],[1.15],"[640.0, 512.0]",horizontal,"(390.0, 262.0)",[0.544],1,2598.668
13,False,753,0.936,56,[],[],"[(1117, 908)]",[],[1],[91],[1.5166666666666666],"[640.0, 512.0]",vertical,"(390.0, 262.0)",[0.558],1,2601.377
13,False,754,1.352,81,[],[],"[(1107, 893)]",[],[1],[103],[1.7166666666666666],"[640.0, 512.0]",horizontal,"(390.0, 262.0)",[0.34],1,2604.382
13,False,755,0.592,35,[],[],"[(1104, 901)]",[],[1],[68],[1.1333333333333333],"[640.0, 512.0]",vertical,"(390.0, 262.0)",[0.541],1,2607.598
13,False,756,0.605,36,[],[],"[(1111, 912)]",[],[1],[70],[1.1666666666666667],"[640.0, 512.0]",vertical,"(890.0, 762.0)",[0.546],1,2610.301
13,False,757,0.767,46,[],[],"[(1112, 902)]",[],[1],[83],[1.3833333333333333],"[640.0, 512.0]",horizontal,"(890.0, 762.0)",[0.595],1,2612.999
13,False,758,0.399,23,[],[],"[(1107, 914)]",[],[1],[67],[1.1166666666666667],"[640.0, 512.0]",horizontal,"(890.0, 262.0)",[0.702],1,2615.948
13,False,759,0.931,55,[],[],"[(1097, 901)]",[],[1],[90],[1.5],"[640.0, 512.0]",vertical,"(390.0, 762.0)",[0.558],1,2618.569
13,False,760,1.376,82,[],[],"[(1104, 910)]",[],[1],[107],[1.7833333333333332],"[640.0, 512.0]",vertical,"(890.0, 762.0)",[0.396],1,2621.53
13,False,761,1.144,68,[],[],"[(1102, 915)]",[],[1],[91],[1.5166666666666666],"[640.0, 512.0]",horizontal,"(890.0, 262.0)",[0.36],1,2624.83
13,False,762,1.348,80,[],[],"[(1107, 897)]",[],[1],[83],[1.3833333333333333],"[640.0, 512.0]",horizontal,"(390.0, 762.0)",[0.034],1,2627.924
13,False,763,1.339,80,[],[],"[(1108, 911)]",[],[1],[89],[1.4833333333333334],"[640.0, 512.0]",horizontal,"(890.0, 762.0)",[0.132],1,2630.854
13,False,764,1.065,63,[],[],"[(1083, 901)]",[],[1],[101],[1.6833333333333333],"[640.0, 512.0]",vertical,"(390.0, 262.0)",[0.608],1,2633.854
13,False,765,0.815,48,[],[],"[(1058, 937)]",[],[1],[83],[1.3833333333333333],"[640.0, 512.0]",vertical,"(390.0, 262.0)",[0.562],1,2638.63
13,False,766,1.039,62,[],[],"[(1103, 932)]",[],[1],[112],[1.8666666666666667],"[640.0, 512.0]",vertical,"(390.0, 762.0)",[0.805],0,2641.686
13,False,767,0.671,40,[],[],"[(1024, 927), (1112, 914)]",[],"[0, 1]",[82],[1.3666666666666667],"[640.0, 512.0]",horizontal,"(390.0, 262.0)",[0.668],1,2645.065
13,False,768,0.665,39,[],[],"[(1039, 926)]",[],[1],[71],[1.1833333333333333],"[640.0, 512.0]",horizontal,"(390.0, 762.0)",[0.508],1,2649.398
13,False,769,1.095,65,[],[],"[(687, 799), (1109, 901)]",[],"[0, 1]",[84],[1.4],"[640.0, 512.0]",vertical,"(390.0, 762.0)",[0.295],1,2659.432
13,False,770,1.355,81,[],[2679544],"[(1145, 871)]","[(1145, 871)]",[1],[6],[0.1],"[640.0, 512.0]",vertical,"(390.0, 262.0)",[0],0,2663.486
13,False,771,0.687,41,[],[],"[(1101, 895)]",[],[1],[56],[0.9333333333333333],"[640.0, 512.0]",horizontal,"(390.0, 762.0)",[0.23],1,2666.192
13,False,772,1.299,77,[],[2684018],"[(1148, 921)]","[(1148, 921)]",[1],[10],[0.16666666666666666],"[640.0, 512.0]",horizontal,"(890.0, 762.0)",[0],0,2668.721
13,False,773,0.343,20,[],[],"[(1120, 901)]",[],[1],[70],[1.1666666666666667],"[640.0, 512.0]",vertical,"(890.0, 762.0)",[0.802],0,2670.667
13,False,774,1.191,71,[],[],"[(546, 681), (1087, 889)]",[],"[0, 1]",[76],[1.2666666666666666],"[640.0, 512.0]",vertical,"(890.0, 262.0)",[0.066],1,2673.42
13,False,775,0.902,54,[],[],"[(1117, 900)]",[],[1],[64],[1.0666666666666667],"[640.0, 512.0]",horizontal,"(890.0, 262.0)",[0.15],1,2679.661
13,False,776,0.65,39,[],[],"[(1112, 930)]",[],[1],[72],[1.2],"[640.0, 512.0]",vertical,"(890.0, 262.0)",[0.523],1,2682.252
13,False,777,1.368,82,[],[],"[(1096, 904)]",[],[1],[132],[2.2],"[640.0, 512.0]",vertical,"(890.0, 262.0)",[0.803],0,2684.97
13,False,778,1.237,74,[],[2705951],"[(1110, 926)]","[(1052, 947)]",[1],[72],[1.2],"[640.0, 512.0]",vertical,"(890.0, 762.0)",[0],0,2688.705
13,False,779,0.834,50,[],[],"[(1098, 916)]",[],[1],[75],[1.25],"[640.0, 512.0]",horizontal,"(890.0, 762.0)",[0.393],1,2692.59
13,False,780,0.424,25,[],[],"[(1110, 914)]",[],[1],[62],[1.0333333333333332],"[640.0, 512.0]",vertical,"(390.0, 762.0)",[0.594],1,2695.615
14,False,781,0.567,34,[],[],"[(1090, 925)]",[],[1],[71],[1.1833333333333333],"[640.0, 512.0]",horizontal,"(390.0, 262.0)",[0.591],1,2698.15
14,False,782,0.917,55,[],[],"[(1111, 922)]",[],[1],[82],[1.3666666666666667],"[640.0, 512.0]",horizontal,"(890.0, 262.0)",[0.426],1,2700.843
14,False,783,0.976,58,[],[],"[(1098, 910)]",[],[1],[108],[1.8],"[640.0, 512.0]",horizontal,"(890.0, 762.0)",[0.821],0,2703.698
14,False,784,1.363,81,[],[],"[(1117, 918)]",[],[1],[131],[2.183333333333333],"[640.0, 512.0]",vertical,"(890.0, 762.0)",[0.805],0,2707.06
14,False,785,0.469,28,[],[],"[(1117, 889)]",[],[1],[61],[1.0166666666666666],"[640.0, 512.0]",vertical,"(890.0, 762.0)",[0.531],1,2711.842
14,False,786,0.981,58,[],[2730305],"[(1106, 893)]","[(1079, 911)]",[1],[57],[0.95],"[640.0, 512.0]",horizontal,"(390.0, 262.0)",[0],0,2714.401
14,False,787,1.411,84,[],[2733798],"[(1104, 906)]","[(1072, 915)]",[1],[72],[1.2],"[640.0, 512.0]",horizontal,"(390.0, 262.0)",[0],0,2716.95
14,False,788,0.944,56,[],[],"[(1075, 905)]",[],[1],[91],[1.5166666666666666],"[640.0, 512.0]",vertical,"(890.0, 262.0)",[0.558],1,2720.445
14,False,789,1.345,80,[],[2747758],"[(1094, 902)]","[(1101, 919)]",[1],[69],[1.15],"[640.0, 512.0]",horizontal,"(890.0, 762.0)",[0],0,2727.039
14,False,790,0.502,30,[],[],"[(1058, 907)]",[],[1],[62],[1.0333333333333332],"[640.0, 512.0]",vertical,"(390.0, 762.0)",[0.509],1,2734.415
14,False,791,1.313,78,[],[],"[(1073, 918)]",[],[1],[128],[2.1333333333333333],"[640.0, 512.0]",vertical,"(890.0, 262.0)",[0.807],0,2737.556
14,False,792,0.442,26,[],[],"[(1097, 901)]",[],[1],[64],[1.0666666666666667],"[640.0, 512.0]",vertical,"(390.0, 262.0)",[0.606],1,2741.643
14,False,793,0.73,43,[],[],"[(1104, 910)]",[],[1],[74],[1.2333333333333334],"[640.0, 512.0]",horizontal,"(390.0, 762.0)",[0.499],1,2746.094
14,False,794,0.319,19,[],[],"[(1101, 910)]",[],[1],[69],[1.15],"[640.0, 512.0]",horizontal,"(890.0, 762.0)",[0.813],0,2748.874
14,False,795,1.418,85,[],[2784875],"[(1102, 879)]","[(1073, 905)]",[1],[64],[1.0666666666666667],"[640.0, 512.0]",horizontal,"(390.0, 762.0)",[0],0,2751.59
14,False,796,0.693,41,[],[],"[(1102, 905)]",[],[1],[72],[1.2],"[640.0, 512.0]",horizontal,"(890.0, 262.0)",[0.495],1,2771.525
14,False,797,0.879,52,[],[],"[(1088, 912)]",[],[1],[68],[1.1333333333333333],"[640.0, 512.0]",vertical,"(390.0, 262.0)",[0.248],1,2774.332
14,False,798,0.908,54,[],[],"[(1102, 912)]",[],[1],[71],[1.1833333333333333],"[640.0, 512.0]",horizontal,"(390.0, 262.0)",[0.266],1,2777.063
14,False,799,0.841,50,[],[],"[(1088, 910)]",[],[1],[85],[1.4166666666666667],"[640.0, 512.0]",vertical,"(390.0, 762.0)",[0.569],1,2780.125
14,False,800,0.571,34,[],[],"[(1087, 940)]",[],[1],[70],[1.1666666666666667],"[640.0, 512.0]",horizontal,"(390.0, 262.0)",[0.579],1,2783.07
14,False,801,0.858,51,[],[],"[(1107, 902)]",[],[1],[75],[1.25],"[640.0, 512.0]",horizontal,"(390.0, 762.0)",[0.382],1,2785.994
14,False,802,0.393,23,[],[],"[(1082, 910)]",[],[1],[62],[1.0333333333333332],"[640.0, 512.0]",vertical,"(890.0, 762.0)",[0.628],1,2796.236
14,False,803,1.248,74,[],[],"[(1092, 914)]",[],[1],[84],[1.4],"[640.0, 512.0]",horizontal,"(390.0, 762.0)",[0.151],1,2799.494
14,False,804,0.371,22,[],[],"[(1063, 906)]",[],[1],[63],[1.05],"[640.0, 512.0]",vertical,"(390.0, 762.0)",[0.657],1,2802.443
14,False,805,1.168,70,[],[],"[(1093, 918)]",[],[1],[78],[1.3],"[640.0, 512.0]",horizontal,"(890.0, 262.0)",[0.117],1,2805.908
14,False,806,1.015,60,[],[],"[(1102, 912)]",[],[1],[71],[1.1833333333333333],"[640.0, 512.0]",vertical,"(390.0, 262.0)",[0.166],1,2808.73
14,False,807,0.326,19,[],[],"[(1084, 922)]",[],[1],[55],[0.9166666666666666],"[640.0, 512.0]",vertical,"(390.0, 762.0)",[0.579],1,2811.455
14,False,808,0.765,45,[],[],"[(1088, 917)]",[],[1],[79],[1.3166666666666667],"[640.0, 512.0]",vertical,"(890.0, 762.0)",[0.542],1,2814.265
14,False,809,0.619,37,[],[],"[(1088, 922)]",[],[1],[70],[1.1666666666666667],"[640.0, 512.0]",vertical,"(890.0, 262.0)",[0.533],1,2817.114
14,False,810,1.441,86,[],[],"[(1088, 914)]",[],[1],[127],[2.1166666666666667],"[640.0, 512.0]",horizontal,"(890.0, 762.0)",[0.654],1,2819.848
14,False,811,1.36,81,[],[2839928],"[(1084, 921)]","[(1043, 937)]",[1],[73],[1.2166666666666666],"[640.0, 512.0]",vertical,"(890.0, 262.0)",[0],0,2823.799
14,False,812,0.443,26,[],[],"[(1096, 911)]",[],[1],[73],[1.2166666666666666],"[640.0, 512.0]",vertical,"(390.0, 262.0)",[0.757],1,2826.584
14,False,813,0.678,40,[],[],"[(1088, 918)]",[],[1],[73],[1.2166666666666666],"[640.0, 512.0]",vertical,"(890.0, 762.0)",[0.525],1,2829.703
14,False,814,1.473,88,[],[],"[(1092, 919)]",[],[1],[92],[1.5333333333333332],"[640.0, 512.0]",vertical,"(390.0, 262.0)",[0.051],1,2832.46
14,False,815,0.96,57,[],[],"[(1079, 898)]",[],[1],[90],[1.5],"[640.0, 512.0]",vertical,"(890.0, 762.0)",[0.526],1,2835.544
14,False,816,0.525,31,[],[],"[(1093, 909)]",[],[1],[61],[1.0166666666666666],"[640.0, 512.0]",vertical,"(390.0, 762.0)",[0.477],1,2838.798
14,False,817,0.875,52,[],[],"[(1115, 912)]",[],[1],[86],[1.4333333333333333],"[640.0, 512.0]",horizontal,"(890.0, 262.0)",[0.54],1,2841.797
14,False,818,0.661,39,[],[],"[(1091, 923)]",[],[1],[69],[1.15],"[640.0, 512.0]",vertical,"(890.0, 262.0)",[0.479],1,2844.781
14,False,819,0.647,38,[],[],"[(1097, 912)]",[],[1],[69],[1.15],"[640.0, 512.0]",horizontal,"(890.0, 262.0)",[0.501],1,2847.449
14,False,820,0.699,41,[],[],"[(1102, 927)]",[],[1],[78],[1.3],"[640.0, 512.0]",horizontal,"(890.0, 262.0)",[0.595],1,2850.151
14,False,821,0.806,48,[],[],"[(1087, 906)]",[],[1],[80],[1.3333333333333333],"[640.0, 512.0]",vertical,"(890.0, 262.0)",[0.502],1,2852.99
14,False,822,1.074,64,[],[],"[(1089, 912)]",[],[1],[98],[1.6333333333333333],"[640.0, 512.0]",vertical,"(390.0, 262.0)",[0.543],1,2855.868
14,False,823,0.959,57,[],[],"[(1092, 910)]",[],[1],[86],[1.4333333333333333],"[640.0, 512.0]",horizontal,"(390.0, 262.0)",[0.462],1,2859.067
14,False,824,1.305,78,[],[],"[(1097, 913)]",[],[1],[108],[1.8],"[640.0, 512.0]",horizontal,"(390.0, 762.0)",[0.479],1,2862.565
14,False,825,0.513,30,[],[],"[(1112, 918)]",[],[1],[62],[1.0333333333333332],"[640.0, 512.0]",vertical,"(390.0, 762.0)",[0.512],1,2865.897
14,False,826,0.632,37,[],[],"[(1094, 920)]",[],[1],[70],[1.1666666666666667],"[640.0, 512.0]",horizontal,"(890.0, 262.0)",[0.529],1,2877.771
14,False,827,0.444,26,[],[],"[(1100, 907)]",[],[1],[62],[1.0333333333333332],"[640.0, 512.0]",vertical,"(390.0, 762.0)",[0.587],1,2880.464
14,False,828,1.369,82,[],[],"[(1088, 918)]",[],[1],[102],[1.7],"[640.0, 512.0]",vertical,"(390.0, 762.0)",[0.312],1,2883.021
14,False,829,0.887,53,[],[],"[(1077, 902)]",[],[1],[89],[1.4833333333333334],"[640.0, 512.0]",horizontal,"(390.0, 762.0)",[0.575],1,2886.238
14,False,830,1.015,60,[],[],"[(1093, 905)]",[],[1],[92],[1.5333333333333332],"[640.0, 512.0]",horizontal,"(390.0, 262.0)",[0.507],1,2889.246
14,False,831,1.021,61,[],[],"[(1087, 912)]",[],[1],[85],[1.4166666666666667],"[640.0, 512.0]",horizontal,"(390.0, 762.0)",[0.382],1,2892.29
14,False,832,1.155,69,[],[],"[(1102, 912)]",[],[1],[92],[1.5333333333333332],"[640.0, 512.0]",horizontal,"(390.0, 762.0)",[0.369],1,2895.272
14,False,833,1.113,66,[],[],"[(1093, 903)]",[],[1],[99],[1.65],"[640.0, 512.0]",vertical,"(390.0, 262.0)",[0.53],1,2898.326
14,False,834,0.867,52,[],[],"[(1096, 906)]",[],[1],[83],[1.3833333333333333],"[640.0, 512.0]",horizontal,"(390.0, 762.0)",[0.495],1,2901.477
14,False,835,1.489,89,[],[],"[(1110, 904)]",[],[1],[96],[1.6],"[640.0, 512.0]",vertical,"(890.0, 262.0)",[0.098],1,2904.398
14,False,836,1.031,61,[],[],"[(1117, 907)]",[],[1],[91],[1.5166666666666666],"[640.0, 512.0]",horizontal,"(390.0, 262.0)",[0.474],1,2907.523
14,False,837,1.264,75,[],[],"[(1079, 914)]",[],[1],[106],[1.7666666666666666],"[640.0, 512.0]",vertical,"(890.0, 762.0)",[0.499],1,2910.618
14,False,838,1.086,65,[],[],"[(1090, 910)]",[],[1],[110],[1.8333333333333333],"[640.0, 512.0]",vertical,"(390.0, 262.0)",[0.72],1,2913.892
14,False,839,0.395,23,[],[],"[(1093, 903)]",[],[1],[69],[1.15],"[640.0, 512.0]",horizontal,"(390.0, 262.0)",[0.739],1,2917.31
14,False,840,0.488,29,[],[],"[(1097, 893)]",[],[1],[71],[1.1833333333333333],"[640.0, 512.0]",horizontal,"(390.0, 762.0)",[0.674],1,2919.994
15,False,841,0.338,20,[],[],"[(1085, 899)]",[],[1],[66],[1.1],"[640.0, 512.0]",horizontal,"(890.0, 262.0)",[0.741],1,2922.708
15,False,842,1.389,83,[],[],"[(1078, 909)]",[],[1],[92],[1.5333333333333332],"[640.0, 512.0]",horizontal,"(390.0, 262.0)",[0.136],1,2925.33
15,False,843,1.096,65,[],[],"[(1078, 917)]",[],[1],[77],[1.2833333333333332],"[640.0, 512.0]",vertical,"(890.0, 262.0)",[0.183],1,2928.342
15,False,844,0.649,38,[],[],"[(1102, 907)]",[],[1],[70],[1.1666666666666667],"[640.0, 512.0]",horizontal,"(890.0, 762.0)",[0.511],1,2931.178
15,False,845,0.383,22,[],[],"[(1102, 908)]",[],[1],[57],[0.95],"[640.0, 512.0]",horizontal,"(890.0, 262.0)",[0.562],1,2933.857
15,False,846,0.534,32,[],[],"[(1075, 913)]",[],[1],[72],[1.2],"[640.0, 512.0]",horizontal,"(390.0, 262.0)",[0.642],1,2936.339
15,False,847,0.475,28,[],[],"[(1073, 906)]",[],[1],[66],[1.1],"[640.0, 512.0]",vertical,"(890.0, 762.0)",[0.607],1,2939.124
15,False,848,1.207,72,[],[],"[(1079, 912)]",[],[1],[80],[1.3333333333333333],"[640.0, 512.0]",horizontal,"(890.0, 262.0)",[0.119],1,2941.8
15,False,849,1.47,88,[],[2960930],"[(1088, 911)]","[(1091, 926)]",[1],[82],[1.3666666666666667],"[640.0, 512.0]",vertical,"(390.0, 262.0)",[0],0,2944.636
15,False,850,1.348,80,[],[],"[(1085, 912)]",[],[1],[99],[1.65],"[640.0, 512.0]",vertical,"(890.0, 262.0)",[0.297],1,2947.581
15,False,851,1.322,79,[],[2967159],"[(1087, 908)]","[(1075, 925)]",[1],[76],[1.2666666666666666],"[640.0, 512.0]",horizontal,"(890.0, 262.0)",[0],0,2950.944
15,False,852,0.917,55,[],[],"[(1097, 914)]",[],[1],[75],[1.25],"[640.0, 512.0]",horizontal,"(890.0, 762.0)",[0.313],1,2953.794
15,False,853,0.317,19,[],[],"[(1083, 906)]",[],[1],[66],[1.1],"[640.0, 512.0]",horizontal,"(390.0, 262.0)",[0.759],1,2956.618
15,False,854,1.177,70,[],[],"[(1093, 890)]",[],[1],[82],[1.3666666666666667],"[640.0, 512.0]",horizontal,"(390.0, 262.0)",[0.178],1,2959.271
15,False,855,1.461,87,[],[2978172],"[(1082, 915)]","[(1050, 936)]",[1],[67],[1.1166666666666667],"[640.0, 512.0]",horizontal,"(390.0, 262.0)",[0],0,2962.122
15,False,856,0.885,53,[],[],"[(1093, 893)]",[],[1],[82],[1.3666666666666667],"[640.0, 512.0]",vertical,"(890.0, 262.0)",[0.454],1,2964.811
15,False,857,1.462,87,[],[2983898],"[(1083, 927)]","[(1053, 940)]",[1],[69],[1.15],"[640.0, 512.0]",horizontal,"(890.0, 262.0)",[0],0,2967.862
15,False,858,1.429,85,[],[],"[(1081, 919)]",[],[1],[98],[1.6333333333333333],"[640.0, 512.0]",vertical,"(890.0, 762.0)",[0.199],1,2970.546
15,False,859,0.637,38,[],[],"[(1083, 909)]",[],[1],[76],[1.2666666666666666],"[640.0, 512.0]",horizontal,"(390.0, 762.0)",[0.605],1,2973.766
15,False,860,0.389,23,[],[],"[(1107, 891)]",[],[1],[68],[1.1333333333333333],"[640.0, 512.0]",horizontal,"(890.0, 262.0)",[0.722],1,2976.603
15,False,861,1.301,78,[],[2998076],"[(1096, 910)]","[(1097, 923)]",[1],[59],[0.9833333333333333],"[640.0, 512.0]",horizontal,"(890.0, 262.0)",[0],0,2982.153
15,False,862,1.232,73,[],[3001176],"[(1090, 905)]","[(1062, 920)]",[1],[71],[1.1833333333333333],"[640.0, 512.0]",vertical,"(890.0, 762.0)",[0],0,2984.722
15,False,863,1.03,61,[],[],"[(1097, 909)]",[],[1],[73],[1.2166666666666666],"[640.0, 512.0]",vertical,"(390.0, 762.0)",[0.178],1,2987.833
15,False,864,1.225,73,[],[3006913],"[(1115, 886)]","[(1109, 906)]",[1],[71],[1.1833333333333333],"[640.0, 512.0]",horizontal,"(890.0, 762.0)",[0],0,2990.786
15,False,865,1.396,83,[],[],"[(1147, 904)]",[],[1],[133],[2.216666666666667],"[640.0, 512.0]",vertical,"(390.0, 262.0)",[0.805],0,2993.567
15,False,866,0.779,46,[],[],"[(1123, 914)]",[],[1],[75],[1.25],"[640.0, 512.0]",horizontal,"(890.0, 762.0)",[0.457],1,2997.557
15,False,867,1.019,61,[],[],"[(1092, 918)]",[],[1],[64],[1.0666666666666667],"[640.0, 512.0]",horizontal,"(390.0, 762.0)",[0.035],1,3000.363
15,False,868,1.447,86,[],[3034366],"[(1083, 922)]","[(1047, 939)]",[1],[56],[0.9333333333333333],"[640.0, 512.0]",horizontal,"(890.0, 262.0)",[0],0,3018.518
15,False,869,1.131,67,[],[],"[(1077, 921)]",[],[1],[69],[1.15],"[640.0, 512.0]",vertical,"(390.0, 262.0)",[0.017],1,3021.011
15,False,870,1.007,60,[],[],"[(1086, 908)]",[],[1],[66],[1.1],"[640.0, 512.0]",vertical,"(890.0, 262.0)",[0.085],1,3024.38
15,False,871,0.3,18,[],[],"[(1088, 907)]",[],[1],[58],[0.9666666666666667],"[640.0, 512.0]",vertical,"(390.0, 762.0)",[0.643],1,3027.019
15,False,872,0.795,47,[],[],"[(1113, 898)]",[],[1],[80],[1.3333333333333333],"[640.0, 512.0]",vertical,"(890.0, 262.0)",[0.525],1,3029.515
15,False,873,1.153,69,[],[3048328],"[(1088, 902)]","[(1061, 917)]",[1],[63],[1.05],"[640.0, 512.0]",horizontal,"(390.0, 762.0)",[0],0,3032.305
15,False,874,1.496,89,[],[3051220],"[(1083, 923)]","[(1048, 933)]",[1],[70],[1.1666666666666667],"[640.0, 512.0]",horizontal,"(390.0, 762.0)",[0],0,3034.985
15,False,875,0.921,55,[],[],"[(1098, 912)]",[],[1],[105],[1.75],"[640.0, 512.0]",horizontal,"(390.0, 762.0)",[0.806],0,3037.855
15,False,876,1.061,63,[],[],"[(1121, 902)]",[],[1],[79],[1.3166666666666667],"[640.0, 512.0]",vertical,"(390.0, 762.0)",[0.248],1,3041.316
15,False,877,1.012,60,[],[],"[(1097, 895)]",[],[1],[62],[1.0333333333333332],"[640.0, 512.0]",horizontal,"(390.0, 762.0)",[0.018],1,3044.172
15,False,878,0.831,49,[],[],"[(1101, 902)]",[],[1],[68],[1.1333333333333333],"[640.0, 512.0]",vertical,"(390.0, 762.0)",[0.301],1,3046.738
15,False,879,1.47,88,[],[3065441],"[(1092, 914)]","[(1052, 933)]",[1],[69],[1.15],"[640.0, 512.0]",horizontal,"(390.0, 262.0)",[0],0,3049.376
15,False,880,0.647,38,[],[],"[(1099, 908)]",[],[1],[74],[1.2333333333333334],"[640.0, 512.0]",horizontal,"(890.0, 762.0)",[0.573],1,3052.093
15,False,881,1.179,70,[],[],"[(1109, 904)]",[],[1],[120],[2.0],"[640.0, 512.0]",vertical,"(390.0, 762.0)",[0.828],0,3054.968
15,False,882,0.746,44,[],[],"[(1112, 903)]",[],[1],[77],[1.2833333333333332],"[640.0, 512.0]",vertical,"(390.0, 762.0)",[0.527],1,3058.63
15,False,883,1.044,62,[],[],"[(1079, 907)]",[],[1],[71],[1.1833333333333333],"[640.0, 512.0]",horizontal,"(390.0, 762.0)",[0.133],1,3061.471
15,False,884,1.28,76,[],[3080606],"[(1107, 913)]","[(1071, 926)]",[1],[72],[1.2],"[640.0, 512.0]",horizontal,"(890.0, 762.0)",[0],0,3064.482
15,False,885,1.17,70,[],[],"[(1101, 919)]",[],[1],[75],[1.25],"[640.0, 512.0]",vertical,"(390.0, 762.0)",[0.066],1,3067.253
15,False,886,0.379,22,[],[],"[(1078, 899)]",[],[1],[56],[0.9333333333333333],"[640.0, 512.0]",vertical,"(390.0, 262.0)",[0.545],1,3070.102
15,False,887,0.924,55,[],[],"[(1122, 888)]",[],[1],[66],[1.1],"[640.0, 512.0]",horizontal,"(890.0, 762.0)",[0.169],1,3072.566
15,False,888,1.42,85,[],[],"[(1083, 912)]",[],[1],[98],[1.6333333333333333],"[640.0, 512.0]",vertical,"(890.0, 762.0)",[0.198],1,3075.212
15,False,889,1.162,69,[],[],"[(1078, 906)]",[],[1],[80],[1.3333333333333333],"[640.0, 512.0]",vertical,"(890.0, 762.0)",[0.167],1,3079.09
15,False,890,0.306,18,[],[],"[(1082, 907)]",[],[1],[53],[0.8833333333333333],"[640.0, 512.0]",vertical,"(890.0, 262.0)",[0.559],1,3084.078
15,False,891,1.419,85,[],[3102908],"[(1098, 918)]","[(1069, 935)]",[1],[77],[1.2833333333333332],"[640.0, 512.0]",vertical,"(890.0, 262.0)",[0],0,3086.729
15,False,892,0.716,42,[],[],"[(1041, 919)]",[],[1],[74],[1.2333333333333334],"[640.0, 512.0]",horizontal,"(390.0, 762.0)",[0.504],1,3089.566
15,False,893,1.091,65,[],[],"[(1094, 900)]",[],[1],[72],[1.2],"[640.0, 512.0]",horizontal,"(390.0, 762.0)",[0.1],1,3092.401
15,False,894,1.435,86,[],[3111133],"[(1089, 917)]","[(1057, 929)]",[1],[68],[1.1333333333333333],"[640.0, 512.0]",vertical,"(390.0, 762.0)",[0],0,3095.108
15,False,895,1.154,69,[],[],"[(1088, 893)]",[],[1],[82],[1.3666666666666667],"[640.0, 512.0]",horizontal,"(890.0, 762.0)",[0.199],1,3097.782
15,False,896,0.784,47,[],[],"[(1089, 912)]",[],[1],[84],[1.4],"[640.0, 512.0]",vertical,"(390.0, 762.0)",[0.597],1,3100.937
15,False,897,0.992,59,[],[],"[(1112, 898)]",[],[1],[65],[1.0833333333333333],"[640.0, 512.0]",vertical,"(890.0, 762.0)",[0.083],1,3103.855
15,False,898,1.117,67,[],[],"[(1091, 902)]",[],[1],[82],[1.3666666666666667],"[640.0, 512.0]",vertical,"(890.0, 762.0)",[0.235],1,3106.506
15,False,899,1.164,69,[],[],"[(1106, 906)]",[],[1],[119],[1.9833333333333334],"[640.0, 512.0]",vertical,"(890.0, 262.0)",[0.809],0,3109.434
15,False,900,1.347,80,[],[],"[(1078, 899)]",[],[1],[83],[1.3833333333333333],"[640.0, 512.0]",horizontal,"(390.0, 262.0)",[0.034],1,3112.952
16,False,901,0.554,33,[],[],"[(1073, 913)]",[],[1],[65],[1.0833333333333333],"[640.0, 512.0]",horizontal,"(390.0, 762.0)",[0.515],1,3115.871
16,False,902,1.089,65,[],[],"[(1080, 910)]",[],[1],[74],[1.2333333333333334],"[640.0, 512.0]",horizontal,"(390.0, 262.0)",[0.136],1,3118.748
16,False,903,0.569,34,[],[],"[(1097, 902)]",[],[1],[69],[1.15],"[640.0, 512.0]",vertical,"(390.0, 762.0)",[0.564],1,3121.549
16,False,904,1.395,83,[],[],"[(1078, 904)]",[],[1],[93],[1.55],"[640.0, 512.0]",vertical,"(890.0, 262.0)",[0.152],1,3124.233
16,False,905,1.104,66,[],[],"[(1102, 903)]",[],[1],[97],[1.6166666666666667],"[640.0, 512.0]",horizontal,"(890.0, 762.0)",[0.492],1,3127.286
16,False,906,1.178,70,[],[],"[(1082, 914)]",[],[1],[77],[1.2833333333333332],"[640.0, 512.0]",horizontal,"(390.0, 762.0)",[0.098],1,3130.43
16,False,907,1.374,82,[],[],"[(1087, 901)]",[],[1],[91],[1.5166666666666666],"[640.0, 512.0]",vertical,"(390.0, 762.0)",[0.13],1,3133.303
16,False,908,0.479,28,[],[],"[(1087, 903)]",[],[1],[78],[1.3],"[640.0, 512.0]",horizontal,"(390.0, 762.0)",[0.821],0,3136.302
16,False,909,0.483,28,[],[],"[(1090, 915)]",[],[1],[68],[1.1333333333333333],"[640.0, 512.0]",horizontal,"(890.0, 762.0)",[0.641],1,3139.153
