block,practice,trial,change_interval_s,change_interval_frames,taps_start_time_during_fix,taps_end_time_during_fix,taps_start_loc_during_fix,taps_end_loc_during_fix,taps_on_lever_during_fix,taps_on_lever_frame_during_fix,taps_on_lever_s_during_fix,fix_xy,bar_orientation,target_xy,rt,acc
3,False,178,0.539,32,[],[],"[(1130, 909)]",[],[1],[67],[1.1166666666666667],"[640.0, 512.0]",vertical,"(890.0, 262.0)",0,1
3,False,179,1.168,70,[],[],"[(1116, 906)]",[],[1],[98],[1.6333333333333333],"[640.0, 512.0]",vertical,"(890.0, 762.0)",0,1
3,False,180,0.753,45,[],[],"[(1151, 899)]",[],[1],[85],[1.4166666666666667],"[640.0, 512.0]",horizontal,"(890.0, 762.0)",0,1
4,False,181,1.322,79,[],[],"[(1155, 926)]",[],[1],[113],[1.8833333333333333],"[640.0, 512.0]",horizontal,"(390.0, 262.0)",0,1
4,False,182,0.78,46,[],[],"[(1163, 904)]",[],[1],[72],[1.2],"[640.0, 512.0]",vertical,"(890.0, 262.0)",0,1
4,False,183,0.316,18,[],[],"[(1136, 911)]",[],[1],[53],[0.8833333333333333],"[640.0, 512.0]",vertical,"(390.0, 762.0)",0,1
4,False,184,1.113,66,[],[],"[(1142, 900)]",[],[1],[92],[1.5333333333333332],"[640.0, 512.0]",horizontal,"(390.0, 262.0)",0,1
4,False,185,0.572,34,[],[],"[(1130, 901)]",[],[1],[66],[1.1],"[640.0, 512.0]",vertical,"(390.0, 762.0)",0,1
4,False,186,0.682,40,[],[],"[(1144, 909)]",[],[1],[74],[1.2333333333333334],"[640.0, 512.0]",vertical,"(390.0, 762.0)",0,1
4,False,187,1.307,78,[],[],"[(1112, 914)]",[],[1],[106],[1.7666666666666666],"[640.0, 512.0]",vertical,"(890.0, 262.0)",0,1
4,False,188,1.472,88,[],[],"[(1127, 912)]",[],[1],[121],[2.0166666666666666],"[640.0, 512.0]",vertical,"(890.0, 762.0)",0,1
4,False,189,1.095,65,[],[],"[(1141, 908)]",[],[1],[92],[1.5333333333333332],"[640.0, 512.0]",vertical,"(390.0, 262.0)",0,1
4,False,190,0.943,56,[],[],"[(1144, 897)]",[],[1],[85],[1.4166666666666667],"[640.0, 512.0]",horizontal,"(390.0, 262.0)",0,1
4,False,191,0.477,28,[],[],"[(1159, 910)]",[],[1],[57],[0.95],"[640.0, 512.0]",vertical,"(390.0, 762.0)",0,1
4,False,192,0.987,59,[],[],"[(1131, 905)]",[],[1],[84],[1.4],"[640.0, 512.0]",vertical,"(890.0, 262.0)",0,1
4,False,193,0.591,35,[],[],"[(1159, 905)]",[],[1],[76],[1.2666666666666666],"[640.0, 512.0]",horizontal,"(390.0, 762.0)",0,1
4,False,194,1.374,82,[],[],"[(1135, 920)]",[],[1],[109],[1.8166666666666667],"[640.0, 512.0]",horizontal,"(890.0, 262.0)",0,1
4,False,195,1.359,81,[],[],"[(1144, 893)]",[],[1],[107],[1.7833333333333332],"[640.0, 512.0]",vertical,"(390.0, 262.0)",0,1
4,False,196,0.525,31,[],[],"[(1143, 901)]",[],[1],[57],[0.95],"[640.0, 512.0]",vertical,"(890.0, 262.0)",0,1
4,False,197,1.103,66,[],[],"[(1137, 909)]",[],[1],[94],[1.5666666666666667],"[640.0, 512.0]",horizontal,"(390.0, 262.0)",0,1
4,False,198,1.043,62,[],[],"[(1134, 902)]",[],[1],[94],[1.5666666666666667],"[640.0, 512.0]",horizontal,"(390.0, 762.0)",0,1
4,False,199,0.708,42,[],[],"[(1133, 885)]",[],[1],[69],[1.15],"[640.0, 512.0]",vertical,"(390.0, 762.0)",0,1
4,False,200,0.759,45,[],[],"[(1144, 910)]",[],[1],[74],[1.2333333333333334],"[640.0, 512.0]",vertical,"(390.0, 262.0)",0,1
4,False,201,0.68,40,[],[],"[(1104, 916)]",[],[1],[66],[1.1],"[640.0, 512.0]",horizontal,"(390.0, 262.0)",0,1
4,False,202,0.976,58,[],[],"[(1140, 892)]",[],[1],[85],[1.4166666666666667],"[640.0, 512.0]",vertical,"(890.0, 762.0)",0,1
4,False,203,0.903,54,[],[],"[(1124, 908)]",[],[1],[88],[1.4666666666666666],"[640.0, 512.0]",horizontal,"(890.0, 762.0)",0,1
4,False,204,0.933,55,[],[],"[(1142, 902)]",[],[1],[87],[1.45],"[640.0, 512.0]",horizontal,"(890.0, 762.0)",0,1
4,False,205,1.052,63,[],[],"[(1151, 910)]",[],[1],[89],[1.4833333333333334],"[640.0, 512.0]",vertical,"(390.0, 262.0)",0,1
4,False,206,1.045,62,[],[],"[(1127, 904)]",[],[1],[103],[1.7166666666666666],"[640.0, 512.0]",vertical,"(890.0, 762.0)",0,1
4,False,207,1.176,70,[],[],"[(1125, 914)]",[],[1],[120],[2.0],"[640.0, 512.0]",horizontal,"(390.0, 262.0)",0,0
4,False,208,0.756,45,[],[],"[(1121, 936)]",[],[1],[78],[1.3],"[640.0, 512.0]",horizontal,"(390.0, 262.0)",0,1
4,False,209,1.384,83,[],[],"[(1131, 907)]",[],[1],[109],[1.8166666666666667],"[640.0, 512.0]",horizontal,"(890.0, 762.0)",0,1
4,False,210,0.476,28,[],[],"[(1141, 900)]",[],[1],[62],[1.0333333333333332],"[640.0, 512.0]",vertical,"(390.0, 762.0)",0,1
4,False,211,0.729,43,[],[],"[(1126, 909)]",[],[1],[69],[1.15],"[640.0, 512.0]",vertical,"(890.0, 262.0)",0,1
4,False,212,1.149,68,[],[],"[(1128, 920)]",[],[1],[95],[1.5833333333333333],"[640.0, 512.0]",horizontal,"(390.0, 762.0)",0,1
4,False,213,1.044,62,[],[],"[(1139, 900)]",[],[1],[94],[1.5666666666666667],"[640.0, 512.0]",horizontal,"(390.0, 262.0)",0,1
4,False,214,1.098,65,[],[],"[(633, 928), (1138, 889)]",[],"[0, 1]",[97],[1.6166666666666667],"[640.0, 512.0]",horizontal,"(390.0, 262.0)",0,1
4,False,215,0.469,28,[],[],"[(1146, 909)]",[],[1],[60],[1.0],"[640.0, 512.0]",vertical,"(890.0, 762.0)",0,1
4,False,216,1.222,73,[],[],"[(1138, 904)]",[],[1],[108],[1.8],"[640.0, 512.0]",vertical,"(390.0, 762.0)",0,1
4,False,217,1.373,82,[],[],"[(1134, 908)]",[],[1],[124],[2.0666666666666664],"[640.0, 512.0]",vertical,"(890.0, 262.0)",0,1
4,False,218,0.647,38,[],[],"[(1127, 909)]",[],[1],[76],[1.2666666666666666],"[640.0, 512.0]",horizontal,"(890.0, 762.0)",0,1
4,False,219,1.185,71,[],[],"[(1122, 909)]",[],[1],[84],[1.4],"[640.0, 512.0]",vertical,"(390.0, 762.0)",0,1
4,False,220,1.001,60,[],[],"[(1124, 923)]",[],[1],[98],[1.6333333333333333],"[640.0, 512.0]",horizontal,"(890.0, 762.0)",0,1
4,False,221,0.415,24,[],[],"[(1144, 904)]",[],[1],[52],[0.8666666666666667],"[640.0, 512.0]",horizontal,"(890.0, 762.0)",0,1
4,False,222,0.646,38,[],[],"[(1142, 910)]",[],[1],[72],[1.2],"[640.0, 512.0]",horizontal,"(890.0, 762.0)",0,1
4,False,223,1.185,71,[],[],"[(1141, 905)]",[],[1],[101],[1.6833333333333333],"[640.0, 512.0]",vertical,"(390.0, 762.0)",0,1
4,False,224,1.453,87,[],[],"[(1143, 933)]",[],[1],[119],[1.9833333333333334],"[640.0, 512.0]",vertical,"(890.0, 262.0)",0,1
4,False,225,1.38,82,[],[],"[(1142, 897)]",[],[1],[111],[1.8499999999999999],"[640.0, 512.0]",vertical,"(390.0, 762.0)",0,1
4,False,226,1.195,71,[],[],"[(1141, 921)]",[],[1],[105],[1.75],"[640.0, 512.0]",vertical,"(890.0, 262.0)",0,1
4,False,227,0.839,50,[],[],"[(1121, 915)]",[],[1],[80],[1.3333333333333333],"[640.0, 512.0]",horizontal,"(890.0, 262.0)",0,1
4,False,228,0.654,39,[],[],"[(1146, 932)]",[],[1],[69],[1.15],"[640.0, 512.0]",horizontal,"(890.0, 762.0)",0,1
4,False,229,0.37,22,[],[],"[(1154, 915)]",[],[1],[53],[0.8833333333333333],"[640.0, 512.0]",vertical,"(890.0, 262.0)",0,1
4,False,230,0.76,45,[],[],"[(1136, 911)]",[],[1],[72],[1.2],"[640.0, 512.0]",vertical,"(890.0, 762.0)",0,1
4,False,231,0.641,38,[],[],"[(1123, 918)]",[],[1],[68],[1.1333333333333333],"[640.0, 512.0]",vertical,"(390.0, 262.0)",0,1
4,False,232,0.748,44,[],[],"[(1118, 915)]",[],[1],[94],[1.5666666666666667],"[640.0, 512.0]",vertical,"(890.0, 262.0)",0,0
4,False,233,0.321,19,[],[],"[(1127, 896)]",[],[1],[64],[1.0666666666666667],"[640.0, 512.0]",vertical,"(390.0, 762.0)",0,1
4,False,234,0.542,32,[],[],"[(1146, 901)]",[],[1],[60],[1.0],"[640.0, 512.0]",vertical,"(890.0, 262.0)",0,1
4,False,235,0.372,22,[],[],"[(1134, 907)]",[],[1],[53],[0.8833333333333333],"[640.0, 512.0]",vertical,"(390.0, 762.0)",0,1
4,False,236,0.929,55,[],[],"[(1143, 932)]",[],[1],[90],[1.5],"[640.0, 512.0]",vertical,"(390.0, 762.0)",0,1
4,False,237,0.358,21,[],[],"[(1142, 892)]",[],[1],[57],[0.95],"[640.0, 512.0]",horizontal,"(890.0, 262.0)",0,1
4,False,238,1.462,87,[],[],"[(1153, 881)]",[],[1],[113],[1.8833333333333333],"[640.0, 512.0]",vertical,"(390.0, 262.0)",0,1
4,False,239,0.867,52,[],[],"[(1141, 890)]",[],[1],[84],[1.4],"[640.0, 512.0]",horizontal,"(390.0, 762.0)",0,1
4,False,240,1.021,61,[],[],"[(1146, 931)]",[],[1],[89],[1.4833333333333334],"[640.0, 512.0]",vertical,"(390.0, 262.0)",0,1
5,False,241,0.488,29,[],[],"[(1132, 922)]",[],[1],[78],[1.3],"[640.0, 512.0]",vertical,"(890.0, 262.0)",0,1
5,False,242,0.731,43,[],[],"[(1116, 905)]",[],[1],[80],[1.3333333333333333],"[640.0, 512.0]",vertical,"(390.0, 762.0)",0,1
5,False,243,0.668,40,[],[],"[(1134, 914)]",[],[1],[65],[1.0833333333333333],"[640.0, 512.0]",horizontal,"(890.0, 262.0)",0,1
5,False,244,1.227,73,[],[],"[(1143, 911)]",[],[1],[99],[1.65],"[640.0, 512.0]",horizontal,"(390.0, 262.0)",0,1
5,False,245,0.559,33,[],[],"[(1127, 923)]",[],[1],[64],[1.0666666666666667],"[640.0, 512.0]",vertical,"(390.0, 762.0)",0,1
5,False,246,1.399,83,[],[],"[(1126, 912)]",[],[1],[111],[1.8499999999999999],"[640.0, 512.0]",horizontal,"(890.0, 262.0)",0,1
5,False,247,1.471,88,[],[],"[(1129, 912)]",[],[1],[112],[1.8666666666666667],"[640.0, 512.0]",horizontal,"(390.0, 262.0)",0,1
5,False,248,0.958,57,[],[],"[(1145, 910)]",[],[1],[97],[1.6166666666666667],"[640.0, 512.0]",vertical,"(890.0, 262.0)",0,1
5,False,249,0.518,31,[],[],"[(1130, 894)]",[],[1],[60],[1.0],"[640.0, 512.0]",horizontal,"(390.0, 262.0)",0,1
5,False,250,1.448,86,[],[],"[(1126, 913)]",[],[1],[122],[2.033333333333333],"[640.0, 512.0]",horizontal,"(890.0, 762.0)",0,1
5,False,251,0.866,51,[],[],"[(1130, 896)]",[],[1],[83],[1.3833333333333333],"[640.0, 512.0]",horizontal,"(390.0, 262.0)",0,1
5,False,252,1.33,79,[],[],"[(1133, 901)]",[],[1],[105],[1.75],"[640.0, 512.0]",horizontal,"(390.0, 262.0)",0,1
5,False,253,1.187,71,[],[],"[(1124, 904)]",[],[1],[96],[1.6],"[640.0, 512.0]",horizontal,"(390.0, 262.0)",0,1
5,False,254,1.179,70,[],[],"[(1134, 906)]",[],[1],[98],[1.6333333333333333],"[640.0, 512.0]",vertical,"(390.0, 762.0)",0,1
5,False,255,1.202,72,[],[],"[(1123, 876)]",[],[1],[98],[1.6333333333333333],"[640.0, 512.0]",vertical,"(890.0, 762.0)",0,1
5,False,256,0.526,31,[],[],"[(1139, 905)]",[],[1],[59],[0.9833333333333333],"[640.0, 512.0]",vertical,"(890.0, 762.0)",0,1
5,False,257,0.771,46,[],[],"[(1116, 907)]",[],[1],[73],[1.2166666666666666],"[640.0, 512.0]",horizontal,"(890.0, 262.0)",0,1
5,False,258,0.555,33,[],[],"[(1140, 891)]",[],[1],[66],[1.1],"[640.0, 512.0]",vertical,"(390.0, 762.0)",0,1
5,False,259,1.161,69,[],[],"[(1118, 918)]",[],[1],[94],[1.5666666666666667],"[640.0, 512.0]",horizontal,"(890.0, 262.0)",0,1
5,False,260,0.95,57,[],[],"[(1143, 911)]",[],[1],[89],[1.4833333333333334],"[640.0, 512.0]",horizontal,"(390.0, 762.0)",0,1
5,False,261,1.022,61,[],[],"[(1141, 892)]",[],[1],[87],[1.45],"[640.0, 512.0]",vertical,"(390.0, 262.0)",0,1
5,False,262,0.672,40,[],[],"[(1140, 912)]",[],[1],[69],[1.15],"[640.0, 512.0]",horizontal,"(390.0, 762.0)",0,1
5,False,263,0.486,29,[],[],"[(1124, 897)]",[],[1],[57],[0.95],"[640.0, 512.0]",vertical,"(890.0, 262.0)",0,1
5,False,264,0.806,48,[],[],"[(1143, 919)]",[],[1],[73],[1.2166666666666666],"[640.0, 512.0]",vertical,"(890.0, 262.0)",0,1
5,False,265,0.855,51,[],[],"[(1116, 911)]",[],[1],[78],[1.3],"[640.0, 512.0]",vertical,"(390.0, 262.0)",0,1
5,False,266,0.368,22,[],[],"[(1149, 921)]",[],[1],[51],[0.85],"[640.0, 512.0]",horizontal,"(390.0, 262.0)",0,1
5,False,267,1.132,67,[],[],"[(1153, 890)]",[],[1],[95],[1.5833333333333333],"[640.0, 512.0]",horizontal,"(890.0, 762.0)",0,1
5,False,268,0.719,43,[],[],"[(1142, 905)]",[],[1],[73],[1.2166666666666666],"[640.0, 512.0]",vertical,"(890.0, 262.0)",0,1
5,False,269,0.985,59,[],[],"[(1126, 903)]",[],[1],[87],[1.45],"[640.0, 512.0]",vertical,"(890.0, 762.0)",0,1
5,False,270,1.084,65,[],[],"[(1126, 907)]",[],[1],[94],[1.5666666666666667],"[640.0, 512.0]",horizontal,"(890.0, 762.0)",0,1
5,False,271,0.723,43,[],[],"[(1101, 914)]",[],[1],[71],[1.1833333333333333],"[640.0, 512.0]",vertical,"(890.0, 762.0)",0,1
5,False,272,0.327,19,[],[],"[(1137, 918)]",[],[1],[48],[0.8],"[640.0, 512.0]",horizontal,"(890.0, 762.0)",0,1
5,False,273,1.2,72,[],[],"[(1132, 901)]",[],[1],[102],[1.7],"[640.0, 512.0]",horizontal,"(390.0, 762.0)",0,1
5,False,274,0.459,27,[],[],"[(1126, 911)]",[],[1],[62],[1.0333333333333332],"[640.0, 512.0]",vertical,"(390.0, 262.0)",0,1
5,False,275,1.494,89,[],[],"[(1088, 946)]",[],[1],[117],[1.95],"[640.0, 512.0]",vertical,"(890.0, 762.0)",0,1
5,False,276,1.159,69,[],[],"[(1127, 920)]",[],[1],[94],[1.5666666666666667],"[640.0, 512.0]",horizontal,"(390.0, 762.0)",0,1
5,False,277,1.154,69,[],[],"[(1107, 921)]",[],[1],[105],[1.75],"[640.0, 512.0]",horizontal,"(390.0, 262.0)",0,1
5,False,278,0.931,55,[],[],"[(1124, 925)]",[],[1],[82],[1.3666666666666667],"[640.0, 512.0]",vertical,"(890.0, 262.0)",0,1
5,False,279,0.988,59,[],[],"[(1133, 903)]",[],[1],[85],[1.4166666666666667],"[640.0, 512.0]",vertical,"(390.0, 262.0)",0,1
5,False,280,0.792,47,[],[],"[(1108, 919)]",[],[1],[73],[1.2166666666666666],"[640.0, 512.0]",vertical,"(890.0, 762.0)",0,1
5,False,281,0.566,33,[],[],"[(1126, 915)]",[],[1],[63],[1.05],"[640.0, 512.0]",horizontal,"(390.0, 762.0)",0,1
5,False,282,0.859,51,[],[],"[(1108, 912)]",[],[1],[75],[1.25],"[640.0, 512.0]",horizontal,"(390.0, 262.0)",0,1
5,False,283,1.283,76,[],[],"[(1132, 924)]",[],[1],[102],[1.7],"[640.0, 512.0]",vertical,"(390.0, 262.0)",0,1
5,False,284,0.687,41,[],[],"[(1126, 903)]",[],[1],[68],[1.1333333333333333],"[640.0, 512.0]",horizontal,"(890.0, 762.0)",0,1
5,False,285,0.403,24,[],[],"[(1132, 906)]",[],[1],[53],[0.8833333333333333],"[640.0, 512.0]",vertical,"(390.0, 762.0)",0,1
5,False,286,0.469,28,[],[],"[(1141, 909)]",[],[1],[55],[0.9166666666666666],"[640.0, 512.0]",horizontal,"(390.0, 762.0)",0,1
5,False,287,0.794,47,[],[],"[(1124, 915)]",[],[1],[73],[1.2166666666666666],"[640.0, 512.0]",vertical,"(390.0, 762.0)",0,1
5,False,288,0.937,56,[],[],"[(1135, 927)]",[],[1],[94],[1.5666666666666667],"[640.0, 512.0]",vertical,"(890.0, 262.0)",0,1
5,False,289,0.381,22,[],[],"[(1158, 868)]",[],[1],[53],[0.8833333333333333],"[640.0, 512.0]",vertical,"(890.0, 262.0)",0,1
5,False,290,0.364,21,[],[],"[(1129, 898)]",[],[1],[51],[0.85],"[640.0, 512.0]",horizontal,"(390.0, 762.0)",0,1
5,False,291,1.132,67,[],[],"[(1137, 909)]",[],[1],[89],[1.4833333333333334],"[640.0, 512.0]",vertical,"(390.0, 262.0)",0,1
5,False,292,0.412,24,[],[],"[(1140, 915)]",[],[1],[52],[0.8666666666666667],"[640.0, 512.0]",horizontal,"(890.0, 762.0)",0,1
5,False,293,0.687,41,[],[],"[(1108, 908)]",[],[1],[71],[1.1833333333333333],"[640.0, 512.0]",horizontal,"(390.0, 262.0)",0,1
5,False,294,1.069,64,[],[],"[(1141, 898)]",[],[1],[89],[1.4833333333333334],"[640.0, 512.0]",horizontal,"(390.0, 262.0)",0,1
5,False,295,1.413,84,[],[],"[(1132, 918)]",[],[1],[114],[1.9],"[640.0, 512.0]",vertical,"(390.0, 762.0)",0,1
5,False,296,0.347,20,[],[],"[(1139, 909)]",[],[1],[50],[0.8333333333333334],"[640.0, 512.0]",vertical,"(390.0, 762.0)",0,1
5,False,297,1.044,62,[],[],"[(1139, 903)]",[],[1],[92],[1.5333333333333332],"[640.0, 512.0]",vertical,"(890.0, 762.0)",0,1
5,False,298,0.683,40,[],[],"[(1144, 908)]",[],[1],[72],[1.2],"[640.0, 512.0]",horizontal,"(390.0, 762.0)",0,1
5,False,299,0.501,30,[],[],"[(1124, 916)]",[],[1],[58],[0.9666666666666667],"[640.0, 512.0]",vertical,"(390.0, 762.0)",0,1
5,False,300,1.037,62,[],[],"[(1117, 916)]",[],[1],[91],[1.5166666666666666],"[640.0, 512.0]",vertical,"(890.0, 762.0)",0,1
6,False,301,0.416,24,[],[],"[(1115, 898)]",[],[1],[52],[0.8666666666666667],"[640.0, 512.0]",vertical,"(890.0, 762.0)",0,1
6,False,302,1.154,69,[],[],"[(1138, 918)]",[],[1],[101],[1.6833333333333333],"[640.0, 512.0]",horizontal,"(390.0, 762.0)",0,1
6,False,303,0.714,42,[],[],"[(1107, 916)]",[],[1],[67],[1.1166666666666667],"[640.0, 512.0]",horizontal,"(890.0, 262.0)",0,1
6,False,304,0.466,27,[],[],"[(1124, 920)]",[],[1],[55],[0.9166666666666666],"[640.0, 512.0]",vertical,"(890.0, 262.0)",0,1
6,False,305,1.087,65,[],[],"[(1130, 902)]",[],[1],[93],[1.55],"[640.0, 512.0]",horizontal,"(390.0, 762.0)",0,1
6,False,306,1.051,63,[],[],"[(1120, 915)]",[],[1],[86],[1.4333333333333333],"[640.0, 512.0]",horizontal,"(890.0, 262.0)",0,1
6,False,307,0.565,33,[],[],"[(1088, 906)]",[],[1],[63],[1.05],"[640.0, 512.0]",vertical,"(890.0, 262.0)",0,1
6,False,308,1.092,65,[],[],"[(1161, 903)]",[],[1],[93],[1.55],"[640.0, 512.0]",horizontal,"(890.0, 762.0)",0,1
6,False,309,0.641,38,[],[],"[(1102, 910)]",[],[1],[60],[1.0],"[640.0, 512.0]",horizontal,"(390.0, 262.0)",0,1
6,False,310,0.71,42,[],[],"[(1127, 910)]",[],[1],[72],[1.2],"[640.0, 512.0]",vertical,"(890.0, 262.0)",0,1
6,False,311,0.631,37,[],[],"[(1111, 911)]",[],[1],[63],[1.05],"[640.0, 512.0]",horizontal,"(390.0, 762.0)",0,1
6,False,312,1.315,78,[],[],"[(1124, 937)]",[],[1],[113],[1.8833333333333333],"[640.0, 512.0]",vertical,"(890.0, 262.0)",0,1
6,False,313,0.778,46,[],[],"[(1126, 910)]",[],[1],[73],[1.2166666666666666],"[640.0, 512.0]",vertical,"(890.0, 262.0)",0,1
6,False,314,0.394,23,[],[],"[(1112, 909)]",[],[1],[52],[0.8666666666666667],"[640.0, 512.0]",horizontal,"(890.0, 762.0)",0,1
6,False,315,1.004,60,[],[],"[(1142, 904)]",[],[1],[83],[1.3833333333333333],"[640.0, 512.0]",horizontal,"(390.0, 262.0)",0,1
6,False,316,0.729,43,[],[],"[(1130, 898)]",[],[1],[70],[1.1666666666666667],"[640.0, 512.0]",vertical,"(390.0, 762.0)",0,1
6,False,317,0.62,37,[],[],"[(1121, 915)]",[],[1],[66],[1.1],"[640.0, 512.0]",vertical,"(890.0, 762.0)",0,1
6,False,318,1.254,75,[],[],"[(1111, 910)]",[],[1],[101],[1.6833333333333333],"[640.0, 512.0]",vertical,"(390.0, 262.0)",0,1
6,False,319,0.975,58,[],[],"[(1111, 919)]",[],[1],[88],[1.4666666666666666],"[640.0, 512.0]",horizontal,"(890.0, 262.0)",0,1
6,False,320,1.227,73,[],[],"[(1134, 921)]",[],[1],[108],[1.8],"[640.0, 512.0]",vertical,"(390.0, 262.0)",0,1
6,False,321,0.456,27,[],[],"[(1113, 916)]",[],[1],[59],[0.9833333333333333],"[640.0, 512.0]",horizontal,"(390.0, 262.0)",0,1
6,False,322,1.006,60,[],[],"[(1108, 908)]",[],[1],[93],[1.55],"[640.0, 512.0]",horizontal,"(390.0, 762.0)",0,1
6,False,323,0.791,47,[],[],"[(1126, 912)]",[],[1],[75],[1.25],"[640.0, 512.0]",vertical,"(890.0, 762.0)",0,1
6,False,324,0.544,32,[],[],"[(1108, 915)]",[],[1],[64],[1.0666666666666667],"[640.0, 512.0]",vertical,"(390.0, 262.0)",0,1
6,False,325,0.523,31,[],[],"[(1108, 928)]",[],[1],[59],[0.9833333333333333],"[640.0, 512.0]",horizontal,"(390.0, 762.0)",0,1
6,False,326,1.467,88,[],[],"[(1125, 907)]",[],[1],[104],[1.7333333333333334],"[640.0, 512.0]",vertical,"(890.0, 762.0)",0,1
6,False,327,1.438,86,[],[],"[(1110, 911)]",[],[1],[113],[1.8833333333333333],"[640.0, 512.0]",horizontal,"(390.0, 762.0)",0,1
6,False,328,0.964,57,[],[],"[(1137, 910)]",[],[1],[81],[1.35],"[640.0, 512.0]",vertical,"(390.0, 762.0)",0,1
6,False,329,0.961,57,[],[],"[(1144, 912)]",[],[1],[83],[1.3833333333333333],"[640.0, 512.0]",horizontal,"(890.0, 762.0)",0,1
6,False,330,0.503,30,[],[],"[(1146, 920)]",[],[1],[59],[0.9833333333333333],"[640.0, 512.0]",horizontal,"(390.0, 762.0)",0,1
6,False,331,0.481,28,[],[],"[(1144, 902)]",[],[1],[60],[1.0],"[640.0, 512.0]",horizontal,"(890.0, 762.0)",0,1
6,False,332,1.086,65,[],[],"[(1135, 910)]",[],[1],[92],[1.5333333333333332],"[640.0, 512.0]",horizontal,"(890.0, 262.0)",0,1
6,False,333,1.165,69,[],[],"[(1132, 910)]",[],[1],[95],[1.5833333333333333],"[640.0, 512.0]",horizontal,"(390.0, 762.0)",0,1
6,False,334,0.811,48,[],[],"[(1127, 900)]",[],[1],[71],[1.1833333333333333],"[640.0, 512.0]",vertical,"(890.0, 262.0)",0,1
6,False,335,1.033,61,[],[],"[(1115, 915)]",[],[1],[90],[1.5],"[640.0, 512.0]",vertical,"(390.0, 262.0)",0,1
6,False,336,0.521,31,[],[],"[(1111, 909)]",[],[1],[67],[1.1166666666666667],"[640.0, 512.0]",vertical,"(890.0, 762.0)",0,1
6,False,337,0.674,40,[],[],"[(1127, 918)]",[],[1],[65],[1.0833333333333333],"[640.0, 512.0]",vertical,"(890.0, 262.0)",0,1
6,False,338,1.487,89,[],[],"[(1149, 911)]",[],[1],[118],[1.9666666666666666],"[640.0, 512.0]",horizontal,"(390.0, 762.0)",0,1
6,False,339,0.662,39,[],[],"[(1093, 939)]",[],[1],[67],[1.1166666666666667],"[640.0, 512.0]",horizontal,"(890.0, 762.0)",0,1
6,False,340,0.618,37,[],[],"[(1112, 898)]",[],[1],[66],[1.1],"[640.0, 512.0]",vertical,"(890.0, 262.0)",0,1
6,False,341,0.335,20,[],[],"[(1118, 941)]",[],[1],[53],[0.8833333333333333],"[640.0, 512.0]",horizontal,"(890.0, 262.0)",0,1
6,False,342,1.032,61,[],[],"[(1115, 897)]",[],[1],[88],[1.4666666666666666],"[640.0, 512.0]",horizontal,"(890.0, 762.0)",0,1
6,False,343,0.867,52,[],[],"[(1122, 895)]",[],[1],[77],[1.2833333333333332],"[640.0, 512.0]",vertical,"(390.0, 262.0)",0,1
6,False,344,0.898,53,[],[],"[(1155, 896)]",[],[1],[84],[1.4],"[640.0, 512.0]",vertical,"(890.0, 262.0)",0,1
6,False,345,0.72,43,[],[],"[(1121, 913)]",[],[1],[71],[1.1833333333333333],"[640.0, 512.0]",horizontal,"(390.0, 262.0)",0,1
6,False,346,1.143,68,[],[],"[(1117, 923)]",[],[1],[103],[1.7166666666666666],"[640.0, 512.0]",vertical,"(390.0, 262.0)",0,1
6,False,347,0.886,53,[],[],"[(1145, 908)]",[],[1],[81],[1.35],"[640.0, 512.0]",horizontal,"(890.0, 762.0)",0,1
6,False,348,0.734,44,[],[],"[(1125, 907)]",[],[1],[72],[1.2],"[640.0, 512.0]",vertical,"(890.0, 262.0)",0,1
6,False,349,1.459,87,[],[],"[(1125, 919)]",[],[1],[115],[1.9166666666666667],"[640.0, 512.0]",horizontal,"(390.0, 262.0)",0,1
6,False,350,1.323,79,[],[],"[(1156, 900)]",[],[1],[111],[1.8499999999999999],"[640.0, 512.0]",vertical,"(390.0, 762.0)",0,1
6,False,351,0.319,19,[],[],"[(1128, 922)]",[],[1],[55],[0.9166666666666666],"[640.0, 512.0]",horizontal,"(390.0, 762.0)",0,1
6,False,352,0.46,27,[],[],"[(1140, 886)]",[],[1],[55],[0.9166666666666666],"[640.0, 512.0]",vertical,"(390.0, 262.0)",0,1
6,False,353,0.633,37,[],[],"[(1135, 918)]",[],[1],[76],[1.2666666666666666],"[640.0, 512.0]",vertical,"(890.0, 262.0)",0,1
6,False,354,0.918,55,[],[],"[(1124, 915)]",[],[1],[81],[1.35],"[640.0, 512.0]",horizontal,"(390.0, 262.0)",0,1
6,False,355,0.546,32,[],[],"[(1123, 898)]",[],[1],[67],[1.1166666666666667],"[640.0, 512.0]",vertical,"(390.0, 762.0)",0,1
6,False,356,0.348,20,[],[],"[(1112, 908)]",[],[1],[55],[0.9166666666666666],"[640.0, 512.0]",horizontal,"(890.0, 762.0)",0,1
6,False,357,0.357,21,[],[],"[(1135, 898)]",[],[1],[51],[0.85],"[640.0, 512.0]",horizontal,"(390.0, 762.0)",0,1
6,False,358,0.926,55,[],[],"[(1137, 914)]",[],[1],[81],[1.35],"[640.0, 512.0]",horizontal,"(890.0, 762.0)",0,1
6,False,359,1.452,87,[],[],"[(1143, 895)]",[],[1],[122],[2.033333333333333],"[640.0, 512.0]",horizontal,"(390.0, 262.0)",0,1
