block,practice,trial,change_interval_s,change_interval_frames,taps_start_time_during_fix,taps_end_time_during_fix,taps_start_loc_during_fix,taps_end_loc_during_fix,taps_on_lever_during_fix,taps_on_lever_frame_during_fix,taps_on_lever_s_during_fix,fix_xy,bar_orientation,target_xy,rt,acc,time
6,False,315,0.726,43,[],[],"[(1097, 922)]",[],[1],[74],[1.2333333333333334],"[640.0, 512.0]",vertical,"(390.0, 762.0)",[0.49],1,1519.281
6,False,316,0.355,21,[],[],"[(1128, 911)]",[],[1],[57],[0.95],"[640.0, 512.0]",vertical,"(890.0, 762.0)",[0.584],1,1522.162
6,False,317,0.849,50,[],[],"[(1125, 923)]",[],[1],[85],[1.4166666666666667],"[640.0, 512.0]",vertical,"(390.0, 762.0)",[0.566],1,1524.637
6,False,318,0.408,24,[],[],"[(1123, 912)]",[],[1],[56],[0.9333333333333333],"[640.0, 512.0]",horizontal,"(890.0, 762.0)",[0.515],1,1527.575
6,False,319,1.339,80,[],[],"[(1093, 914)]",[],[1],[93],[1.55],"[640.0, 512.0]",horizontal,"(890.0, 762.0)",[0.2],1,1530.191
6,False,320,1.455,87,[],[],"[(1099, 902)]",[],[1],[97],[1.6166666666666667],"[640.0, 512.0]",vertical,"(890.0, 262.0)",[0.148],1,1533.218
6,False,321,0.91,54,[],[],"[(1105, 909)]",[],[1],[86],[1.4333333333333333],"[640.0, 512.0]",vertical,"(890.0, 762.0)",[0.513],1,1536.326
6,False,322,0.442,26,[],[],"[(1093, 907)]",[],[1],[55],[0.9166666666666666],"[640.0, 512.0]",horizontal,"(890.0, 262.0)",[0.461],1,1539.299
6,False,323,0.45,27,[],[],"[(1106, 906)]",[],[1],[59],[0.9833333333333333],"[640.0, 512.0]",horizontal,"(390.0, 762.0)",[0.505],1,1541.901
6,False,324,0.827,49,[],[],"[(1101, 906)]",[],[1],[80],[1.3333333333333333],"[640.0, 512.0]",horizontal,"(390.0, 262.0)",[0.493],1,1544.382
6,False,325,1.201,72,[],[],"[(1096, 907)]",[],[1],[97],[1.6166666666666667],"[640.0, 512.0]",vertical,"(390.0, 762.0)",[0.396],1,1547.254
6,False,326,0.558,33,[],[],"[(1099, 903)]",[],[1],[62],[1.0333333333333332],"[640.0, 512.0]",horizontal,"(890.0, 262.0)",[0.467],1,1550.391
6,False,327,0.667,40,[],[],"[(1099, 906)]",[],[1],[69],[1.15],"[640.0, 512.0]",vertical,"(390.0, 262.0)",[0.469],1,1552.961
6,False,328,0.667,40,[],[],"[(1102, 903)]",[],[1],[78],[1.3],"[640.0, 512.0]",vertical,"(390.0, 262.0)",[0.609],1,1555.649
6,False,329,1.432,85,[],[],"[(1102, 909)]",[],[1],[119],[1.9833333333333334],"[640.0, 512.0]",vertical,"(890.0, 262.0)",[0.546],1,1558.47
6,False,330,0.805,48,[],[],"[(1093, 922)]",[],[1],[98],[1.6333333333333333],"[640.0, 512.0]",horizontal,"(890.0, 762.0)",[0.805],0,1562.05
6,False,331,1.144,68,[],[],"[(1093, 927)]",[],[1],[91],[1.5166666666666666],"[640.0, 512.0]",vertical,"(390.0, 762.0)",[0.365],1,1565.289
6,False,332,0.7,42,[],[],"[(1112, 912)]",[],[1],[72],[1.2],"[640.0, 512.0]",horizontal,"(890.0, 262.0)",[0.476],1,1569.063
6,False,333,0.367,22,[],[],"[(1102, 915)]",[],[1],[55],[0.9166666666666666],"[640.0, 512.0]",horizontal,"(390.0, 262.0)",[0.528],1,1571.727
6,False,334,1.003,60,[],[],"[(1115, 902)]",[],[1],[86],[1.4333333333333333],"[640.0, 512.0]",vertical,"(890.0, 762.0)",[0.41],1,1574.136
6,False,335,1.164,69,[],[],"[(1097, 914)]",[],[1],[95],[1.5833333333333333],"[640.0, 512.0]",vertical,"(390.0, 762.0)",[0.41],1,1577.094
6,False,336,0.588,35,[],[],"[(1133, 914)]",[],[1],[67],[1.1166666666666667],"[640.0, 512.0]",horizontal,"(390.0, 762.0)",[0.514],1,1580.348
6,False,337,1.105,66,[],[],"[(1101, 903)]",[],[1],[94],[1.5666666666666667],"[640.0, 512.0]",vertical,"(390.0, 762.0)",[0.443],1,1582.972
6,False,338,0.347,20,[],[],"[(1113, 939)]",[],[1],[53],[0.8833333333333333],"[640.0, 512.0]",vertical,"(890.0, 262.0)",[0.529],1,1586.087
6,False,339,0.522,31,[],[],"[(1097, 905)]",[],[1],[70],[1.1666666666666667],"[640.0, 512.0]",vertical,"(390.0, 762.0)",[0.623],1,1588.653
6,False,340,0.85,51,[],[],"[(1133, 907)]",[],[1],[80],[1.3333333333333333],"[640.0, 512.0]",vertical,"(390.0, 262.0)",[0.459],1,1591.641
6,False,341,1.403,84,[],[1628635],"[(1105, 921)]","[(1068, 933)]",[1],[78],[1.3],"[640.0, 512.0]",horizontal,"(390.0, 262.0)",[0],0,1594.464
6,False,342,0.311,18,[],[],"[(1110, 922)]",[],[1],[67],[1.1166666666666667],"[640.0, 512.0]",vertical,"(890.0, 262.0)",[0.78],1,1597.32
6,False,343,0.75,45,[],[],"[(1102, 923)]",[],[1],[80],[1.3333333333333333],"[640.0, 512.0]",vertical,"(890.0, 262.0)",[0.563],1,1600.534
6,False,344,1.026,61,[],[],"[(1101, 915)]",[],[1],[89],[1.4833333333333334],"[640.0, 512.0]",vertical,"(890.0, 762.0)",[0.445],1,1603.584
6,False,345,0.563,33,[],[],"[(1097, 919)]",[],[1],[70],[1.1666666666666667],"[640.0, 512.0]",vertical,"(390.0, 762.0)",[0.592],1,1606.551
6,False,346,0.584,35,[],[],"[(1078, 925)]",[],[1],[77],[1.2833333333333332],"[640.0, 512.0]",horizontal,"(390.0, 262.0)",[0.668],1,1609.243
6,False,347,1.142,68,[],[],"[(1095, 917)]",[],[1],[85],[1.4166666666666667],"[640.0, 512.0]",horizontal,"(890.0, 762.0)",[0.269],1,1612.557
6,False,348,1.126,67,[],[],"[(1120, 921)]",[],[1],[89],[1.4833333333333334],"[640.0, 512.0]",horizontal,"(890.0, 262.0)",[0.349],1,1615.46
6,False,349,1.135,68,[],[],"[(1110, 906)]",[],[1],[79],[1.3166666666666667],"[640.0, 512.0]",horizontal,"(890.0, 262.0)",[0.165],1,1618.464
6,False,350,1.139,68,[],[],"[(1117, 928)]",[],[1],[98],[1.6333333333333333],"[640.0, 512.0]",horizontal,"(890.0, 762.0)",[0.473],1,1621.275
6,False,351,0.405,24,[],[],"[(1102, 924)]",[],[1],[56],[0.9333333333333333],"[640.0, 512.0]",horizontal,"(390.0, 762.0)",[0.509],1,1624.399
6,False,352,1.207,72,[],[],"[(1105, 929)]",[],[1],[100],[1.6666666666666667],"[640.0, 512.0]",horizontal,"(890.0, 262.0)",[0.444],1,1626.864
6,False,353,1.218,73,[],[],"[(1112, 904)]",[],[1],[97],[1.6166666666666667],"[640.0, 512.0]",horizontal,"(890.0, 262.0)",[0.384],1,1630.048
6,False,354,1.459,87,[],[],"[(1137, 914)]",[],[1],[100],[1.6666666666666667],"[640.0, 512.0]",horizontal,"(390.0, 262.0)",[0.199],1,1633.19
6,False,355,1.078,64,[],[],"[(1111, 928)]",[],[1],[71],[1.1833333333333333],"[640.0, 512.0]",horizontal,"(390.0, 262.0)",[0.099],1,1636.394
6,False,356,1.23,73,[],[],"[(1112, 907)]",[],[1],[82],[1.3666666666666667],"[640.0, 512.0]",vertical,"(390.0, 262.0)",[0.134],1,1639.456
6,False,357,1.422,85,[],[1676606],"[(1129, 909)]","[(1091, 923)]",[1],[82],[1.3666666666666667],"[640.0, 512.0]",vertical,"(390.0, 762.0)",[0],0,1642.317
6,False,358,0.945,56,[],[],"[(1097, 903)]",[],[1],[92],[1.5333333333333332],"[640.0, 512.0]",horizontal,"(890.0, 762.0)",[0.575],1,1645.285
6,False,359,1.149,68,[],[1682731],"[(1108, 920)]","[(1068, 934)]",[1],[60],[1.0],"[640.0, 512.0]",horizontal,"(890.0, 762.0)",[0],0,1648.833
6,False,360,1.462,87,[],[1685672],"[(1109, 918)]","[(1075, 932)]",[1],[80],[1.3333333333333333],"[640.0, 512.0]",vertical,"(890.0, 262.0)",[0],0,1651.425
7,False,361,0.331,19,[],[],"[(1107, 918)]",[],[1],[65],[1.0833333333333333],"[640.0, 512.0]",vertical,"(890.0, 762.0)",[0.737],1,1654.354
7,False,362,0.675,40,[],[],"[(1116, 909)]",[],[1],[64],[1.0666666666666667],"[640.0, 512.0]",vertical,"(390.0, 262.0)",[0.375],1,1657.656
7,False,363,1.431,85,[],[],"[(1123, 922)]",[],[1],[111],[1.8499999999999999],"[640.0, 512.0]",vertical,"(390.0, 262.0)",[0.417],1,1660.253
7,False,364,1.339,80,[],[],"[(1098, 916)]",[],[1],[107],[1.7833333333333332],"[640.0, 512.0]",vertical,"(390.0, 262.0)",[0.426],1,1663.657
7,False,365,0.395,23,[],[],"[(1137, 919)]",[],[1],[56],[0.9333333333333333],"[640.0, 512.0]",vertical,"(390.0, 262.0)",[0.53],1,1666.966
7,False,366,1.366,81,[],[],"[(1115, 912)]",[],[1],[100],[1.6666666666666667],"[640.0, 512.0]",vertical,"(890.0, 262.0)",[0.298],1,1669.41
7,False,367,0.533,31,[],[],"[(1122, 911)]",[],[1],[63],[1.05],"[640.0, 512.0]",horizontal,"(390.0, 762.0)",[0.515],1,1672.598
7,False,368,0.401,24,[],[],"[(1124, 917)]",[],[1],[55],[0.9166666666666666],"[640.0, 512.0]",horizontal,"(890.0, 262.0)",[0.493],1,1675.164
7,False,369,0.468,28,[],[],"[(1120, 912)]",[],[1],[61],[1.0166666666666666],"[640.0, 512.0]",vertical,"(390.0, 262.0)",[0.526],1,1677.607
7,False,370,0.644,38,[],[],"[(1117, 917)]",[],[1],[69],[1.15],"[640.0, 512.0]",vertical,"(390.0, 762.0)",[0.496],1,1680.114
7,False,371,0.458,27,[],[],"[(1118, 910)]",[],[1],[67],[1.1166666666666667],"[640.0, 512.0]",horizontal,"(390.0, 762.0)",[0.637],1,1682.781
7,False,372,0.723,43,[],[],"[(1102, 902)]",[],[1],[75],[1.25],"[640.0, 512.0]",horizontal,"(390.0, 262.0)",[0.51],1,1685.421
7,False,373,1.169,70,[],[],"[(1116, 899)]",[],[1],[80],[1.3333333333333333],"[640.0, 512.0]",horizontal,"(390.0, 762.0)",[0.15],1,1688.187
7,False,374,0.314,18,[],[],"[(1097, 917)]",[],[1],[68],[1.1333333333333333],"[640.0, 512.0]",vertical,"(390.0, 262.0)",[0.802],0,1691.048
7,False,375,0.928,55,[],[],"[(1095, 903)]",[],[1],[83],[1.3833333333333333],"[640.0, 512.0]",horizontal,"(890.0, 262.0)",[0.442],1,1693.744
7,False,376,1.071,64,[],[1731318],"[(1090, 910)]","[(1077, 919)]",[1],[63],[1.05],"[640.0, 512.0]",horizontal,"(390.0, 262.0)",[0],0,1697.465
7,False,377,1.376,82,[],[1733956],"[(1093, 895)]","[(1072, 910)]",[1],[65],[1.0833333333333333],"[640.0, 512.0]",vertical,"(890.0, 762.0)",[0],0,1700.003
7,False,378,1.28,76,[],[],"[(1079, 912)]",[],[1],[88],[1.4666666666666666],"[640.0, 512.0]",horizontal,"(890.0, 262.0)",[0.183],1,1702.648
7,False,379,1.115,66,[],[],"[(1127, 914)]",[],[1],[80],[1.3333333333333333],"[640.0, 512.0]",horizontal,"(390.0, 262.0)",[0.211],1,1706.076
7,False,380,0.763,45,[],[],"[(1093, 929)]",[],[1],[80],[1.3333333333333333],"[640.0, 512.0]",vertical,"(890.0, 762.0)",[0.557],1,1708.927
7,False,381,0.587,35,[],[],"[(1128, 914)]",[],[1],[67],[1.1166666666666667],"[640.0, 512.0]",vertical,"(890.0, 262.0)",[0.509],1,1711.766
7,False,382,1.327,79,[],[],"[(1082, 909)]",[],[1],[102],[1.7],"[640.0, 512.0]",horizontal,"(390.0, 262.0)",[0.362],1,1714.414
7,False,383,0.46,27,[],[],"[(1113, 915)]",[],[1],[58],[0.9666666666666667],"[640.0, 512.0]",vertical,"(890.0, 762.0)",[0.497],1,1717.652
7,False,384,1.297,77,[],[],"[(1123, 912)]",[],[1],[100],[1.6666666666666667],"[640.0, 512.0]",vertical,"(390.0, 762.0)",[0.362],1,1720.201
7,False,385,0.315,18,[],[],"[(1117, 903)]",[],[1],[50],[0.8333333333333334],"[640.0, 512.0]",vertical,"(890.0, 762.0)",[0.509],1,1723.384
7,False,386,0.897,53,[],[],"[(1128, 915)]",[],[1],[83],[1.3833333333333333],"[640.0, 512.0]",vertical,"(890.0, 762.0)",[0.478],1,1725.75
7,False,387,0.806,48,[],[],"[(1115, 907)]",[],[1],[78],[1.3],"[640.0, 512.0]",vertical,"(390.0, 262.0)",[0.478],1,1728.666
7,False,388,0.373,22,[],[],"[(1130, 913)]",[],[1],[53],[0.8833333333333333],"[640.0, 512.0]",vertical,"(890.0, 262.0)",[0.496],1,1731.482
7,False,389,0.592,35,[],[],"[(1129, 905)]",[],[1],[68],[1.1333333333333333],"[640.0, 512.0]",vertical,"(890.0, 762.0)",[0.532],1,1733.859
7,False,390,0.506,30,[],[],"[(1098, 902)]",[],[1],[66],[1.1],"[640.0, 512.0]",vertical,"(390.0, 762.0)",[0.579],1,1736.519
7,False,391,0.889,53,[],[],"[(1135, 900)]",[],[1],[84],[1.4],"[640.0, 512.0]",vertical,"(390.0, 762.0)",[0.497],1,1739.117
7,False,392,1.217,73,[],[],"[(1119, 900)]",[],[1],[86],[1.4333333333333333],"[640.0, 512.0]",vertical,"(390.0, 262.0)",[0.199],1,1742.023
7,False,393,1.024,61,[],[],"[(1097, 918)]",[],[1],[89],[1.4833333333333334],"[640.0, 512.0]",horizontal,"(390.0, 762.0)",[0.44],1,1744.992
7,False,394,0.78,46,[],[],"[(1116, 898)]",[],[1],[78],[1.3],"[640.0, 512.0]",vertical,"(390.0, 762.0)",[0.512],1,1749.682
7,False,395,0.819,49,[],[],"[(1098, 915)]",[],[1],[80],[1.3333333333333333],"[640.0, 512.0]",horizontal,"(390.0, 262.0)",[0.493],1,1752.498
7,False,396,1.178,70,[],[],"[(1097, 896)]",[],[1],[100],[1.6666666666666667],"[640.0, 512.0]",vertical,"(890.0, 262.0)",[0.474],1,1755.331
7,False,397,0.71,42,[],[],"[(1108, 902)]",[],[1],[73],[1.2166666666666666],"[640.0, 512.0]",vertical,"(890.0, 262.0)",[0.493],1,1758.468
7,False,398,0.441,26,[],[],"[(1126, 914)]",[],[1],[58],[0.9666666666666667],"[640.0, 512.0]",vertical,"(890.0, 762.0)",[0.518],1,1761.201
7,False,399,0.426,25,[],[],"[(1110, 905)]",[],[1],[66],[1.1],"[640.0, 512.0]",horizontal,"(890.0, 262.0)",[0.658],1,1763.685
7,False,400,0.352,21,[],[],"[(1112, 910)]",[],[1],[54],[0.9],"[640.0, 512.0]",vertical,"(390.0, 262.0)",[0.52],1,1766.314
7,False,401,1.142,68,[],[],"[(1116, 909)]",[],[1],[86],[1.4333333333333333],"[640.0, 512.0]",vertical,"(390.0, 762.0)",[0.281],1,1768.764
7,False,402,1.285,77,[],[],"[(1097, 907)]",[],[1],[93],[1.55],"[640.0, 512.0]",vertical,"(890.0, 762.0)",[0.252],1,1771.699
7,False,403,1.357,81,[],[],"[(1106, 912)]",[],[1],[96],[1.6],"[640.0, 512.0]",vertical,"(890.0, 762.0)",[0.232],1,1774.971
7,False,404,0.811,48,[],[],"[(1116, 907)]",[],[1],[82],[1.3666666666666667],"[640.0, 512.0]",horizontal,"(390.0, 762.0)",[0.548],1,1778.085
7,False,405,0.411,24,[],[],"[(1123, 918)]",[],[1],[57],[0.95],"[640.0, 512.0]",vertical,"(390.0, 262.0)",[0.523],1,1781.026
7,False,406,0.968,58,[],[],"[(1112, 917)]",[],[1],[95],[1.5833333333333333],"[640.0, 512.0]",vertical,"(890.0, 262.0)",[0.588],1,1783.537
7,False,407,0.906,54,[],[],"[(1112, 915)]",[],[1],[85],[1.4166666666666667],"[640.0, 512.0]",vertical,"(390.0, 762.0)",[0.492],1,1786.596
7,False,408,1.266,75,[],[],"[(1107, 912)]",[],[1],[103],[1.7166666666666666],"[640.0, 512.0]",vertical,"(390.0, 762.0)",[0.443],1,1789.525
7,False,409,0.377,22,[],[],"[(1099, 898)]",[],[1],[54],[0.9],"[640.0, 512.0]",vertical,"(890.0, 262.0)",[0.51],1,1792.723
7,False,410,1.093,65,[],[],"[(1131, 900)]",[],[1],[85],[1.4166666666666667],"[640.0, 512.0]",horizontal,"(890.0, 262.0)",[0.313],1,1795.116
7,False,411,1.196,71,[],[],"[(1128, 903)]",[],[1],[107],[1.7833333333333332],"[640.0, 512.0]",vertical,"(390.0, 262.0)",[0.573],1,1798.04
7,False,412,1.353,81,[],[],"[(1100, 913)]",[],[1],[113],[1.8833333333333333],"[640.0, 512.0]",horizontal,"(890.0, 262.0)",[0.51],1,1801.319
7,False,413,0.799,47,[],[],"[(1100, 907)]",[],[1],[76],[1.2666666666666666],"[640.0, 512.0]",horizontal,"(890.0, 262.0)",[0.462],1,1806.304
7,False,414,1.21,72,[],[],"[(1123, 907)]",[],[1],[101],[1.6833333333333333],"[640.0, 512.0]",vertical,"(890.0, 762.0)",[0.468],1,1809.097
7,False,415,0.402,24,[],[],"[(1107, 910)]",[],[1],[58],[0.9666666666666667],"[640.0, 512.0]",horizontal,"(890.0, 762.0)",[0.545],1,1812.328
7,False,416,1.134,68,[],[],"[(1134, 919)]",[],[1],[99],[1.65],"[640.0, 512.0]",horizontal,"(390.0, 762.0)",[0.492],1,1814.777
7,False,417,0.822,49,[],[],"[(1099, 901)]",[],[1],[78],[1.3],"[640.0, 512.0]",vertical,"(890.0, 262.0)",[0.472],1,1817.937
7,False,418,1.211,72,[],[],"[(1115, 914)]",[],[1],[101],[1.6833333333333333],"[640.0, 512.0]",vertical,"(390.0, 762.0)",[0.47],1,1820.766
7,False,419,1.042,62,[],[],"[(1115, 911)]",[],[1],[93],[1.55],"[640.0, 512.0]",horizontal,"(390.0, 762.0)",[0.494],1,1824.013
7,False,420,1.49,89,[],[],"[(1098, 912)]",[],[1],[117],[1.95],"[640.0, 512.0]",horizontal,"(890.0, 762.0)",[0.445],1,1827.116
8,False,421,0.444,26,[],[],"[(1128, 904)]",[],[1],[59],[0.9833333333333333],"[640.0, 512.0]",horizontal,"(390.0, 762.0)",[0.528],1,1830.538
8,False,422,1.349,80,[],[],"[(619, 899), (1122, 923)]",[],"[0, 1]",[130],[2.1666666666666665],"[640.0, 512.0]",vertical,"(390.0, 762.0)",[0.815],0,1833.06
8,False,423,0.335,20,[],[],"[(1078, 902)]",[],[1],[67],[1.1166666666666667],"[640.0, 512.0]",vertical,"(390.0, 762.0)",[0.754],1,1837.731
8,False,424,0.586,35,[],[],"[(1124, 906)]",[],[1],[81],[1.35],"[640.0, 512.0]",vertical,"(890.0, 262.0)",[0.751],1,1841.878
8,False,425,0.314,18,[],[],"[(1093, 903)]",[],[1],[52],[0.8666666666666667],"[640.0, 512.0]",horizontal,"(890.0, 262.0)",[0.539],1,1844.758
8,False,426,0.465,27,[],[],"[(1107, 875)]",[],[1],[77],[1.2833333333333332],"[640.0, 512.0]",vertical,"(890.0, 262.0)",[0.812],0,1847.199
8,False,427,1.161,69,[],[1902443],"[(1112, 898)]","[(1076, 913)]",[1],[64],[1.0666666666666667],"[640.0, 512.0]",horizontal,"(390.0, 762.0)",[0],0,1852.025
8,False,428,0.395,23,[],[],"[(1122, 917)]",[],[1],[58],[0.9666666666666667],"[640.0, 512.0]",vertical,"(390.0, 262.0)",[0.556],1,1871.125
8,False,429,1.242,74,[],[1907749],"[(1122, 898)]","[(1084, 923)]",[1],[72],[1.2],"[640.0, 512.0]",horizontal,"(890.0, 262.0)",[0],0,1873.663
8,False,430,1.296,77,[],[],"[(1120, 907)]",[],[1],[86],[1.4333333333333333],"[640.0, 512.0]",vertical,"(390.0, 762.0)",[0.132],1,1876.423
8,False,431,1.406,84,[],[1913524],"[(1115, 908)]","[(1068, 927)]",[1],[73],[1.2166666666666666],"[640.0, 512.0]",horizontal,"(390.0, 262.0)",[0],0,1879.411
8,False,432,0.603,36,[],[],"[(1097, 897)]",[],[1],[68],[1.1333333333333333],"[640.0, 512.0]",vertical,"(890.0, 262.0)",[0.509],1,1882.202
8,False,433,0.614,36,[],[],"[(1115, 911)]",[],[1],[77],[1.2833333333333332],"[640.0, 512.0]",vertical,"(390.0, 262.0)",[0.665],1,1885.005
8,False,434,0.463,27,[],[],"[(1117, 905)]",[],[1],[60],[1.0],"[640.0, 512.0]",horizontal,"(890.0, 762.0)",[0.525],1,1887.807
8,False,435,0.819,49,[],[],"[(1107, 893)]",[],[1],[79],[1.3166666666666667],"[640.0, 512.0]",horizontal,"(890.0, 762.0)",[0.477],1,1890.335
8,False,436,0.793,47,[],[],"[(1131, 903)]",[],[1],[72],[1.2],"[640.0, 512.0]",vertical,"(890.0, 262.0)",[0.396],1,1893.197
8,False,437,0.526,31,[],[],"[(1135, 907)]",[],[1],[63],[1.05],"[640.0, 512.0]",horizontal,"(390.0, 262.0)",[0.508],1,1895.898
8,False,438,1.373,82,[],[],"[(1119, 914)]",[],[1],[99],[1.65],"[640.0, 512.0]",vertical,"(390.0, 762.0)",[0.263],1,1898.475
8,False,439,0.673,40,[],[],"[(1093, 901)]",[],[1],[85],[1.4166666666666667],"[640.0, 512.0]",horizontal,"(890.0, 262.0)",[0.725],1,1901.771
8,False,440,0.302,18,[],[],"[(1109, 907)]",[],[1],[54],[0.9],"[640.0, 512.0]",horizontal,"(390.0, 262.0)",[0.582],1,1904.785
8,False,441,0.437,26,[],[],"[(1107, 902)]",[],[1],[58],[0.9666666666666667],"[640.0, 512.0]",vertical,"(390.0, 262.0)",[0.509],1,1907.222
8,False,442,1.389,83,[],[],"[(1112, 906)]",[],[1],[100],[1.6666666666666667],"[640.0, 512.0]",horizontal,"(390.0, 262.0)",[0.267],1,1909.736
8,False,443,0.807,48,[],[],"[(1119, 914)]",[],[1],[78],[1.3],"[640.0, 512.0]",horizontal,"(390.0, 262.0)",[0.479],1,1912.929
8,False,444,0.714,42,[],[],"[(1131, 911)]",[],[1],[71],[1.1833333333333333],"[640.0, 512.0]",horizontal,"(890.0, 262.0)",[0.462],1,1915.769
8,False,445,1.03,61,[],[],"[(1113, 908)]",[],[1],[92],[1.5333333333333332],"[640.0, 512.0]",vertical,"(390.0, 762.0)",[0.496],1,1918.506
8,False,446,0.918,55,[],[],"[(1105, 915)]",[],[1],[84],[1.4],"[640.0, 512.0]",vertical,"(890.0, 262.0)",[0.465],1,1921.575
8,False,447,1.363,81,[],[],"[(1100, 911)]",[],[1],[104],[1.7333333333333334],"[640.0, 512.0]",vertical,"(890.0, 762.0)",[0.36],1,1924.482
8,False,448,1.212,72,[],[],"[(1117, 912)]",[],[1],[122],[2.033333333333333],"[640.0, 512.0]",horizontal,"(390.0, 262.0)",[0.804],0,1927.729
8,False,449,1.278,76,[],[],"[(1126, 893)]",[],[1],[90],[1.5],"[640.0, 512.0]",horizontal,"(390.0, 262.0)",[0.215],1,1931.307
8,False,450,0.851,51,[],[],"[(1105, 931)]",[],[1],[77],[1.2833333333333332],"[640.0, 512.0]",vertical,"(890.0, 762.0)",[0.411],1,1934.446
8,False,451,1.39,83,[],[],"[(1112, 904)]",[],[1],[93],[1.55],"[640.0, 512.0]",horizontal,"(890.0, 262.0)",[0.149],1,1937.298
8,False,452,0.512,30,[],[],"[(1115, 911)]",[],[1],[62],[1.0333333333333332],"[640.0, 512.0]",vertical,"(390.0, 762.0)",[0.514],1,1940.419
8,False,453,1.126,67,[],[],"[(1100, 907)]",[],[1],[98],[1.6333333333333333],"[640.0, 512.0]",vertical,"(890.0, 762.0)",[0.495],1,1943.073
8,False,454,0.925,55,[],[],"[(1115, 912)]",[],[1],[88],[1.4666666666666666],"[640.0, 512.0]",horizontal,"(890.0, 262.0)",[0.53],1,1946.935
8,False,455,1.132,67,[],[],"[(1122, 907)]",[],[1],[113],[1.8833333333333333],"[640.0, 512.0]",vertical,"(890.0, 262.0)",[0.74],1,1949.925
8,False,456,0.332,19,[],[],"[(1093, 916)]",[],[1],[55],[0.9166666666666666],"[640.0, 512.0]",vertical,"(390.0, 762.0)",[0.576],1,1953.341
8,False,457,0.479,28,[],[],"[(1093, 907)]",[],[1],[78],[1.3],"[640.0, 512.0]",vertical,"(390.0, 262.0)",[0.805],0,1957.341
8,False,458,0.408,24,[],[],"[(1091, 918)]",[],[1],[59],[0.9833333333333333],"[640.0, 512.0]",horizontal,"(390.0, 762.0)",[0.557],1,1960.21
8,False,459,0.88,52,[],[],"[(1087, 926)]",[],[1],[82],[1.3666666666666667],"[640.0, 512.0]",horizontal,"(890.0, 762.0)",[0.478],1,1963.961
8,False,460,0.535,32,[],[],"[(1093, 907)]",[],[1],[62],[1.0333333333333332],"[640.0, 512.0]",horizontal,"(890.0, 262.0)",[0.482],1,1976.283
8,False,461,0.323,19,[],[],"[(1092, 915)]",[],[1],[50],[0.8333333333333334],"[640.0, 512.0]",vertical,"(890.0, 262.0)",[0.496],1,1978.888
8,False,462,0.729,43,[],[],"[(1102, 901)]",[],[1],[71],[1.1833333333333333],"[640.0, 512.0]",vertical,"(890.0, 262.0)",[0.449],1,1981.288
8,False,463,0.349,20,[],[],"[(1117, 912)]",[],[1],[69],[1.15],"[640.0, 512.0]",vertical,"(890.0, 262.0)",[0.787],1,1984.018
8,False,464,0.661,39,[],[],"[(1098, 899)]",[],[1],[72],[1.2],"[640.0, 512.0]",horizontal,"(390.0, 762.0)",[0.523],1,1986.682
8,False,465,0.735,44,[],[],"[(1105, 907)]",[],[1],[75],[1.25],"[640.0, 512.0]",horizontal,"(390.0, 762.0)",[0.499],1,1989.476
8,False,466,0.989,59,[],[],"[(1105, 927)]",[],[1],[83],[1.3833333333333333],"[640.0, 512.0]",vertical,"(390.0, 762.0)",[0.379],1,1992.334
8,False,467,1.064,63,[],[],"[(1097, 918)]",[],[1],[87],[1.45],"[640.0, 512.0]",horizontal,"(390.0, 762.0)",[0.375],1,1995.236
8,False,468,1.137,68,[],[],"[(1093, 922)]",[],[1],[93],[1.55],"[640.0, 512.0]",horizontal,"(390.0, 262.0)",[0.395],1,2000.44
8,False,469,0.762,45,[],[],"[(1136, 895)]",[],[1],[78],[1.3],"[640.0, 512.0]",vertical,"(390.0, 762.0)",[0.526],1,2003.528
8,False,470,1.046,62,[],[],"[(1099, 913)]",[],[1],[91],[1.5166666666666666],"[640.0, 512.0]",vertical,"(390.0, 762.0)",[0.461],1,2006.384
8,False,471,0.757,45,[],[],"[(1131, 919)]",[],[1],[84],[1.4],"[640.0, 512.0]",horizontal,"(390.0, 762.0)",[0.625],1,2009.388
8,False,472,1.364,81,[],[],"[(1131, 917)]",[],[1],[114],[1.9],"[640.0, 512.0]",horizontal,"(390.0, 262.0)",[0.525],1,2012.335
8,False,473,1.209,72,[],[],"[(1093, 910)]",[],[1],[102],[1.7],"[640.0, 512.0]",vertical,"(390.0, 262.0)",[0.487],1,2015.748
8,False,474,1.023,61,[],[],"[(1131, 923)]",[],[1],[86],[1.4333333333333333],"[640.0, 512.0]",vertical,"(390.0, 262.0)",[0.395],1,2019.691
8,False,475,0.864,51,[],[],"[(1136, 912)]",[],[1],[81],[1.35],"[640.0, 512.0]",horizontal,"(390.0, 262.0)",[0.481],1,2022.65
8,False,476,1.382,82,[],[],"[(1109, 904)]",[],[1],[108],[1.8],"[640.0, 512.0]",vertical,"(890.0, 262.0)",[0.413],1,2025.535
8,False,477,1.251,75,[],[],"[(1107, 914)]",[],[1],[110],[1.8333333333333333],"[640.0, 512.0]",horizontal,"(390.0, 762.0)",[0.561],1,2028.871
