block,practice,trial,change_interval_s,change_interval_frames,taps_start_time_during_fix,taps_end_time_during_fix,taps_start_loc_during_fix,taps_end_loc_during_fix,taps_on_lever_during_fix,taps_on_lever_frame_during_fix,taps_on_lever_s_during_fix,fix_xy,bar_orientation,target_xy,rt,acc,time
13,False,728,0.608,36,[],[],"[(1148, 910)]",[],[1],[66],[1.1],"[640.0, 512.0]",vertical,"(390.0, 762.0)",[0.478],1,3188.299
13,False,729,0.471,28,[],[],"[(1177, 894)]",[],[1],[59],[0.9833333333333333],"[640.0, 512.0]",horizontal,"(890.0, 762.0)",[0.493],1,3191.0
13,False,730,1.492,89,[],[],"[(1193, 890)]",[],[1],[110],[1.8333333333333333],"[640.0, 512.0]",vertical,"(890.0, 762.0)",[0.32],1,3193.489
13,False,731,0.468,28,[],[],"[(1185, 889)]",[],[1],[61],[1.0166666666666666],"[640.0, 512.0]",vertical,"(390.0, 762.0)",[0.522],1,3196.785
13,False,732,0.557,33,[],[],"[(1191, 888)]",[],[1],[63],[1.05],"[640.0, 512.0]",vertical,"(390.0, 262.0)",[0.472],1,3199.332
13,False,733,1.04,62,[],[],"[(1184, 890)]",[],[1],[95],[1.5833333333333333],"[640.0, 512.0]",vertical,"(390.0, 262.0)",[0.522],1,3201.864
13,False,734,1.349,80,[],[],"[(1196, 885)]",[],[1],[94],[1.5666666666666667],"[640.0, 512.0]",horizontal,"(390.0, 262.0)",[0.217],1,3204.912
13,False,735,1.395,83,[],[3246795],"[(1190, 896)]","[(1150, 907)]",[1],[72],[1.2],"[640.0, 512.0]",vertical,"(390.0, 262.0)",[0],0,3207.962
13,False,736,0.337,20,[],[],"[(1185, 899)]",[],[1],[57],[0.95],"[640.0, 512.0]",vertical,"(390.0, 762.0)",[0.584],1,3210.727
13,False,737,0.933,55,[],[],"[(1172, 903)]",[],[1],[83],[1.3833333333333333],"[640.0, 512.0]",horizontal,"(390.0, 262.0)",[0.44],1,3213.227
13,False,738,0.633,37,[],[],"[(1182, 899)]",[],[1],[66],[1.1],"[640.0, 512.0]",horizontal,"(390.0, 262.0)",[0.459],1,3216.158
13,False,739,0.457,27,[],[],"[(1178, 894)]",[],[1],[59],[0.9833333333333333],"[640.0, 512.0]",vertical,"(390.0, 762.0)",[0.507],1,3218.829
13,False,740,0.357,21,[],[],"[(1169, 893)]",[],[1],[54],[0.9],"[640.0, 512.0]",vertical,"(890.0, 762.0)",[0.521],1,3221.318
13,False,741,1.032,61,[],[3262323],"[(1203, 892)]","[(1173, 915)]",[1],[58],[0.9666666666666667],"[640.0, 512.0]",horizontal,"(390.0, 762.0)",[0],0,3223.761
13,False,742,1.297,77,[],[],"[(1197, 894)]",[],[1],[85],[1.4166666666666667],"[640.0, 512.0]",horizontal,"(890.0, 262.0)",[0.116],1,3226.272
13,False,743,1.377,82,[],[],"[(1196, 904)]",[],[1],[89],[1.4833333333333334],"[640.0, 512.0]",vertical,"(390.0, 762.0)",[0.096],1,3229.175
13,False,744,0.3,18,[],[],"[(1202, 902)]",[],[1],[51],[0.85],"[640.0, 512.0]",vertical,"(890.0, 762.0)",[0.52],1,3232.146
13,False,745,1.441,86,[],[],"[(1177, 901)]",[],[1],[88],[1.4666666666666666],"[640.0, 512.0]",horizontal,"(390.0, 762.0)",[0.017],1,3234.487
13,False,746,0.919,55,[],[],"[(1191, 890)]",[],[1],[79],[1.3166666666666667],"[640.0, 512.0]",horizontal,"(890.0, 262.0)",[0.374],1,3237.463
13,False,747,1.191,71,[],[],"[(1197, 884)]",[],[1],[88],[1.4666666666666666],"[640.0, 512.0]",horizontal,"(890.0, 762.0)",[0.266],1,3240.256
13,False,748,1.481,88,[],[3282184],"[(1172, 892)]","[(1153, 908)]",[1],[86],[1.4333333333333333],"[640.0, 512.0]",vertical,"(390.0, 262.0)",[0],0,3243.205
13,False,749,0.386,23,[],[],"[(1215, 881)]",[],[1],[56],[0.9333333333333333],"[640.0, 512.0]",horizontal,"(390.0, 262.0)",[0.524],1,3246.116
13,False,750,1.077,64,[],[],"[(1183, 890)]",[],[1],[103],[1.7166666666666666],"[640.0, 512.0]",vertical,"(890.0, 762.0)",[0.612],1,3248.56
13,False,751,1.149,68,[],[],"[(1202, 888)]",[],[1],[95],[1.5833333333333333],"[640.0, 512.0]",horizontal,"(890.0, 262.0)",[0.423],1,3251.723
13,False,752,1.0,60,[],[],"[(1176, 899)]",[],[1],[89],[1.4833333333333334],"[640.0, 512.0]",horizontal,"(390.0, 762.0)",[0.457],1,3254.878
13,False,753,1.394,83,[],[],"[(1203, 887)]",[],[1],[91],[1.5166666666666666],"[640.0, 512.0]",vertical,"(890.0, 262.0)",[0.113],1,3257.877
13,False,754,0.435,26,[],[],"[(1202, 876)]",[],[1],[58],[0.9666666666666667],"[640.0, 512.0]",vertical,"(890.0, 762.0)",[0.503],1,3260.844
13,False,755,0.736,44,[],[],"[(1172, 903)]",[],[1],[73],[1.2166666666666666],"[640.0, 512.0]",horizontal,"(890.0, 762.0)",[0.47],1,3263.345
13,False,756,0.514,30,[],[],"[(1177, 900)]",[],[1],[63],[1.05],"[640.0, 512.0]",horizontal,"(890.0, 762.0)",[0.524],1,3266.113
13,False,757,0.705,42,[],[],"[(1195, 897)]",[],[1],[72],[1.2],"[640.0, 512.0]",vertical,"(390.0, 262.0)",[0.477],1,3268.678
13,False,758,0.579,34,[],[],"[(1180, 894)]",[],[1],[65],[1.0833333333333333],"[640.0, 512.0]",horizontal,"(390.0, 262.0)",[0.492],1,3271.388
13,False,759,0.403,24,[],[],"[(1154, 913)]",[],[1],[61],[1.0166666666666666],"[640.0, 512.0]",horizontal,"(390.0, 762.0)",[0.587],1,3273.993
13,False,760,1.46,87,[],[],"[(1164, 879)]",[],[1],[98],[1.6333333333333333],"[640.0, 512.0]",vertical,"(390.0, 262.0)",[0.167],1,3276.587
13,False,761,1.389,83,[],[],"[(1202, 899)]",[],[1],[97],[1.6166666666666667],"[640.0, 512.0]",vertical,"(890.0, 762.0)",[0.213],1,3279.759
13,False,762,0.709,42,[],[],"[(1178, 897)]",[],[1],[72],[1.2],"[640.0, 512.0]",horizontal,"(890.0, 762.0)",[0.473],1,3282.847
13,False,763,1.004,60,[],[],"[(1173, 874)]",[],[1],[90],[1.5],"[640.0, 512.0]",horizontal,"(390.0, 262.0)",[0.479],1,3285.616
13,False,764,0.875,52,[],[],"[(1178, 891)]",[],[1],[80],[1.3333333333333333],"[640.0, 512.0]",horizontal,"(390.0, 262.0)",[0.443],1,3288.59
13,False,765,0.721,43,[],[],"[(1190, 898)]",[],[1],[73],[1.2166666666666666],"[640.0, 512.0]",vertical,"(890.0, 762.0)",[0.475],1,3291.436
13,False,766,0.583,34,[],[],"[(1178, 876)]",[],[1],[64],[1.0666666666666667],"[640.0, 512.0]",vertical,"(890.0, 762.0)",[0.477],1,3294.149
13,False,767,1.072,64,[],[],"[(1174, 888)]",[],[1],[85],[1.4166666666666667],"[640.0, 512.0]",horizontal,"(890.0, 262.0)",[0.328],1,3296.716
13,False,768,0.798,47,[],[],"[(1188, 877)]",[],[1],[76],[1.2666666666666666],"[640.0, 512.0]",horizontal,"(890.0, 262.0)",[0.46],1,3299.641
13,False,769,1.48,88,[],[],"[(1198, 901)]",[],[1],[93],[1.55],"[640.0, 512.0]",horizontal,"(390.0, 762.0)",[0.067],1,3302.438
13,False,770,1.422,85,[],[],"[(1190, 892)]",[],[1],[87],[1.45],"[640.0, 512.0]",horizontal,"(390.0, 762.0)",[0.017],1,3305.516
13,False,771,0.659,39,[],[],"[(1144, 903)]",[],[1],[71],[1.1833333333333333],"[640.0, 512.0]",vertical,"(390.0, 762.0)",[0.504],1,3308.472
13,False,772,1.369,82,[],[],"[(1198, 888)]",[],[1],[111],[1.8499999999999999],"[640.0, 512.0]",vertical,"(390.0, 262.0)",[0.454],1,3311.196
13,False,773,1.196,71,[],[],"[(1174, 902)]",[],[1],[75],[1.25],"[640.0, 512.0]",vertical,"(390.0, 262.0)",[0.049],1,3314.559
13,False,774,0.879,52,[],[],"[(1190, 892)]",[],[1],[61],[1.0166666666666666],"[640.0, 512.0]",vertical,"(390.0, 762.0)",[0.132],1,3318.547
13,False,775,1.136,68,[],[3375054],"[(1203, 891)]","[(1177, 901)]",[1],[65],[1.0833333333333333],"[640.0, 512.0]",horizontal,"(390.0, 262.0)",[0],0,3336.342
13,False,776,0.571,34,[],[],"[(1177, 894)]",[],[1],[64],[1.0666666666666667],"[640.0, 512.0]",vertical,"(390.0, 262.0)",[0.473],1,3338.99
13,False,777,1.391,83,[],[3380295],"[(1202, 879)]","[(1157, 904)]",[1],[71],[1.1833333333333333],"[640.0, 512.0]",horizontal,"(890.0, 762.0)",[0],0,3341.574
13,False,778,0.951,57,[],[],"[(1201, 894)]",[],[1],[74],[1.2333333333333334],"[640.0, 512.0]",vertical,"(890.0, 262.0)",[0.271],1,3344.229
13,False,779,0.412,24,[],[],"[(1217, 888)]",[],[1],[61],[1.0166666666666666],"[640.0, 512.0]",horizontal,"(390.0, 762.0)",[0.583],1,3347.028
13,False,780,1.176,70,[],[],"[(1175, 890)]",[],[1],[87],[1.45],"[640.0, 512.0]",vertical,"(890.0, 762.0)",[0.265],1,3349.528
14,False,781,0.45,27,[],[],"[(1202, 888)]",[],[1],[59],[0.9833333333333333],"[640.0, 512.0]",horizontal,"(890.0, 762.0)",[0.513],1,3352.46
14,False,782,0.826,49,[],[],"[(1185, 890)]",[],[1],[80],[1.3333333333333333],"[640.0, 512.0]",horizontal,"(890.0, 762.0)",[0.491],1,3354.906
14,False,783,1.197,71,[],[],"[(1190, 899)]",[],[1],[86],[1.4333333333333333],"[640.0, 512.0]",vertical,"(890.0, 262.0)",[0.233],1,3357.705
14,False,784,0.446,26,[],[],"[(1204, 888)]",[],[1],[67],[1.1166666666666667],"[640.0, 512.0]",horizontal,"(390.0, 262.0)",[0.648],1,3360.657
14,False,785,0.354,21,[],[],"[(1173, 899)]",[],[1],[55],[0.9166666666666666],"[640.0, 512.0]",horizontal,"(390.0, 762.0)",[0.539],1,3363.278
14,False,786,0.804,48,[],[],"[(1185, 894)]",[],[1],[81],[1.35],"[640.0, 512.0]",vertical,"(390.0, 762.0)",[0.527],1,3365.702
14,False,787,0.504,30,[],[],"[(1196, 890)]",[],[1],[67],[1.1166666666666667],"[640.0, 512.0]",horizontal,"(390.0, 762.0)",[0.588],1,3368.558
14,False,788,1.415,84,[],[],"[(1190, 904)]",[],[1],[117],[1.95],"[640.0, 512.0]",vertical,"(390.0, 762.0)",[0.52],1,3371.201
14,False,789,0.37,22,[],[],"[(1172, 912)]",[],[1],[64],[1.0666666666666667],"[640.0, 512.0]",vertical,"(890.0, 762.0)",[0.668],1,3374.621
14,False,790,1.235,74,[],[],"[(1197, 891)]",[],[1],[91],[1.5166666666666666],"[640.0, 512.0]",vertical,"(890.0, 262.0)",[0.262],1,3377.374
14,False,791,0.693,41,[],[],"[(1241, 890), (1221, 910)]",[],"[0, 1]",[69],[1.15],"[640.0, 512.0]",horizontal,"(890.0, 762.0)",[0.445],1,3380.366
14,False,792,1.366,81,[],[],"[(1177, 899)]",[],[1],[84],[1.4],"[640.0, 512.0]",horizontal,"(390.0, 762.0)",[0.034],1,3384.007
14,False,793,0.993,59,[],[],"[(1196, 896)]",[],[1],[93],[1.55],"[640.0, 512.0]",vertical,"(890.0, 762.0)",[0.54],1,3386.963
14,False,794,0.782,46,[],[],"[(1209, 890)]",[],[1],[77],[1.2833333333333332],"[640.0, 512.0]",vertical,"(390.0, 262.0)",[0.486],1,3390.023
14,False,795,0.578,34,[],[],"[(1190, 892)]",[],[1],[69],[1.15],"[640.0, 512.0]",horizontal,"(390.0, 762.0)",[0.55],1,3392.775
14,False,796,1.369,82,[],[],"[(1178, 897)]",[],[1],[86],[1.4333333333333333],"[640.0, 512.0]",horizontal,"(390.0, 262.0)",[0.05],1,3395.428
14,False,797,1.086,65,[],[],"[(1207, 909)]",[],[1],[86],[1.4333333333333333],"[640.0, 512.0]",horizontal,"(890.0, 762.0)",[0.327],1,3398.362
14,False,798,0.751,45,[],[],"[(1166, 903)]",[],[1],[95],[1.5833333333333333],"[640.0, 512.0]",horizontal,"(890.0, 762.0)",[0.802],0,3401.269
14,False,799,0.361,21,[],[],"[(1175, 906)]",[],[1],[61],[1.0166666666666666],"[640.0, 512.0]",vertical,"(890.0, 262.0)",[0.652],1,3404.386
14,False,800,0.53,31,[],[],"[(1172, 893)]",[],[1],[61],[1.0166666666666666],"[640.0, 512.0]",vertical,"(890.0, 262.0)",[0.471],1,3407.394
14,False,801,0.316,18,[],[],"[(1174, 902)]",[],[1],[53],[0.8833333333333333],"[640.0, 512.0]",horizontal,"(390.0, 262.0)",[0.566],1,3412.486
14,False,802,0.966,57,[],[],"[(1166, 904)]",[],[1],[86],[1.4333333333333333],"[640.0, 512.0]",vertical,"(890.0, 762.0)",[0.456],1,3414.895
14,False,803,1.37,82,[],[3456395],"[(1175, 880)]","[(1160, 903)]",[1],[51],[0.85],"[640.0, 512.0]",vertical,"(390.0, 762.0)",[0],0,3417.952
14,False,804,0.509,30,[],[],"[(1215, 875)]",[],[1],[68],[1.1333333333333333],"[640.0, 512.0]",horizontal,"(390.0, 762.0)",[0.607],1,3420.336
14,False,805,1.282,76,[],[],"[(1184, 889)]",[],[1],[90],[1.5],"[640.0, 512.0]",vertical,"(390.0, 762.0)",[0.216],1,3422.997
14,False,806,0.589,35,[],[],"[(1166, 894)]",[],[1],[67],[1.1166666666666667],"[640.0, 512.0]",horizontal,"(390.0, 762.0)",[0.507],1,3425.996
14,False,807,0.892,53,[],[],"[(1203, 894)]",[],[1],[86],[1.4333333333333333],"[640.0, 512.0]",horizontal,"(390.0, 762.0)",[0.528],1,3428.683
14,False,808,1.217,73,[],[],"[(1166, 904)]",[],[1],[113],[1.8833333333333333],"[640.0, 512.0]",horizontal,"(390.0, 762.0)",[0.638],1,3431.642
14,False,809,1.0,60,[],[],"[(1142, 909)]",[],[1],[91],[1.5166666666666666],"[640.0, 512.0]",vertical,"(890.0, 762.0)",[0.486],1,3435.057
14,False,810,0.388,23,[],[],"[(1209, 899)]",[],[1],[56],[0.9333333333333333],"[640.0, 512.0]",horizontal,"(390.0, 762.0)",[0.521],1,3438.259
14,False,811,1.463,87,[],[],"[(1166, 909)]",[],[1],[90],[1.5],"[640.0, 512.0]",horizontal,"(390.0, 262.0)",[0.033],1,3440.697
14,False,812,1.287,77,[],[],"[(1186, 885)]",[],[1],[98],[1.6333333333333333],"[640.0, 512.0]",horizontal,"(890.0, 762.0)",[0.328],1,3443.745
14,False,813,1.17,70,[],[],"[(1180, 871)]",[],[1],[89],[1.4833333333333334],"[640.0, 512.0]",horizontal,"(390.0, 262.0)",[0.296],1,3446.858
14,False,814,0.55,33,[],[],"[(1172, 899)]",[],[1],[68],[1.1333333333333333],"[640.0, 512.0]",horizontal,"(890.0, 762.0)",[0.55],1,3449.836
14,False,815,0.656,39,[],[],"[(1192, 888)]",[],[1],[70],[1.1666666666666667],"[640.0, 512.0]",vertical,"(390.0, 262.0)",[0.488],1,3452.455
14,False,816,1.465,87,[],[],"[(1172, 898)]",[],[1],[106],[1.7666666666666666],"[640.0, 512.0]",vertical,"(890.0, 262.0)",[0.292],1,3455.079
14,False,817,0.898,53,[],[],"[(1202, 884)]",[],[1],[81],[1.35],"[640.0, 512.0]",vertical,"(890.0, 262.0)",[0.44],1,3460.54
14,False,818,0.829,49,[],[],"[(1172, 902)]",[],[1],[92],[1.5333333333333332],"[640.0, 512.0]",horizontal,"(890.0, 262.0)",[0.707],1,3463.394
14,False,819,0.661,39,[],[],"[(1169, 909)]",[],[1],[72],[1.2],"[640.0, 512.0]",horizontal,"(390.0, 762.0)",[0.525],1,3466.999
14,False,820,1.124,67,[],[],"[(1196, 893)]",[],[1],[90],[1.5],"[640.0, 512.0]",horizontal,"(890.0, 262.0)",[0.362],1,3471.459
14,False,821,0.938,56,[],[],"[(1202, 905)]",[],[1],[84],[1.4],"[640.0, 512.0]",vertical,"(890.0, 262.0)",[0.441],1,3474.46
14,False,822,1.292,77,[],[],"[(1185, 883)]",[],[1],[100],[1.6666666666666667],"[640.0, 512.0]",vertical,"(390.0, 262.0)",[0.365],1,3477.359
14,False,823,0.387,23,[],[],"[(1178, 898)]",[],[1],[58],[0.9666666666666667],"[640.0, 512.0]",vertical,"(390.0, 262.0)",[0.556],1,3480.525
14,False,824,0.807,48,[],[],"[(1178, 899)]",[],[1],[83],[1.3833333333333333],"[640.0, 512.0]",horizontal,"(890.0, 262.0)",[0.557],1,3482.992
14,False,825,1.098,65,[],[],"[(1185, 898)]",[],[1],[103],[1.7166666666666666],"[640.0, 512.0]",horizontal,"(890.0, 762.0)",[0.608],1,3485.946
14,False,826,1.394,83,[],[3597901],"[(1215, 876)]","[(1202, 898)]",[1],[68],[1.1333333333333333],"[640.0, 512.0]",horizontal,"(890.0, 762.0)",[0],0,3489.209
14,False,827,1.298,77,[],[3600638],"[(1181, 899)]","[(1192, 918)]",[1],[70],[1.1666666666666667],"[640.0, 512.0]",horizontal,"(390.0, 762.0)",[0],0,3561.831
14,False,828,1.299,77,[],[],"[(1174, 897)]",[],[1],[88],[1.4666666666666666],"[640.0, 512.0]",vertical,"(890.0, 762.0)",[0.165],1,3564.563
14,False,829,0.813,48,[],[],"[(1153, 871)]",[],[1],[65],[1.0833333333333333],"[640.0, 512.0]",vertical,"(890.0, 762.0)",[0.263],1,3567.576
14,False,830,0.512,30,[],[],"[(1160, 889)]",[],[1],[65],[1.0833333333333333],"[640.0, 512.0]",vertical,"(390.0, 762.0)",[0.552],1,3570.24
14,False,831,0.618,37,[],[],"[(1178, 885)]",[],[1],[69],[1.15],"[640.0, 512.0]",vertical,"(390.0, 762.0)",[0.51],1,3572.886
14,False,832,1.441,86,[],[],"[(1178, 903)]",[],[1],[110],[1.8333333333333333],"[640.0, 512.0]",horizontal,"(890.0, 762.0)",[0.374],1,3575.613
14,False,833,0.964,57,[],[],"[(1188, 903)]",[],[1],[70],[1.1666666666666667],"[640.0, 512.0]",horizontal,"(890.0, 262.0)",[0.196],1,3578.99
14,False,834,0.581,34,[],[],"[(1176, 883)]",[],[1],[66],[1.1],"[640.0, 512.0]",vertical,"(890.0, 762.0)",[0.509],1,3585.222
14,False,835,0.409,24,[],[],"[(1178, 901)]",[],[1],[66],[1.1],"[640.0, 512.0]",horizontal,"(890.0, 762.0)",[0.668],1,3587.831
14,False,836,0.89,53,[],[],"[(1189, 909)]",[],[1],[56],[0.9333333333333333],"[640.0, 512.0]",horizontal,"(890.0, 262.0)",[0.034],1,3590.447
14,False,837,0.843,50,[],[],"[(1175, 890)]",[],[1],[84],[1.4],"[640.0, 512.0]",vertical,"(390.0, 762.0)",[0.536],1,3595.676
14,False,838,1.12,67,[],[],"[(1166, 897)]",[],[1],[90],[1.5],"[640.0, 512.0]",vertical,"(890.0, 262.0)",[0.356],1,3598.669
14,False,839,1.227,73,[],[],"[(1174, 904)]",[],[1],[95],[1.5833333333333333],"[640.0, 512.0]",vertical,"(890.0, 262.0)",[0.347],1,3601.747
14,False,840,1.008,60,[],[],"[(1197, 894)]",[],[1],[86],[1.4333333333333333],"[640.0, 512.0]",vertical,"(390.0, 262.0)",[0.407],1,3604.886
15,False,841,0.316,18,[],[],"[(1184, 899)]",[],[1],[57],[0.95],"[640.0, 512.0]",vertical,"(390.0, 262.0)",[0.619],1,3607.857
15,False,842,1.336,80,[],[],"[(1185, 879)]",[],[1],[97],[1.6166666666666667],"[640.0, 512.0]",vertical,"(890.0, 762.0)",[0.268],1,3610.363
15,False,843,1.142,68,[],[],"[(1179, 906)]",[],[1],[84],[1.4],"[640.0, 512.0]",horizontal,"(890.0, 762.0)",[0.245],1,3613.583
15,False,844,0.712,42,[],[],"[(1185, 897)]",[],[1],[75],[1.25],"[640.0, 512.0]",horizontal,"(890.0, 762.0)",[0.522],1,3619.583
15,False,845,1.149,68,[],[],"[(1148, 904)]",[],[1],[83],[1.3833333333333333],"[640.0, 512.0]",horizontal,"(390.0, 262.0)",[0.233],1,3622.377
15,False,846,1.342,80,[],[3664006],"[(1196, 894)]","[(1171, 910)]",[1],[66],[1.1],"[640.0, 512.0]",vertical,"(890.0, 262.0)",[0],0,3625.313
15,False,847,0.641,38,[],[],"[(1188, 895)]",[],[1],[69],[1.15],"[640.0, 512.0]",vertical,"(890.0, 762.0)",[0.491],1,3627.946
15,False,848,1.199,71,[],[],"[(1167, 897)]",[],[1],[95],[1.5833333333333333],"[640.0, 512.0]",vertical,"(890.0, 262.0)",[0.381],1,3630.629
15,False,849,0.636,38,[],[],"[(1196, 884)]",[],[1],[79],[1.3166666666666667],"[640.0, 512.0]",vertical,"(390.0, 762.0)",[0.654],1,3633.836
15,False,850,0.93,55,[],[],"[(1175, 897)]",[],[1],[86],[1.4333333333333333],"[640.0, 512.0]",horizontal,"(390.0, 262.0)",[0.493],1,3636.657
15,False,851,0.373,22,[],[],"[(1185, 880)]",[],[1],[61],[1.0166666666666666],"[640.0, 512.0]",horizontal,"(390.0, 762.0)",[0.63],1,3639.614
15,False,852,1.408,84,[],[],"[(1196, 890)]",[],[1],[110],[1.8333333333333333],"[640.0, 512.0]",vertical,"(390.0, 762.0)",[0.406],1,3642.161
15,False,853,1.402,84,[],[],"[(1195, 880)]",[],[1],[86],[1.4333333333333333],"[640.0, 512.0]",horizontal,"(390.0, 762.0)",[0.017],1,3645.44
15,False,854,1.451,87,[],[3687490],"[(1185, 901)]","[(1148, 923)]",[1],[82],[1.3666666666666667],"[640.0, 512.0]",horizontal,"(390.0, 262.0)",[0],0,3648.49
15,False,855,0.782,46,[],[],"[(1214, 889)]",[],[1],[76],[1.2666666666666666],"[640.0, 512.0]",horizontal,"(390.0, 262.0)",[0.472],1,3651.439
15,False,856,0.446,26,[],[],"[(1166, 913)]",[],[1],[58],[0.9666666666666667],"[640.0, 512.0]",horizontal,"(390.0, 762.0)",[0.501],1,3654.196
15,False,857,1.261,75,[],[],"[(1190, 904)]",[],[1],[102],[1.7],"[640.0, 512.0]",vertical,"(890.0, 762.0)",[0.424],1,3656.722
15,False,858,1.464,87,[],[],"[(1209, 885)]",[],[1],[118],[1.9666666666666666],"[640.0, 512.0]",vertical,"(390.0, 762.0)",[0.497],1,3659.911
15,False,859,0.315,18,[],[],"[(1194, 890)]",[],[1],[55],[0.9166666666666666],"[640.0, 512.0]",vertical,"(390.0, 762.0)",[0.586],1,3663.398
15,False,860,1.226,73,[],[],"[(1180, 885)]",[],[1],[90],[1.5],"[640.0, 512.0]",horizontal,"(390.0, 762.0)",[0.264],1,3665.848
15,False,861,1.071,64,[],[],"[(1200, 904)]",[],[1],[97],[1.6166666666666667],"[640.0, 512.0]",vertical,"(390.0, 262.0)",[0.526],1,3668.835
15,False,862,0.692,41,[],[],"[(1211, 886)]",[],[1],[76],[1.2666666666666666],"[640.0, 512.0]",horizontal,"(890.0, 762.0)",[0.558],1,3671.993
15,False,863,0.98,58,[],[],"[(1185, 882)]",[],[1],[93],[1.55],"[640.0, 512.0]",vertical,"(890.0, 762.0)",[0.557],1,3674.779
15,False,864,0.386,23,[],[],"[(1172, 880)]",[],[1],[56],[0.9333333333333333],"[640.0, 512.0]",vertical,"(390.0, 762.0)",[0.518],1,3677.926
15,False,865,1.408,84,[],[],"[(1172, 881)]",[],[1],[97],[1.6166666666666667],"[640.0, 512.0]",vertical,"(890.0, 762.0)",[0.195],1,3680.398
15,False,866,0.457,27,[],[],"[(1184, 903)]",[],[1],[67],[1.1166666666666667],"[640.0, 512.0]",vertical,"(890.0, 762.0)",[0.633],1,3683.524
15,False,867,1.296,77,[],[],"[(1178, 905)]",[],[1],[104],[1.7333333333333334],"[640.0, 512.0]",vertical,"(390.0, 762.0)",[0.425],1,3687.025
15,False,868,1.192,71,[],[],"[(1180, 894)]",[],[1],[89],[1.4833333333333334],"[640.0, 512.0]",horizontal,"(890.0, 762.0)",[0.277],1,3690.232
15,False,869,0.62,37,[],[],"[(1145, 898)]",[],[1],[79],[1.3166666666666667],"[640.0, 512.0]",horizontal,"(890.0, 262.0)",[0.678],1,3693.199
15,False,870,1.397,83,[],[],"[(1190, 902)]",[],[1],[98],[1.6333333333333333],"[640.0, 512.0]",vertical,"(390.0, 262.0)",[0.228],1,3696.124
15,False,871,1.038,62,[],[],"[(1199, 894)]",[],[1],[90],[1.5],"[640.0, 512.0]",horizontal,"(390.0, 262.0)",[0.436],1,3699.275
15,False,872,1.181,70,[],[],"[(1190, 888)]",[],[1],[96],[1.6],"[640.0, 512.0]",vertical,"(890.0, 262.0)",[0.408],1,3702.346
15,False,873,0.706,42,[],[],"[(1191, 862)]",[],[1],[78],[1.3],"[640.0, 512.0]",vertical,"(390.0, 262.0)",[0.572],1,3705.51
15,False,874,1.302,78,[],[],"[(1193, 888)]",[],[1],[86],[1.4333333333333333],"[640.0, 512.0]",horizontal,"(890.0, 762.0)",[0.116],1,3708.351
15,False,875,0.915,54,[],[],"[(1203, 899)]",[],[1],[86],[1.4333333333333333],"[640.0, 512.0]",horizontal,"(390.0, 762.0)",[0.506],1,3711.263
15,False,876,0.593,35,[],[],"[(1178, 903)]",[],[1],[68],[1.1333333333333333],"[640.0, 512.0]",horizontal,"(390.0, 262.0)",[0.52],1,3714.29
15,False,877,1.037,62,[],[],"[(1180, 882)]",[],[1],[90],[1.5],"[640.0, 512.0]",horizontal,"(890.0, 762.0)",[0.439],1,3717.007
15,False,878,0.515,30,[],[],"[(1209, 886)]",[],[1],[63],[1.05],"[640.0, 512.0]",vertical,"(390.0, 262.0)",[0.515],1,3720.051
15,False,879,0.997,59,[],[],"[(1209, 900)]",[],[1],[92],[1.5333333333333332],"[640.0, 512.0]",horizontal,"(390.0, 762.0)",[0.519],1,3722.61
15,False,880,0.375,22,[],[],"[(1154, 907)]",[],[1],[56],[0.9333333333333333],"[640.0, 512.0]",horizontal,"(890.0, 262.0)",[0.539],1,3725.649
15,False,881,0.865,51,[],[],"[(1178, 880)]",[],[1],[79],[1.3166666666666667],"[640.0, 512.0]",vertical,"(890.0, 262.0)",[0.446],1,3730.727
15,False,882,1.274,76,[],[],"[(1197, 896)]",[],[1],[96],[1.6],"[640.0, 512.0]",vertical,"(890.0, 262.0)",[0.309],1,3733.607
15,False,883,0.996,59,[],[],"[(1197, 896)]",[],[1],[87],[1.45],"[640.0, 512.0]",vertical,"(390.0, 262.0)",[0.437],1,3736.719
15,False,884,1.221,73,[],[],"[(1202, 899)]",[],[1],[90],[1.5],"[640.0, 512.0]",vertical,"(890.0, 262.0)",[0.261],1,3739.658
15,False,885,0.906,54,[],[],"[(1196, 905)]",[],[1],[77],[1.2833333333333332],"[640.0, 512.0]",horizontal,"(390.0, 262.0)",[0.361],1,3742.664
15,False,886,1.325,79,[],[],"[(1185, 885)]",[],[1],[94],[1.5666666666666667],"[640.0, 512.0]",vertical,"(390.0, 262.0)",[0.229],1,3745.454
15,False,887,0.546,32,[],[],"[(1180, 890)]",[],[1],[63],[1.05],"[640.0, 512.0]",horizontal,"(890.0, 762.0)",[0.491],1,3748.526
15,False,888,0.922,55,[],[],"[(1196, 893)]",[],[1],[86],[1.4333333333333333],"[640.0, 512.0]",horizontal,"(890.0, 762.0)",[0.489],1,3751.129
15,False,889,1.429,85,[],[3792917],"[(1196, 886)]","[(1170, 905)]",[1],[79],[1.3166666666666667],"[640.0, 512.0]",horizontal,"(390.0, 262.0)",[0],0,3754.054
15,False,890,0.335,20,[],[],"[(1185, 890)]",[],[1],[52],[0.8666666666666667],"[640.0, 512.0]",vertical,"(390.0, 762.0)",[0.504],1,3756.853
