block,practice,trial,taps_start_loc_during_fix,taps_end_loc_during_fix,taps_on_lever_during_fix,taps_on_lever_s_during_fix,bar_orientation,target_xy,cti,rt,acc,time
4,False,211,"[(1067, 900)]",[],[1],[0.5666666666666667],horizontal,"(390.0, 262.0)",1.0833333333333333,0.533,1,1567.068
4,False,212,"[(1067, 890)]",[],[1],[0.7],vertical,"(890.0, 762.0)",1.45,0.658,1,1571.917
4,False,213,"[(1057, 911)]",[],[1],[0.55],horizontal,"(390.0, 762.0)",1.5666666666666667,0.503,1,1577.253
4,False,214,"[(1058, 893)]",[],[1],[0.6666666666666666],vertical,"(390.0, 762.0)",0.85,0.624,1,1583.769
4,False,215,"[(1058, 872)]",[],[1],[0.5833333333333334],vertical,"(390.0, 262.0)",0.7166666666666667,0.548,1,1588.805
4,False,216,"[(1071, 894)]",[],[1],[0.7833333333333333],horizontal,"(390.0, 262.0)",0.5333333333333333,0.739,1,1596.687
4,False,217,"[(1062, 884)]",[],[1],[0.6],horizontal,"(890.0, 762.0)",1.55,0.557,1,1600.852
4,False,218,"[(1064, 894)]",[],[1],[0.5],horizontal,"(890.0, 262.0)",1.1333333333333333,0.458,1,1605.73
4,False,219,"[(1081, 886)]",[],[1],[0.5166666666666666],vertical,"(890.0, 762.0)",1.1833333333333333,0.484,1,2671.531
4,False,220,"[(1072, 898)]",[],[1],[0.55],horizontal,"(890.0, 762.0)",1.6,0.507,1,2676.053
4,False,221,"[(1055, 890)]",[],[1],[0.55],vertical,"(390.0, 762.0)",0.95,0.506,1,2680.938
4,False,222,"[(1039, 910)]",[],[1],[0.6],vertical,"(390.0, 262.0)",0.8166666666666667,0.555,1,2685.635
4,False,223,"[(1074, 899)]",[],[1],[0.2],vertical,"(390.0, 262.0)",1.15,0.169,1,2690.455
4,False,224,"[(1042, 909)]",[],[1],[0.48333333333333334],vertical,"(390.0, 762.0)",1.5333333333333332,0.439,1,2695.025
4,False,225,"[(1046, 905)]",[],[1],[0.6666666666666666],vertical,"(390.0, 262.0)",1.5,0.625,1,2700.356
4,False,226,"[(1073, 890)]",[],[1],[0.6],vertical,"(390.0, 762.0)",1.55,0.558,1,2705.27
4,False,227,"[(1235, 704), (1243, 641), (1067, 849)]",[],"[0, 0, 1]",[0.5333333333333333],horizontal,"(890.0, 262.0)",0.95,0.492,1,2710.004
4,False,228,"[(1056, 881)]",[],[1],[0.5833333333333334],vertical,"(390.0, 262.0)",0.6333333333333333,0.542,1,4257.274
4,False,229,"[(1055, 878)]",[],[1],[0.5666666666666667],horizontal,"(890.0, 262.0)",0.9833333333333333,0.525,1,4261.735
4,False,230,"[(1051, 890)]",[],[1],[0.5666666666666667],vertical,"(390.0, 262.0)",0.7,0.527,1,4265.956
4,False,231,"[(1049, 909)]",[],[1],[0.6666666666666666],horizontal,"(890.0, 762.0)",1.0166666666666666,0.615,1,4270.297
4,False,232,"[(1072, 914)]",[],[1],[0.85],horizontal,"(890.0, 762.0)",1.6666666666666667,0.802,0,4275.95
4,False,233,"[(1067, 895)]",[],[1],[0.05],horizontal,"(890.0, 262.0)",1.3833333333333333,0.02,1,4281.527
4,False,234,"[(1067, 899)]",[],[1],[0.55],vertical,"(890.0, 762.0)",1.2333333333333334,0.511,1,4291.415
4,False,235,"[(1069, 905)]",[],[1],[0.55],horizontal,"(390.0, 262.0)",0.8833333333333333,0.51,1,4297.04
4,False,236,"[(1067, 907)]",[],[1],[0.6333333333333333],horizontal,"(890.0, 762.0)",0.5166666666666666,0.593,1,4301.485
4,False,237,"[(1032, 911)]",[],[1],[0.8333333333333334],vertical,"(890.0, 262.0)",0.7166666666666667,0.787,1,4305.458
4,False,238,"[(1062, 910)]",[],[1],[0.5],vertical,"(890.0, 262.0)",1.2166666666666666,0.454,1,4310.339
4,False,239,"[(1081, 890)]",[],[1],[0.5666666666666667],vertical,"(390.0, 262.0)",0.5166666666666666,0.525,1,4317.672
4,False,240,"[(1072, 867)]",[],[1],[0.3833333333333333],horizontal,"(390.0, 262.0)",0.9333333333333333,0.344,1,4321.776
5,False,241,"[(1060, 895)]",[],[1],[0.6166666666666667],vertical,"(390.0, 262.0)",0.9833333333333333,0.576,1,4326.122
5,False,242,"[(1081, 910)]",[],[1],[0.55],vertical,"(390.0, 762.0)",1.35,0.508,1,4330.581
5,False,243,"[(1067, 882)]",[],[1],[0.6333333333333333],horizontal,"(390.0, 762.0)",1.15,0.591,1,4335.671
5,False,244,"[(1081, 894)]",[],[1],[0.7],vertical,"(890.0, 262.0)",0.6833333333333333,0.654,1,4340.74
5,False,245,"[(1085, 894)]",[],[1],[0.6333333333333333],vertical,"(390.0, 262.0)",1.1833333333333333,0.591,1,4345.286
5,False,246,"[(1074, 898)]",[],[1],[0.6166666666666667],horizontal,"(890.0, 762.0)",1.1166666666666667,0.574,1,4349.818
5,False,247,"[(1111, 901)]",[],[1],[0.7],vertical,"(890.0, 762.0)",0.65,0.657,1,4355.033
5,False,248,"[(1067, 898)]",[],[1],[0.2],vertical,"(390.0, 762.0)",1.1,0.163,1,4359.847
5,False,249,"[(1067, 894)]",[],[1],[0.55],vertical,"(390.0, 762.0)",1.1333333333333333,0.508,1,4364.106
5,False,250,"[(1069, 887)]",[],[1],[0.55],horizontal,"(390.0, 762.0)",1.3,0.516,1,4368.721
5,False,251,"[(1067, 893)]",[],[1],[0.6333333333333333],vertical,"(390.0, 762.0)",0.7,0.591,1,4373.484
5,False,252,"[(1070, 876)]",[],[1],[0.5666666666666667],vertical,"(890.0, 262.0)",0.9166666666666666,0.526,1,4378.269
5,False,253,"[(1067, 874)]",[],[1],[0.65],horizontal,"(890.0, 762.0)",1.1,0.609,1,4382.94
5,False,254,"[(1068, 883)]",[],[1],[0.4166666666666667],vertical,"(390.0, 262.0)",1.2333333333333334,0.377,1,4387.884
5,False,255,"[(1058, 893)]",[],[1],[0.6],vertical,"(890.0, 762.0)",1.4166666666666667,0.558,1,4392.934
5,False,256,"[(1072, 896)]",[],[1],[0.6333333333333333],horizontal,"(890.0, 762.0)",1.3666666666666667,0.59,1,4397.677
5,False,257,"[(1066, 902)]",[],[1],[0.55],horizontal,"(390.0, 762.0)",0.6,0.505,1,4402.812
5,False,258,"[(1053, 875)]",[],[1],[0.48333333333333334],horizontal,"(390.0, 262.0)",0.7166666666666667,0.44,1,4407.237
5,False,259,"[(1081, 906)]",[],[1],[],vertical,"(390.0, 262.0)",,cti_phase,0,4411.55
5,False,260,"[(1067, 877)]",[],[1],[],horizontal,"(390.0, 262.0)",,cti_phase,0,4415.805
5,False,261,"[(1067, 876)]",[],[1],[0.5333333333333333],horizontal,"(890.0, 262.0)",1.05,0.49,1,4421.768
5,False,262,"[(1076, 881)]",[],[1],[0.5666666666666667],horizontal,"(890.0, 262.0)",0.9833333333333333,0.53,1,4426.388
5,False,263,"[(1079, 899)]",[],[1],[0.5166666666666666],horizontal,"(390.0, 762.0)",0.75,0.476,1,4430.906
5,False,264,"[(1032, 901)]",[],[1],[0.5833333333333334],vertical,"(890.0, 762.0)",1.3333333333333333,0.545,1,4435.582
5,False,265,"[(1052, 888)]",[],[1],[0.6333333333333333],horizontal,"(390.0, 762.0)",0.9,0.589,1,4440.279
5,False,266,"[(1072, 886)]",[],[1],[0.6166666666666667],vertical,"(890.0, 262.0)",1.4,0.578,1,4444.686
5,False,267,"[(1071, 894)]",[],[1],[0.5666666666666667],horizontal,"(390.0, 262.0)",1.2833333333333332,0.525,1,4450.135
5,False,268,"[(1081, 875)]",[],[1],[0.5833333333333334],vertical,"(390.0, 762.0)",0.85,0.545,1,4455.439
5,False,269,"[(1066, 887)]",[],[1],[0.5333333333333333],horizontal,"(390.0, 262.0)",1.1833333333333333,0.492,1,4459.955
5,False,270,"[(1067, 872)]",[],[1],[0.5666666666666667],vertical,"(890.0, 262.0)",1.1666666666666667,0.527,1,4464.471
5,False,271,"[(1081, 869)]",[],[1],[0.6333333333333333],horizontal,"(390.0, 262.0)",0.5166666666666666,0.592,1,4469.453
5,False,272,"[(1070, 883)]",[],[1],[0.5166666666666666],horizontal,"(390.0, 262.0)",1.0,0.481,1,4473.387
5,False,273,"[(1054, 900)]",[],[1],[0.5666666666666667],horizontal,"(390.0, 762.0)",1.3,0.528,1,4477.933
5,False,274,"[(1067, 872)]",[],[1],[0.6666666666666666],vertical,"(890.0, 762.0)",1.15,0.62,1,4483.166
5,False,275,"[(1079, 892)]",[],[1],[0.5166666666666666],horizontal,"(890.0, 262.0)",0.7333333333333333,0.473,1,4488.407
5,False,276,"[(1070, 893)]",[],[1],[0.6333333333333333],vertical,"(890.0, 762.0)",0.75,0.593,1,4492.514
5,False,277,"[(1079, 893)]",[],[1],[0.5833333333333334],horizontal,"(890.0, 262.0)",1.2833333333333332,0.54,1,4496.817
5,False,278,"[(1081, 902)]",[],[1],[0.5666666666666667],horizontal,"(890.0, 762.0)",0.5833333333333334,0.527,1,4501.842
5,False,279,"[(1062, 878)]",[],[1],[0.55],vertical,"(890.0, 762.0)",1.35,0.508,1,4527.617
5,False,280,"[(1049, 876)]",[],[1],[0.65],vertical,"(390.0, 262.0)",1.0333333333333332,0.608,1,4532.415
5,False,281,"[(1077, 880)]",[],[1],[0.5833333333333334],vertical,"(890.0, 762.0)",1.2333333333333334,0.541,1,4537.271
5,False,282,"[(1052, 902)]",[],[1],[0.55],vertical,"(890.0, 262.0)",0.85,0.504,1,4542.261
5,False,283,"[(1079, 890)]",[],[1],[0.6],vertical,"(390.0, 762.0)",1.5833333333333333,0.558,1,4547.03
5,False,284,"[(1046, 888)]",[],[1],[0.65],horizontal,"(390.0, 762.0)",1.6666666666666667,0.603,1,4552.395
5,False,285,"[(1039, 900)]",[],[1],[0.6166666666666667],horizontal,"(890.0, 262.0)",1.3833333333333333,0.568,1,4557.745
5,False,286,"[(1052, 890)]",[],[1],[0.85],horizontal,"(390.0, 262.0)",1.1833333333333333,0.803,0,4562.902
5,False,287,"[(1070, 880)]",[],[1],[0.65],vertical,"(390.0, 262.0)",1.6833333333333333,0.601,1,4567.744
5,False,288,"[(1067, 864)]",[],[1],[0.5666666666666667],horizontal,"(890.0, 762.0)",1.2833333333333332,0.523,1,4572.966
5,False,289,"[(1086, 911)]",[],[1],[0.55],vertical,"(390.0, 762.0)",0.6833333333333333,0.511,1,4577.811
5,False,290,"[(1057, 912)]",[],[1],[0.7],horizontal,"(890.0, 762.0)",1.0166666666666666,0.656,1,4656.673
5,False,291,"[(1047, 908)]",[],[1],[0.48333333333333334],vertical,"(390.0, 262.0)",1.2833333333333332,0.441,1,4661.673
5,False,292,"[(1072, 910)]",[],[1],[0.5333333333333333],horizontal,"(390.0, 262.0)",1.2333333333333334,0.493,1,4666.48
5,False,293,"[(1076, 897)]",[],[1],[0.55],horizontal,"(390.0, 262.0)",1.6333333333333333,0.505,1,4670.94
5,False,294,"[(1072, 898)]",[],[1],[0.65],horizontal,"(890.0, 762.0)",0.9,0.61,1,4676.059
5,False,295,"[(1035, 905)]",[],[1],[0.7333333333333333],vertical,"(890.0, 762.0)",1.4166666666666667,0.69,1,4680.969
5,False,296,"[(1081, 895)]",[],[1],[0.5166666666666666],vertical,"(890.0, 762.0)",1.5666666666666667,0.473,1,4686.017
5,False,297,"[(1075, 887)]",[],[1],[0.65],vertical,"(390.0, 762.0)",1.5,0.604,1,4690.837
5,False,298,"[(1044, 899)]",[],[1],[0.5333333333333333],vertical,"(390.0, 262.0)",1.3666666666666667,0.488,1,4696.006
5,False,299,"[(1072, 862)]",[],[1],[0.5333333333333333],vertical,"(390.0, 262.0)",0.7833333333333333,0.494,1,4700.637
5,False,300,"[(1076, 904)]",[],[1],[0.43333333333333335],vertical,"(890.0, 262.0)",1.4666666666666666,0.394,1,4704.77
6,False,301,"[(1073, 893)]",[],[1],[0.55],vertical,"(890.0, 762.0)",1.3666666666666667,0.509,1,4710.019
6,False,302,"[(1078, 910)]",[],[1],[0.5166666666666666],horizontal,"(890.0, 262.0)",1.1833333333333333,0.478,1,4715.251
6,False,303,"[(1065, 909)]",[],[1],[0.55],horizontal,"(890.0, 762.0)",1.2666666666666666,0.51,1,4720.077
6,False,304,"[(1058, 903)]",[],[1],[0.7],horizontal,"(890.0, 262.0)",0.5333333333333333,0.652,1,4724.792
6,False,305,"[(1060, 903)]",[],[1],[0.75],vertical,"(390.0, 262.0)",0.7666666666666666,0.711,1,4728.873
6,False,306,"[(1069, 889)]",[],[1],[],horizontal,"(890.0, 262.0)",,cti_phase,0,4733.224
6,False,307,"[(1071, 874)]",[],[1],[0.3833333333333333],vertical,"(890.0, 262.0)",1.6666666666666667,0.344,1,4737.29
6,False,308,"[(1076, 903)]",[],[1],[0.5333333333333333],vertical,"(890.0, 762.0)",1.4,0.49,1,4742.603
6,False,309,"[(1096, 888)]",[],[1],[0.5833333333333334],vertical,"(890.0, 762.0)",0.65,0.542,1,4747.826
6,False,310,"[(1076, 887)]",[],[1],[0.6],vertical,"(390.0, 262.0)",0.9333333333333333,0.559,1,4752.406
6,False,311,"[(1072, 916)]",[],[1],[0.6166666666666667],vertical,"(890.0, 262.0)",0.9833333333333333,0.571,1,4756.724
6,False,312,"[(1072, 910)]",[],[1],[0.65],horizontal,"(390.0, 762.0)",1.0833333333333333,0.61,1,4762.182
6,False,313,"[(1075, 885)]",[],[1],[0.5833333333333334],horizontal,"(390.0, 262.0)",0.6,0.545,1,4767.129
6,False,314,"[(1071, 910)]",[],[1],[0.55],horizontal,"(890.0, 762.0)",0.5166666666666666,0.52,1,4771.347
6,False,315,"[(1077, 893)]",[],[1],[0.6],horizontal,"(390.0, 762.0)",1.2,0.561,1,4775.705
6,False,316,"[(1072, 900)]",[],[1],[0.5666666666666667],horizontal,"(890.0, 762.0)",1.4666666666666666,0.523,1,4780.854
6,False,317,"[(1071, 890)]",[],[1],[0.7],vertical,"(890.0, 762.0)",1.2,0.657,1,4785.907
6,False,318,"[(1076, 903)]",[],[1],[0.5666666666666667],horizontal,"(890.0, 262.0)",0.7833333333333333,0.53,1,4790.689
6,False,319,"[(1072, 880)]",[],[1],[0.6166666666666667],vertical,"(390.0, 262.0)",1.1166666666666667,0.579,1,4794.772
6,False,320,"[(1079, 885)]",[],[1],[0.55],horizontal,"(390.0, 762.0)",1.3833333333333333,0.509,1,4804.933
6,False,321,"[(1064, 886)]",[],[1],[0.55],vertical,"(890.0, 262.0)",1.65,0.506,1,4809.79
6,False,322,"[(1067, 900)]",[],[1],[0.55],horizontal,"(890.0, 262.0)",0.5333333333333333,0.508,1,4814.626
6,False,323,"[(1069, 893)]",[],[1],[0.6166666666666667],vertical,"(890.0, 762.0)",0.9833333333333333,0.577,1,6420.825
6,False,324,"[(1076, 905)]",[],[1],[0.5666666666666667],vertical,"(890.0, 762.0)",1.1833333333333333,0.525,1,6425.608
6,False,325,"[(1097, 894)]",[],[1],[0.6166666666666667],vertical,"(390.0, 262.0)",1.0166666666666666,0.575,1,6430.208
6,False,326,"[(1060, 884)]",[],[1],[0.48333333333333334],horizontal,"(890.0, 262.0)",1.2666666666666666,0.445,1,6434.638
6,False,327,"[(1052, 901)]",[],[1],[0.55],horizontal,"(890.0, 262.0)",0.8166666666666667,0.508,1,6445.31
6,False,328,"[(1068, 896)]",[],[1],[0.11666666666666667],vertical,"(390.0, 262.0)",1.6,0.084,1,6449.459
6,False,329,"[(1056, 885)]",[],[1],[0.7166666666666667],horizontal,"(890.0, 762.0)",1.1833333333333333,0.671,1,6454.319
6,False,330,"[(1058, 890)]",[],[1],[0.5666666666666667],vertical,"(890.0, 262.0)",1.0,0.525,1,6459.493
6,False,331,"[(1074, 902)]",[],[1],[0.5666666666666667],vertical,"(890.0, 262.0)",1.3166666666666667,0.526,1,6464.205
6,False,332,"[(1073, 880)]",[],[1],[0.5],vertical,"(390.0, 262.0)",1.4833333333333334,0.456,1,6469.058
6,False,333,"[(1072, 885)]",[],[1],[0.6666666666666666],vertical,"(890.0, 262.0)",1.2333333333333334,0.623,1,6474.141
6,False,334,"[(1052, 895)]",[],[1],[0.65],vertical,"(890.0, 762.0)",1.0833333333333333,0.607,1,6478.984
6,False,335,"[(1077, 883)]",[],[1],[0.5666666666666667],vertical,"(890.0, 262.0)",0.8166666666666667,0.528,1,6483.935
6,False,336,"[(1072, 898)]",[],[1],[0.6166666666666667],horizontal,"(890.0, 762.0)",1.4166666666666667,0.576,1,6488.338
6,False,337,"[(1073, 893)]",[],[1],[0.85],horizontal,"(890.0, 762.0)",1.5333333333333332,0.803,0,6493.57
6,False,338,"[(1091, 871)]",[],[1],[0.5666666666666667],horizontal,"(890.0, 262.0)",1.4833333333333334,0.521,1,6498.971
6,False,339,"[(1069, 912)]",[],[1],[0.7166666666666667],horizontal,"(390.0, 762.0)",0.65,0.678,1,6504.206
6,False,340,"[(1067, 898)]",[],[1],[0.5333333333333333],horizontal,"(890.0, 262.0)",1.2833333333333332,0.491,1,6508.47
6,False,341,"[(1072, 877)]",[],[1],[0.6],horizontal,"(890.0, 762.0)",1.1333333333333333,0.553,1,6513.341
6,False,342,"[(1036, 886)]",[],[1],[0.6],horizontal,"(890.0, 262.0)",1.2166666666666666,0.562,1,6517.91
6,False,343,"[(1069, 876)]",[],[1],[0.5833333333333334],vertical,"(390.0, 762.0)",0.8166666666666667,0.546,1,6522.59
6,False,344,"[(1038, 903)]",[],[1],[0.55],horizontal,"(390.0, 762.0)",0.8333333333333334,0.502,1,6526.938
6,False,345,"[(1072, 895)]",[],[1],[0.5],vertical,"(390.0, 762.0)",1.4833333333333334,0.458,1,6532.045
6,False,346,"[(1061, 896)]",[],[1],[0.6166666666666667],horizontal,"(390.0, 262.0)",0.6,0.573,1,6537.059
6,False,347,"[(1053, 891)]",[],[1],[0.6],horizontal,"(890.0, 762.0)",0.5833333333333334,0.555,1,6541.034
6,False,348,"[(1052, 899)]",[],[1],[0.5166666666666666],horizontal,"(890.0, 262.0)",1.4666666666666666,0.475,1,6544.913
6,False,349,"[(1068, 895)]",[],[1],[0.85],horizontal,"(890.0, 262.0)",1.1833333333333333,0.8,0,6550.24
6,False,350,"[(1038, 880)]",[],[1],[0.7166666666666667],vertical,"(890.0, 762.0)",0.9833333333333333,0.675,1,6555.322
6,False,351,"[(1043, 901)]",[],[1],[0.6666666666666666],vertical,"(890.0, 262.0)",0.9333333333333333,0.616,1,6562.089
6,False,352,"[(1082, 881)]",[],[1],[0.5666666666666667],horizontal,"(890.0, 762.0)",0.55,0.527,1,6566.769
6,False,353,"[(1059, 877)]",[],[1],[0.5833333333333334],vertical,"(890.0, 762.0)",1.5,0.543,1,6571.101
6,False,354,"[(1072, 881)]",[],[1],[],vertical,"(390.0, 762.0)",,cti_phase,0,6576.042
6,False,355,"[(1074, 873)]",[],[1],[0.5],vertical,"(390.0, 762.0)",1.3,0.462,1,6579.644
6,False,356,"[(1072, 900)]",[],[1],[0.5833333333333334],horizontal,"(890.0, 762.0)",0.6,0.539,1,6584.638
6,False,357,"[(1040, 884)]",[],[1],[0.5333333333333333],vertical,"(890.0, 262.0)",0.9166666666666666,0.492,1,6588.808
6,False,358,"[(1047, 881)]",[],[1],[0.5833333333333334],horizontal,"(390.0, 762.0)",1.2833333333333332,0.536,1,6593.243
6,False,359,"[(1072, 901)]",[],[1],[0.6],vertical,"(890.0, 262.0)",0.6833333333333333,0.55,1,6598.26
6,False,360,"[(1072, 868)]",[],[1],[],horizontal,"(390.0, 762.0)",,cti_phase,0,6602.893
7,False,361,"[(1060, 890)]",[],[1],[0.3],vertical,"(390.0, 262.0)",1.45,0.262,1,6607.826
7,False,362,"[(1075, 875)]",[],[1],[0.5833333333333334],horizontal,"(890.0, 762.0)",1.2166666666666666,0.539,1,6613.494
7,False,363,"[(1062, 891)]",[],[1],[0.5833333333333334],horizontal,"(390.0, 762.0)",1.3,0.542,1,6618.16
7,False,364,"[(1080, 899)]",[],[1],[0.55],vertical,"(890.0, 262.0)",1.0333333333333332,0.503,1,6623.131
7,False,365,"[(1072, 882)]",[],[1],[0.7],horizontal,"(890.0, 762.0)",1.45,0.657,1,6627.397
7,False,366,"[(1067, 885)]",[],[1],[0.5],horizontal,"(390.0, 762.0)",0.9833333333333333,0.469,1,6632.56
7,False,367,"[(1073, 895)]",[],[1],[0.5],vertical,"(890.0, 262.0)",1.35,0.456,1,6636.628
7,False,368,"[(1071, 879)]",[],[1],[0.5],horizontal,"(890.0, 262.0)",1.1,0.457,1,6641.328
7,False,369,"[(1082, 890)]",[],[1],[0.5166666666666666],vertical,"(390.0, 762.0)",1.5333333333333332,0.475,1,6645.512
7,False,370,"[(1063, 900)]",[],[1],[0.6],horizontal,"(890.0, 762.0)",0.5833333333333334,0.557,1,6650.491
7,False,371,"[(1065, 904)]",[],[1],[0.85],vertical,"(890.0, 262.0)",1.3166666666666667,0.8,0,6654.654
7,False,372,"[(1060, 853)]",[],[1],[0.5],horizontal,"(890.0, 262.0)",1.2,0.457,1,6659.974
7,False,373,"[(1080, 879)]",[],[1],[0.6166666666666667],vertical,"(890.0, 262.0)",0.5333333333333333,0.575,1,6677.907
7,False,374,"[(1072, 890)]",[],[1],[0.5333333333333333],horizontal,"(390.0, 762.0)",1.05,0.491,1,6681.965
7,False,375,"[(1067, 867)]",[],[1],[0.5833333333333334],horizontal,"(390.0, 762.0)",1.3,0.537,1,6686.773
7,False,376,"[(1028, 897)]",[],[1],[0.5666666666666667],vertical,"(390.0, 762.0)",0.5833333333333334,0.539,1,6691.779
7,False,377,"[(1075, 898)]",[],[1],[],vertical,"(390.0, 762.0)",,cti_phase,0,6695.992
7,False,378,"[(1076, 881)]",[],[1],[0.6833333333333333],vertical,"(890.0, 262.0)",1.5666666666666667,0.639,1,6700.25
7,False,379,"[(1073, 886)]",[],[1],[0.48333333333333334],horizontal,"(390.0, 262.0)",1.5833333333333333,0.449,1,6705.32
7,False,380,"[(1077, 910)]",[],[1],[0.85],vertical,"(390.0, 262.0)",0.85,0.804,0,6710.342
7,False,381,"[(1049, 893)]",[],[1],[0.6],horizontal,"(390.0, 262.0)",0.6166666666666667,0.559,1,6715.471
7,False,382,"[(1071, 881)]",[],[1],[0.55],horizontal,"(390.0, 262.0)",1.5166666666666666,0.509,1,6850.71
7,False,383,"[(1081, 892)]",[],[1],[0.6333333333333333],horizontal,"(890.0, 262.0)",0.5833333333333334,0.601,1,6856.173
7,False,384,"[(1064, 912)]",[],[1],[0.6],horizontal,"(390.0, 762.0)",0.9,0.555,1,6859.942
7,False,385,"[(1062, 898)]",[],[1],[0.6833333333333333],vertical,"(890.0, 262.0)",0.55,0.65,1,6864.236
7,False,386,"[(1072, 900)]",[],[1],[0.6166666666666667],vertical,"(390.0, 762.0)",0.7333333333333333,0.579,1,6868.568
7,False,387,"[(1062, 909)]",[],[1],[0.6666666666666666],horizontal,"(390.0, 262.0)",1.65,0.622,1,6872.873
7,False,388,"[(1077, 876)]",[],[1],[0.6666666666666666],horizontal,"(890.0, 762.0)",1.2,0.634,1,6878.076
7,False,389,"[(1072, 902)]",[],[1],[0.6],vertical,"(390.0, 762.0)",0.7,0.558,1,6883.249
7,False,390,"[(1063, 906)]",[],[1],[0.5333333333333333],vertical,"(390.0, 262.0)",0.9,0.493,1,6887.63
7,False,391,"[(1086, 906)]",[],[1],[0.6166666666666667],vertical,"(890.0, 262.0)",1.2,0.571,1,6892.544
7,False,392,"[(1072, 897)]",[],[1],[0.5833333333333334],vertical,"(890.0, 762.0)",1.3666666666666667,0.541,1,6897.67
7,False,393,"[(1092, 885)]",[],[1],[0.6166666666666667],horizontal,"(390.0, 262.0)",0.75,0.574,1,6909.444
7,False,394,"[(1086, 910)]",[],[1],[0.6],vertical,"(390.0, 762.0)",1.2833333333333332,0.561,1,6914.155
7,False,395,"[(1067, 886)]",[],[1],[0.5666666666666667],horizontal,"(890.0, 262.0)",0.7833333333333333,0.536,1,6918.866
7,False,396,"[(1059, 892)]",[],[1],[0.6833333333333333],vertical,"(390.0, 762.0)",1.0,0.641,1,6923.494
7,False,397,"[(1069, 873)]",[],[1],[0.6666666666666666],horizontal,"(390.0, 762.0)",1.05,0.622,1,6929.5
7,False,398,"[(1033, 900)]",[],[1],[0.5666666666666667],horizontal,"(890.0, 762.0)",0.7666666666666666,0.527,1,6934.307
7,False,399,"[(1073, 875)]",[],[1],[0.5666666666666667],horizontal,"(890.0, 762.0)",0.7,0.527,1,6939.325
7,False,400,"[(1072, 895)]",[],[1],[0.6333333333333333],horizontal,"(890.0, 762.0)",1.0666666666666667,0.595,1,6943.561
7,False,401,"[(1077, 906)]",[],[1],[0.5833333333333334],vertical,"(390.0, 262.0)",1.6333333333333333,0.545,1,6948.374
7,False,402,"[(1072, 882)]",[],[1],[0.5666666666666667],vertical,"(390.0, 262.0)",0.6666666666666666,0.526,1,6953.528
7,False,403,"[(1074, 904)]",[],[1],[0.5666666666666667],horizontal,"(890.0, 762.0)",1.55,0.528,1,6968.027
7,False,404,"[(1055, 896)]",[],[1],[0.6],horizontal,"(890.0, 762.0)",1.4833333333333334,0.552,1,6973.273
7,False,405,"[(1072, 884)]",[],[1],[0.6],vertical,"(390.0, 262.0)",1.1833333333333333,0.561,1,6978.545
7,False,406,"[(1070, 887)]",[],[1],[0.6],horizontal,"(890.0, 762.0)",1.1,0.55,1,6983.076
7,False,407,"[(1072, 902)]",[],[1],[0.55],horizontal,"(390.0, 262.0)",1.15,0.509,1,6987.686
7,False,408,"[(1072, 897)]",[],[1],[0.5166666666666666],horizontal,"(390.0, 262.0)",1.1833333333333333,0.471,1,6992.922
7,False,409,"[(1073, 902)]",[],[1],[0.6166666666666667],horizontal,"(890.0, 262.0)",0.65,0.573,1,6997.689
7,False,410,"[(1075, 904)]",[],[1],[0.55],vertical,"(890.0, 262.0)",1.0833333333333333,0.508,1,7002.281
7,False,411,"[(1078, 886)]",[],[1],[0.43333333333333335],horizontal,"(890.0, 262.0)",1.6833333333333333,0.396,1,7007.156
7,False,412,"[(1099, 895)]",[],[1],[0.5833333333333334],vertical,"(890.0, 762.0)",0.7333333333333333,0.541,1,7012.573
7,False,413,"[(1082, 900)]",[],[1],[0.6166666666666667],horizontal,"(890.0, 262.0)",0.8833333333333333,0.573,1,7017.023
7,False,414,"[(1091, 897)]",[],[1],[0.5],horizontal,"(390.0, 262.0)",1.4833333333333334,0.457,1,7021.208
7,False,415,"[(1078, 900)]",[],[1],[0.65],horizontal,"(890.0, 762.0)",1.1333333333333333,0.602,1,7026.064
7,False,416,"[(1076, 900)]",[],[1],[0.85],vertical,"(890.0, 262.0)",0.9666666666666667,0.799,0,7031.127
7,False,417,"[(1057, 900)]",[],[1],[0.7833333333333333],horizontal,"(890.0, 262.0)",1.5333333333333332,0.736,1,7035.953
7,False,418,"[(1075, 904)]",[],[1],[0.5666666666666667],vertical,"(890.0, 762.0)",1.5666666666666667,0.527,1,7042.236
7,False,419,"[(1076, 899)]",[],[1],[0.8166666666666667],horizontal,"(390.0, 262.0)",0.95,0.771,1,7047.591
7,False,420,"[(1062, 898)]",[],[1],[0.35],vertical,"(890.0, 762.0)",1.3166666666666667,0.313,1,7052.443
8,False,421,"[(1081, 890)]",[],[1],[0.5833333333333334],vertical,"(890.0, 762.0)",0.8833333333333333,0.552,1,7057.226
8,False,422,"[(1051, 906)]",[],[1],[0.55],horizontal,"(890.0, 262.0)",1.3333333333333333,0.507,1,7061.693
8,False,423,"[(1068, 893)]",[],[1],[0.85],horizontal,"(890.0, 762.0)",0.7666666666666666,0.8,0,7066.637
8,False,424,"[(1056, 897)]",[],[1],[0.6333333333333333],horizontal,"(890.0, 762.0)",1.0833333333333333,0.591,1,7071.44
8,False,425,"[(1073, 900)]",[],[1],[0.06666666666666667],vertical,"(890.0, 262.0)",0.8,0.037,1,7079.025
