block,trial,trial_type,taps_start_loc_during_fix,taps_end_loc_during_fix,taps_on_lever_during_fix,taps_on_lever_s_during_fix,bar_orientation,target_xy,cti,rt,acc,time
23,223,target,"[(1066, 885)]",[],[1],[0.5333333333333333],horizontal,"(390.0, 762.0)",1.633333333,0.491,1,6113.269
23,224,target,"[(1071, 893)]",[],[1],[0.85],horizontal,"(390.0, 262.0)",0.683333333,nan,0,6118.117
23,225,target,"[(1070, 876)]",[],[1],[0.7166666666666667],horizontal,"(390.0, 762.0)",0.8,0.676,1,6122.845
23,226,target,"[(1066, 898)]",[],[1],[0.55],vertical,"(890.0, 762.0)",0.616666667,0.518,1,6127.669
23,227,target,"[(1071, 886)]",[],[1],[0.55],vertical,"(390.0, 762.0)",0.8,0.513,1,6132.237
23,228,target,"[(1095, 897)]",[],[1],[],horizontal,"(890.0, 762.0)",,cti_phase,0,6137.154
23,229,target,"[(1052, 900)]",[],[1],[0.2833333333333333],horizontal,"(390.0, 762.0)",1.116666667,0.249,1,6141.486
23,230,target,"[(1057, 911)]",[],[1],[0.85],horizontal,"(890.0, 262.0)",1.483333333,nan,0,6210.621
24,231,target,"[(1073, 903)]",[],[1],[0.85],horizontal,"(890.0, 262.0)",0.683333333,nan,0,6216.336
24,232,target,"[(1052, 880)]",[],[1],[0.5833333333333334],vertical,"(890.0, 262.0)",0.733333333,0.544,1,6220.795
24,233,target,"[(1094, 905)]",[],[1],[0.5166666666666666],horizontal,"(390.0, 762.0)",1.133333333,0.472,1,6228.538
24,234,target,"[(1063, 892)]",[],[1],[0.85],vertical,"(890.0, 262.0)",0.666666667,nan,0,6233.337
24,235,target,"[(1052, 890)]",[],[1],[0.5],vertical,"(890.0, 262.0)",1.466666667,0.457,1,6237.692
24,236,target,"[(1085, 893)]",[],[1],[0.85],horizontal,"(890.0, 762.0)",1.033333333,nan,0,6242.519
24,237,target,"[(1091, 886)]",[],[1],[0.5666666666666667],horizontal,"(890.0, 762.0)",0.683333333,0.523,1,6247.433
24,238,target,"[(1085, 882)]",[],[1],[0.6],vertical,"(390.0, 262.0)",0.666666667,0.561,1,6251.743
24,239,target,"[(1081, 901)]",[],[1],[0.26666666666666666],vertical,"(390.0, 762.0)",1.633333333,0.23,1,6256.1
24,240,target,"[(1100, 893)]",[],[1],[0.5333333333333333],horizontal,"(390.0, 762.0)",0.9,0.495,1,6260.775
25,241,target,"[(1085, 891)]",[],[1],[0.55],vertical,"(390.0, 262.0)",0.666666667,0.507,1,6265.119
25,242,target,"[(1083, 870)]",[],[1],[0.5],horizontal,"(890.0, 262.0)",1.1,0.461,1,6269.766
25,243,target,"[(1099, 890)]",[],[1],[],horizontal,"(390.0, 762.0)",,cti_phase,0,6274.452
25,244,target,"[(1075, 876)]",[],[1],[0.5333333333333333],vertical,"(390.0, 262.0)",1.35,0.491,1,6279.126
25,245,target,"[(1081, 883)]",[],[1],[0.55],vertical,"(390.0, 762.0)",0.55,0.507,1,6284
25,246,target,"[(1081, 889)]",[],[1],[0.5],horizontal,"(390.0, 762.0)",1.083333333,0.462,1,6288.335
25,247,target,"[(1070, 905)]",[],[1],[0.5],horizontal,"(390.0, 262.0)",1.4,0.46,1,6293.219
25,248,target,"[(1090, 890)]",[],[1],[0.48333333333333334],vertical,"(390.0, 262.0)",0.966666667,0.443,1,6298.12
25,249,target,"[(1083, 871)]",[],[1],[0.55],horizontal,"(390.0, 262.0)",0.65,0.51,1,6302.652
25,250,target,"[(1090, 889)]",[],[1],[0.5666666666666667],vertical,"(390.0, 762.0)",0.65,0.522,1,6306.882
26,251,target,"[(1083, 899)]",[],[1],[0.5],horizontal,"(390.0, 262.0)",1.083333333,0.463,1,6311.403
26,252,target,"[(1083, 895)]",[],[1],[0.5166666666666666],horizontal,"(890.0, 262.0)",1.1,0.484,1,6315.907
26,253,target,"[(1081, 885)]",[],[1],[0.55],horizontal,"(890.0, 262.0)",0.65,0.505,1,6320.868
26,254,target,"[(1083, 890)]",[],[1],[0.55],horizontal,"(390.0, 262.0)",1,0.508,1,6324.758
26,255,target,"[(1083, 890)]",[],[1],[0.85],vertical,"(890.0, 762.0)",0.583333333,nan,0,6329.404
26,256,target,"[(1074, 903)]",[],[1],[0.5333333333333333],horizontal,"(390.0, 262.0)",1.05,0.487,1,6333.837
26,257,target,"[(1093, 886)]",[],[1],[],vertical,"(890.0, 762.0)",,cti_phase,0,6344.31
26,258,target,"[(1080, 882)]",[],[1],[0.2],vertical,"(890.0, 762.0)",1.55,0.166,1,6349.236
26,259,target,"[(1071, 877)]",[],[1],[0.6166666666666667],vertical,"(890.0, 262.0)",0.933333333,0.575,1,6354.294
26,260,target,"[(1085, 898)]",[],[1],[0.35],horizontal,"(890.0, 262.0)",1.383333333,0.309,1,6358.608
27,261,target,"[(1085, 892)]",[],[1],[0.06666666666666667],horizontal,"(390.0, 762.0)",1.666666667,0.036,1,6363.547
27,262,target,"[(1070, 884)]",[],[1],[0.45],horizontal,"(890.0, 762.0)",1.133333333,0.41,1,6368.203
27,263,target,"[(1066, 898)]",[],[1],[0.5833333333333334],vertical,"(890.0, 762.0)",0.7,0.537,1,6372.912
27,264,target,"[(1093, 876)]",[],[1],[0.18333333333333332],horizontal,"(890.0, 762.0)",1.55,0.148,1,6377.226
27,265,target,"[(1097, 901)]",[],[1],[0.05],horizontal,"(890.0, 262.0)",1.6,0.02,1,6381.819
27,266,catch,"[(1088, 873)]",[],[1],[0.85],horizontal,"(390.0, 762.0)",0.816666667,nan,1,6386.554
27,267,target,"[(1087, 862)]",[],[1],[0.1],horizontal,"(390.0, 262.0)",1.55,0.069,1,6391.871
27,268,target,"[(1085, 880)]",[],[1],[0.55],horizontal,"(390.0, 262.0)",0.766666667,0.507,1,6396.737
27,269,target,"[(1091, 880)]",[],[1],[0.6166666666666667],vertical,"(390.0, 262.0)",0.916666667,0.576,1,6401.262
27,270,target,"[(1059, 884)]",[],[1],[0.5166666666666666],vertical,"(890.0, 762.0)",1.15,0.476,1,6405.699
28,271,target,"[(1071, 872)]",[],[1],[0.48333333333333334],vertical,"(890.0, 762.0)",1.05,0.446,1,6410.813
28,272,target,"[(1071, 893)]",[],[1],[0.5333333333333333],horizontal,"(890.0, 262.0)",1.433333333,0.49,1,6415.987
28,273,target,"[(1083, 884)]",[],[1],[0.5833333333333334],vertical,"(390.0, 262.0)",0.8,0.537,1,6420.845
28,274,catch,"[(1087, 883)]",[],[1],[0.3333333333333333],vertical,"(890.0, 762.0)",1.233333333,0.306,0,6425.077
28,275,target,"[(1100, 880)]",[],[1],[0.55],horizontal,"(890.0, 262.0)",0.916666667,0.506,1,6429.638
28,276,target,"[(1095, 893)]",[],[1],[],horizontal,"(390.0, 262.0)",,cti_phase,0,6433.704
28,277,target,"[(1109, 882)]",[],[1],[0.5333333333333333],horizontal,"(390.0, 262.0)",1.066666667,0.492,1,6438.272
28,278,target,"[(1095, 890)]",[],[1],[0.48333333333333334],vertical,"(890.0, 762.0)",1.45,0.45,1,6442.653
28,279,target,"[(1071, 879)]",[],[1],[0.5333333333333333],horizontal,"(890.0, 762.0)",0.933333333,0.493,1,6447.669
28,280,target,"[(1090, 879)]",[],[1],[0.5333333333333333],horizontal,"(890.0, 262.0)",0.616666667,0.495,1,6451.983
29,281,target,"[(1092, 874)]",[],[1],[0.23333333333333334],vertical,"(890.0, 762.0)",1.05,0.198,1,6456.192
29,282,target,"[(1095, 898)]",[],[1],[0.16666666666666666],vertical,"(890.0, 762.0)",1.383333333,0.134,1,6460.866
29,283,target,"[(1074, 876)]",[],[1],[0.4166666666666667],horizontal,"(890.0, 762.0)",1.55,0.378,1,6465.648
29,284,target,"[(1071, 889)]",[],[1],[0.5666666666666667],horizontal,"(890.0, 762.0)",0.833333333,0.524,1,6470.845
29,285,target,"[(1074, 889)]",[],[1],[0.13333333333333333],vertical,"(390.0, 762.0)",0.983333333,0.103,1,6475.37
29,286,target,"[(1077, 875)]",[],[1],[0.1],horizontal,"(390.0, 762.0)",1.633333333,0.067,1,6479.709
29,287,target,"[(1069, 876)]",[],[1],[0.48333333333333334],horizontal,"(890.0, 262.0)",1.016666667,0.451,1,6484.665
29,288,target,"[(1095, 885)]",[],[1],[0.5833333333333334],horizontal,"(390.0, 762.0)",0.683333333,0.546,1,6489.138
29,289,catch,"[(1089, 894)]",[],[1],[0.7833333333333333],horizontal,"(890.0, 762.0)",1.35,0.735,0,6493.689
29,290,target,"[(1067, 912)]",[],[1],[0.85],horizontal,"(390.0, 762.0)",0.633333333,nan,0,6498.744
30,291,target,"[(1096, 901)]",[],[1],[0.45],vertical,"(390.0, 262.0)",1.583333333,0.416,1,8504.54
30,292,target,"[(1085, 885)]",[],[1],[0.7333333333333333],vertical,"(390.0, 262.0)",1.016666667,0.692,1,8628.778
30,293,target,"[(1075, 896)]",[],[1],[0.55],horizontal,"(890.0, 262.0)",1.6,0.509,1,8633.961
30,294,target,"[(1071, 903)]",[],[1],[0.6166666666666667],horizontal,"(390.0, 262.0)",1.033333333,0.575,1,8639.229
30,295,target,"[(1077, 924)]",[],[1],[0.5666666666666667],vertical,"(390.0, 262.0)",0.883333333,0.533,1,8644.214
30,296,target,"[(1091, 898)]",[],[1],[0.43333333333333335],horizontal,"(390.0, 262.0)",1.066666667,0.399,1,8649.11
30,297,target,"[(1066, 899)]",[],[1],[],horizontal,"(390.0, 262.0)",,cti_phase,0,8653.938
30,298,target,"[(1084, 884)]",[],[1],[0.6],horizontal,"(890.0, 762.0)",0.75,0.555,1,8658.26
30,299,target,"[(1073, 918)]",[],[1],[0.5],vertical,"(890.0, 762.0)",1.316666667,0.461,1,8662.728
30,300,target,"[(1066, 896)]",[],[1],[0.3833333333333333],vertical,"(890.0, 762.0)",1.366666667,0.346,1,8667.89
31,301,target,"[(1077, 901)]",[],[1],[0.6833333333333333],vertical,"(890.0, 762.0)",0.6,0.637,1,8672.943
31,302,target,"[(1093, 901)]",[],[1],[0.7166666666666667],horizontal,"(890.0, 262.0)",1,0.682,1,8677.709
31,303,target,"[(1090, 897)]",[],[1],[0.48333333333333334],vertical,"(890.0, 262.0)",1.033333333,0.444,1,8682.979
31,304,target,"[(1089, 903)]",[],[1],[0.5],vertical,"(890.0, 762.0)",1.616666667,0.459,1,8687.81
31,305,target,"[(1063, 910)]",[],[1],[0.48333333333333334],horizontal,"(890.0, 262.0)",1.183333333,0.439,1,8693.198
31,306,target,"[(1081, 909)]",[],[1],[0.5666666666666667],horizontal,"(890.0, 762.0)",0.85,0.524,1,8697.971
31,307,target,"[(1060, 896)]",[],[1],[],horizontal,"(390.0, 262.0)",,cti_phase,0,8702.361
31,308,target,"[(1085, 905)]",[],[1],[0.5166666666666666],vertical,"(390.0, 262.0)",1.366666667,0.474,1,8707.443
31,309,target,"[(1093, 888)]",[],[1],[0.5],vertical,"(390.0, 262.0)",0.7,0.46,1,8712.225
31,310,target,"[(1071, 920)]",[],[1],[0.6333333333333333],vertical,"(390.0, 262.0)",0.55,0.592,1,8717.144
32,311,target,"[(1077, 905)]",[],[1],[0.4],vertical,"(390.0, 262.0)",1.266666667,0.361,1,8721.039
32,312,target,"[(1090, 917)]",[],[1],[],horizontal,"(390.0, 762.0)",,cti_phase,0,8725.85
32,313,target,"[(1076, 909)]",[],[1],[0.5333333333333333],horizontal,"(390.0, 762.0)",0.933333333,0.492,1,8730.172
32,314,target,"[(1056, 905)]",[],[1],[0.48333333333333334],horizontal,"(890.0, 262.0)",1.35,0.445,1,8735.151
32,315,target,"[(1094, 901)]",[],[1],[0.48333333333333334],horizontal,"(890.0, 762.0)",1.1,0.446,1,8740.444
32,316,target,"[(1071, 895)]",[],[1],[0.3],horizontal,"(890.0, 762.0)",1.65,0.267,1,8745.552
32,317,target,"[(1085, 905)]",[],[1],[0.7166666666666667],horizontal,"(890.0, 262.0)",0.883333333,0.674,1,8750.89
32,318,target,"[(1077, 909)]",[],[1],[0.2833333333333333],horizontal,"(390.0, 762.0)",1.566666667,0.25,1,8756.094
32,319,target,"[(1051, 925)]",[],[1],[0.5166666666666666],horizontal,"(890.0, 262.0)",1.583333333,0.478,1,8761.561
32,320,target,"[(1075, 899)]",[],[1],[0.6],vertical,"(890.0, 762.0)",1.1,0.559,1,8766.728
33,321,target,"[(1056, 905)]",[],[1],[0.5833333333333334],horizontal,"(390.0, 762.0)",0.516666667,0.535,1,8771.37
33,322,target,"[(1090, 919)]",[],[1],[0.5833333333333334],horizontal,"(390.0, 762.0)",0.5,0.546,1,8775.55
33,323,target,"[(1105, 903)]",[],[1],[0.4166666666666667],horizontal,"(890.0, 762.0)",1.616666667,0.378,1,8779.732
33,324,target,"[(1085, 882)]",[],[1],[0.25],vertical,"(390.0, 762.0)",1.6,0.215,1,8785.207
33,325,target,"[(1082, 901)]",[],[1],[0.5666666666666667],horizontal,"(890.0, 262.0)",1,0.524,1,8790.243
33,326,target,"[(1094, 898)]",[],[1],[0.5666666666666667],vertical,"(390.0, 262.0)",0.85,0.525,1,8795.108
33,327,target,"[(1056, 879)]",[],[1],[0.5166666666666666],vertical,"(890.0, 762.0)",1.216666667,0.482,1,8800.412
33,328,target,"[(1066, 907)]",[],[1],[0.5166666666666666],horizontal,"(890.0, 262.0)",1.4,0.472,1,8805.478
33,329,target,"[(1066, 891)]",[],[1],[0.5666666666666667],horizontal,"(390.0, 262.0)",0.616666667,0.522,1,8810.843
33,330,target,"[(1071, 919)]",[],[1],[0.4],horizontal,"(890.0, 762.0)",1.666666667,0.364,1,8815.66
34,331,target,"[(1066, 885)]",[],[1],[0.5833333333333334],horizontal,"(890.0, 762.0)",0.7,0.544,1,8820.583
34,332,target,"[(1073, 890)]",[],[1],[0.6166666666666667],horizontal,"(390.0, 762.0)",0.633333333,0.585,1,8825.052
34,333,target,"[(1051, 909)]",[],[1],[0.4166666666666667],horizontal,"(390.0, 762.0)",1.416666667,0.379,1,8829.544
34,334,target,"[(1095, 888)]",[],[1],[],vertical,"(390.0, 262.0)",,cti_phase,0,8834.527
34,335,target,"[(1057, 897)]",[],[1],[0.5833333333333334],horizontal,"(890.0, 262.0)",0.95,0.537,1,8839.535
34,336,target,"[(1077, 890)]",[],[1],[],horizontal,"(890.0, 262.0)",,cti_phase,0,8846.405
34,337,target,"[(1095, 898)]",[],[1],[0.3833333333333333],horizontal,"(890.0, 762.0)",1.65,0.35,1,8851.178
34,338,target,"[(1095, 902)]",[],[1],[0.55],horizontal,"(390.0, 262.0)",1.35,0.51,1,8856.292
34,339,target,"[(1051, 894)]",[],[1],[0.5333333333333333],vertical,"(390.0, 262.0)",1.066666667,0.492,1,8861.19
34,340,target,"[(1058, 921)]",[],[1],[0.6833333333333333],horizontal,"(890.0, 762.0)",0.933333333,0.643,1,8865.579
35,341,target,"[(1091, 920)]",[],[1],[0.43333333333333335],horizontal,"(390.0, 262.0)",1.333333333,0.393,1,8870.481
35,342,target,"[(1077, 890)]",[],[1],[0.23333333333333334],vertical,"(390.0, 262.0)",1.266666667,0.202,1,8875.226
35,343,target,"[(1071, 906)]",[],[1],[0.5333333333333333],horizontal,"(390.0, 262.0)",0.883333333,0.496,1,8880.329
35,344,catch,"[(1098, 917)]",[],[1],[0.2],vertical,"(390.0, 762.0)",1.566666667,0.166,0,8884.677
35,345,target,"[(1092, 888)]",[],[1],[0.45],horizontal,"(890.0, 762.0)",1.466666667,0.411,1,8889.629
35,346,target,"[(1075, 909)]",[],[1],[0.26666666666666666],vertical,"(390.0, 262.0)",1.65,0.23,1,8894.961
35,347,target,"[(1095, 890)]",[],[1],[0.5833333333333334],vertical,"(890.0, 762.0)",0.816666667,0.54,1,8899.63
35,348,catch,"[(1075, 888)]",[],[1],[0.85],horizontal,"(890.0, 762.0)",1.466666667,nan,1,8904.545
35,349,target,"[(1063, 909)]",[],[1],[0.5166666666666666],vertical,"(390.0, 762.0)",1.433333333,0.475,1,8910.146
35,350,target,"[(1066, 896)]",[],[1],[0.6166666666666667],horizontal,"(890.0, 262.0)",0.6,0.576,1,8915.762
36,351,target,"[(1095, 874)]",[],[1],[0.5333333333333333],vertical,"(890.0, 262.0)",1.1,0.494,1,8920.339
36,352,target,"[(1095, 905)]",[],[1],[0.55],horizontal,"(390.0, 762.0)",1.033333333,0.508,1,8960.203
36,353,target,"[(1071, 898)]",[],[1],[0.5333333333333333],horizontal,"(890.0, 762.0)",1.35,0.491,1,8964.993
36,354,target,"[(1042, 889)]",[],[1],[0.5],horizontal,"(890.0, 262.0)",1.316666667,0.463,1,8969.879
36,355,target,"[(1066, 909)]",[],[1],[0.5666666666666667],horizontal,"(390.0, 262.0)",1.333333333,0.536,1,8975.257
36,356,target,"[(1077, 913)]",[],[1],[0.85],vertical,"(890.0, 262.0)",1.466666667,nan,0,8980.344
36,357,target,"[(1085, 880)]",[],[1],[0.6],vertical,"(390.0, 262.0)",0.866666667,0.554,1,8985.973
36,358,target,"[(1076, 905)]",[],[1],[0.55],vertical,"(390.0, 262.0)",1.216666667,0.513,1,8990.829
36,359,target,"[(1061, 905)]",[],[1],[0.4666666666666667],vertical,"(890.0, 762.0)",1.366666667,0.426,1,8995.705
36,360,target,"[(1074, 910)]",[],[1],[0.5166666666666666],vertical,"(890.0, 762.0)",1.683333333,0.475,1,9000.545
37,361,target,"[(1073, 904)]",[],[1],[0.5166666666666666],vertical,"(890.0, 762.0)",0.933333333,0.475,1,9005.585
37,362,target,"[(1114, 919)]",[],[1],[0.5666666666666667],vertical,"(890.0, 762.0)",0.55,0.527,1,9010.182
37,363,target,"[(1066, 919)]",[],[1],[0.5333333333333333],vertical,"(390.0, 262.0)",1.316666667,0.497,1,9014.662
37,364,target,"[(1086, 905)]",[],[1],[0.6],vertical,"(390.0, 762.0)",0.833333333,0.556,1,9019.312
37,365,target,"[(1078, 899)]",[],[1],[0.26666666666666666],horizontal,"(390.0, 762.0)",1.65,0.233,1,9024.263
37,366,target,"[(1071, 894)]",[],[1],[0.55],vertical,"(390.0, 762.0)",0.833333333,0.511,1,9029.384
37,367,target,"[(1075, 905)]",[],[1],[0.6166666666666667],vertical,"(390.0, 262.0)",0.966666667,0.574,1,9033.678
37,368,target,"[(1071, 914)]",[],[1],[0.5666666666666667],horizontal,"(890.0, 762.0)",1.5,0.528,1,9038.686
37,369,target,"[(1095, 903)]",[],[1],[0.55],horizontal,"(890.0, 762.0)",0.616666667,0.507,1,9043.873
37,370,target,"[(1061, 923)]",[],[1],[0.55],horizontal,"(890.0, 262.0)",1.483333333,0.509,1,9048.388
38,371,target,"[(1075, 911)]",[],[1],[0.5333333333333333],horizontal,"(890.0, 762.0)",1.066666667,0.492,1,9053.186
38,372,target,"[(1089, 923)]",[],[1],[0.6833333333333333],vertical,"(390.0, 762.0)",0.9,0.646,1,9057.866
38,373,target,"[(1066, 915)]",[],[1],[0.5333333333333333],horizontal,"(390.0, 762.0)",0.933333333,0.496,1,9062.422
38,374,target,"[(1081, 905)]",[],[1],[0.45],vertical,"(890.0, 262.0)",1.4,0.41,1,9066.554
38,375,target,"[(1077, 906)]",[],[1],[0.5666666666666667],vertical,"(890.0, 262.0)",0.75,0.524,1,9071.971
38,376,target,"[(1076, 908)]",[],[1],[0.4],horizontal,"(390.0, 262.0)",1.566666667,0.362,1,9076.203
38,377,target,"[(1070, 885)]",[],[1],[0.6],horizontal,"(390.0, 762.0)",0.983333333,0.553,1,9081.178
38,378,target,"[(1071, 893)]",[],[1],[0.5333333333333333],vertical,"(890.0, 762.0)",1.25,0.494,1,9085.815
38,379,target,"[(1104, 906)]",[],[1],[0.6166666666666667],horizontal,"(890.0, 762.0)",1.15,0.576,1,9090.703
38,380,target,"[(1073, 914)]",[],[1],[0.6833333333333333],horizontal,"(390.0, 762.0)",0.866666667,0.64,1,9096.005
39,381,target,"[(1061, 894)]",[],[1],[0.7333333333333333],vertical,"(390.0, 262.0)",1.116666667,0.685,1,9100.566
39,382,target,"[(1081, 879)]",[],[1],[0.5666666666666667],horizontal,"(890.0, 762.0)",1.566666667,0.523,1,9105.848
39,383,target,"[(1061, 892)]",[],[1],[0.5],vertical,"(390.0, 762.0)",1.533333333,0.465,1,9111.644
39,384,target,"[(1056, 915)]",[],[1],[0.5833333333333334],horizontal,"(390.0, 262.0)",1.066666667,0.547,1,9116.654
39,385,target,"[(1095, 881)]",[],[1],[0.16666666666666666],horizontal,"(890.0, 762.0)",1.666666667,0.131,1,9121.257
39,386,target,"[(1075, 889)]",[],[1],[0.7333333333333333],horizontal,"(390.0, 262.0)",0.816666667,0.691,1,9126.996
39,387,target,"[(1077, 912)]",[],[1],[0.55],horizontal,"(390.0, 262.0)",0.766666667,0.51,1,9131.311
39,388,target,"[(1075, 906)]",[],[1],[0.43333333333333335],vertical,"(890.0, 262.0)",1.483333333,0.396,1,9136.011
39,389,target,"[(1072, 895)]",[],[1],[0.36666666666666664],horizontal,"(390.0, 262.0)",1.25,0.326,1,9141.863
39,390,target,"[(1061, 900)]",[],[1],[0.55],vertical,"(390.0, 762.0)",0.55,0.516,1,9149.907
40,391,target,"[(1046, 885)]",[],[1],[0.5166666666666666],horizontal,"(890.0, 262.0)",1.333333333,0.477,1,9153.657
40,392,catch,"[(1071, 910)]",[],[1],[0.5333333333333333],vertical,"(390.0, 762.0)",1,0.502,0,9158.529
40,393,target,"[(1061, 899)]",[],[1],[0.5166666666666666],vertical,"(390.0, 262.0)",1.316666667,0.476,1,9163.303
40,394,catch,"[(1062, 905)]",[],[1],[0.85],horizontal,"(890.0, 762.0)",0.966666667,nan,1,9168.735
40,395,target,"[(1072, 904)]",[],[1],[0.5666666666666667],horizontal,"(890.0, 762.0)",0.983333333,0.529,1,9173.496
40,396,catch,"[(1072, 906)]",[],[1],[0.85],horizontal,"(890.0, 762.0)",1.433333333,nan,1,9178.129
40,397,target,"[(156, 524), (819, 499), (59, 307), (1081, 889)]",[],"[0, 0, 0, 1]",[0.7333333333333333],vertical,"(890.0, 262.0)",1.483333333,0.696,1,9183.729
40,398,target,"[(1053, 915)]",[],[1],[0.7],horizontal,"(890.0, 762.0)",1.15,0.651,1,9529.218
40,399,catch,"[(1072, 923)]",[],[1],[0.85],horizontal,"(890.0, 262.0)",0.883333333,nan,1,9534.832
40,400,target,"[(1071, 907)]",[],[1],[0.5833333333333334],vertical,"(390.0, 762.0)",1.433333333,0.544,1,9539.499
41,401,target,"[(1060, 923)]","[(1013, 915)]",[1],[0.16666666666666666],vertical,"(890.0, 762.0)",,bar_phase,0,9544.654
41,402,target,"[(1100, 899)]",[],[1],[0.6],vertical,"(890.0, 762.0)",1.466666667,0.558,1,9547.396
41,403,target,"[(1085, 871)]",[],[1],[0.55],horizontal,"(890.0, 762.0)",0.5,0.513,1,9749.237
41,404,target,"[(1090, 909)]",[],[1],[0.7666666666666666],horizontal,"(890.0, 762.0)",0.516666667,0.714,1,9753.728
41,405,catch,"[(1059, 914)]",[],[1],[0.6833333333333333],horizontal,"(390.0, 762.0)",1.183333333,0.64,0,9758.114
41,406,target,"[(1075, 918)]",[],[1],[0.85],horizontal,"(890.0, 762.0)",1.366666667,nan,0,9762.915
41,407,target,"[(1073, 908)]",[],[1],[0.6166666666666667],vertical,"(390.0, 262.0)",1.366666667,0.574,1,9768.631
41,408,target,"[(1075, 914)]",[],[1],[0.55],horizontal,"(390.0, 762.0)",1,0.513,1,9782.247
41,409,target,"[(1085, 884)]",[],[1],[0.5166666666666666],horizontal,"(390.0, 262.0)",1.183333333,0.474,1,9786.666
41,410,target,"[(1073, 908)]",[],[1],[0.5166666666666666],horizontal,"(390.0, 262.0)",0.933333333,0.477,1,9791.241
42,411,target,"[(1075, 912)]",[],[1],[0.5333333333333333],vertical,"(390.0, 262.0)",1.4,0.487,1,9795.812
42,412,target,"[(1066, 896)]",[],[1],[0.5],horizontal,"(890.0, 262.0)",1.566666667,0.459,1,9800.851
42,413,target,"[(1073, 928)]",[],[1],[0.55],vertical,"(390.0, 262.0)",0.866666667,0.515,1,9805.783
42,414,target,"[(1104, 914)]",[],[1],[0.6],horizontal,"(390.0, 262.0)",0.866666667,0.554,1,9810.629
42,415,target,"[(1055, 914)]",[],[1],[0.5],horizontal,"(390.0, 762.0)",0.95,0.458,1,9814.933
42,416,catch,"[(1081, 910)]",[],[1],[0.85],vertical,"(890.0, 262.0)",1.7,nan,1,9819.762
42,417,target,"[(1092, 924)]",[],[1],[0.75],horizontal,"(890.0, 262.0)",1.183333333,0.702,1,9825.246
42,418,target,"[(1055, 913)]",[],[1],[0.55],horizontal,"(390.0, 762.0)",1.25,0.507,1,9830.497
42,419,target,"[(1065, 920)]",[],[1],[0.6333333333333333],vertical,"(390.0, 762.0)",0.7,0.585,1,9835.68
42,420,target,"[(1072, 915)]",[],[1],[0.5333333333333333],vertical,"(890.0, 762.0)",0.75,0.496,1,9840.332
43,421,target,"[(1060, 899)]",[],[1],[0.5333333333333333],horizontal,"(890.0, 762.0)",0.95,0.492,1,9845.013
43,422,target,"[(1087, 911)]",[],[1],[0.3833333333333333],vertical,"(390.0, 262.0)",1.533333333,0.348,1,9850.065
43,423,target,"[(1074, 919)]",[],[1],[0.43333333333333335],vertical,"(390.0, 762.0)",1.283333333,0.393,1,9855.282
43,424,target,"[(1057, 919)]",[],[1],[0.5166666666666666],vertical,"(390.0, 762.0)",1.1,0.475,1,9860.318
43,425,target,"[(1083, 905)]",[],[1],[0.6666666666666666],vertical,"(390.0, 262.0)",1.4,0.619,1,9864.865
43,426,target,"[(1071, 903)]",[],[1],[0.6333333333333333],horizontal,"(890.0, 762.0)",0.65,0.586,1,9870.266
43,427,target,"[(1090, 907)]",[],[1],[0.43333333333333335],horizontal,"(890.0, 262.0)",1.533333333,0.39,1,9875.216
43,428,target,"[(1066, 903)]",[],[1],[0.18333333333333332],horizontal,"(890.0, 762.0)",1.633333333,0.149,1,9880.265
43,429,target,"[(1078, 907)]",[],[1],[0.5166666666666666],vertical,"(390.0, 762.0)",1.05,0.472,1,9884.834
43,430,target,"[(1073, 911)]",[],[1],[0.5833333333333334],horizontal,"(390.0, 262.0)",0.75,0.541,1,9889.472
44,431,target,"[(1100, 914)]",[],[1],[0.6333333333333333],horizontal,"(890.0, 762.0)",0.666666667,0.588,1,9893.797
44,432,target,"[(1071, 908)]",[],[1],[0.55],horizontal,"(390.0, 762.0)",0.65,0.506,1,9898.258
44,433,target,"[(1070, 908)]",[],[1],[0.5166666666666666],horizontal,"(890.0, 262.0)",1.216666667,0.474,1,9902.479
44,434,target,"[(1072, 918)]",[],[1],[0.7333333333333333],horizontal,"(890.0, 262.0)",0.6,0.692,1,9907.484
44,435,target,"[(1083, 910)]",[],[1],[0.7],vertical,"(390.0, 262.0)",0.783333333,0.655,1,9912.248
44,436,catch,"[(1072, 903)]",[],[1],[0.8166666666666667],horizontal,"(890.0, 262.0)",1.05,0.782,0,9916.739
44,437,catch,"[(1095, 909)]",[],[1],[0.85],vertical,"(390.0, 262.0)",0.683333333,nan,1,9921.83
44,438,target,"[(1082, 915)]",[],[1],[0.1],horizontal,"(890.0, 762.0)",1.566666667,0.067,1,9926.594
44,439,target,"[(1072, 905)]",[],[1],[0.65],vertical,"(390.0, 762.0)",1.516666667,0.602,1,9931.389
44,440,target,"[(1056, 907)]",[],[1],[0.55],vertical,"(890.0, 262.0)",0.583333333,0.513,1,9936.341
45,441,target,"[(1071, 900)]",[],[1],[0.31666666666666665],vertical,"(390.0, 262.0)",1.5,0.279,1,9940.723
45,442,target,"[(1075, 918)]",[],[1],[0.5],vertical,"(390.0, 262.0)",1.216666667,0.457,1,9946.73
45,443,target,"[(1066, 914)]",[],[1],[0.43333333333333335],vertical,"(390.0, 262.0)",1.5,0.391,1,9951.42
45,444,target,"[(1075, 906)]",[],[1],[0.6166666666666667],vertical,"(390.0, 762.0)",0.633333333,0.576,1,9956.58
