block,practice,trial,taps_start_loc_during_fix,taps_end_loc_during_fix,taps_on_lever_during_fix,taps_on_lever_s_during_fix,bar_orientation,target_xy,cti,rt,acc,time
8,FALSE,479,"[(1054, 880)]",[],[1],[0.7333333333333333],horizontal,"(390.0, 262.0)",0.666666667,0.686,1,3668.404
8,FALSE,480,"[(1016, 886)]",[],[1],[0.5833333333333334],vertical,"(890.0, 762.0)",1.3,0.541,1,3672.419
9,FALSE,481,"[(1047, 890)]",[],[1],[0.5833333333333334],horizontal,"(390.0, 262.0)",0.65,0.541,1,3677.36
9,FALSE,482,"[(1042, 890)]",[],[1],[0.55],vertical,"(390.0, 762.0)",1.45,0.515,1,3681.834
9,FALSE,483,"[(1049, 895)]",[],[1],[0.5333333333333333],vertical,"(390.0, 262.0)",0.533333333,0.494,1,3686.653
9,FALSE,484,"[(1033, 865)]",[],[1],[0.6333333333333333],vertical,"(890.0, 762.0)",1.216666667,0.589,1,3690.868
9,FALSE,485,"[(1052, 888)]",[],[1],[0.5333333333333333],horizontal,"(890.0, 762.0)",1.416666667,0.491,1,3696.073
9,FALSE,486,"[(1042, 867)]",[],[1],[0.5833333333333334],vertical,"(890.0, 762.0)",0.833333333,0.535,1,3701.063
9,FALSE,487,"[(1052, 860)]",[],[1],[0.5666666666666667],horizontal,"(390.0, 762.0)",0.8,0.522,1,3705.464
9,FALSE,488,"[(1076, 890)]",[],[1],[0.6],vertical,"(390.0, 262.0)",1.333333333,0.55,1,3709.524
9,FALSE,489,"[(1023, 881)]",[],[1],[0.5833333333333334],vertical,"(890.0, 262.0)",0.85,0.541,1,3714.258
9,FALSE,490,"[(1052, 868)]",[],[1],[0.5833333333333334],horizontal,"(890.0, 762.0)",0.9,0.542,1,3718.402
9,FALSE,491,"[(1050, 868)]",[],[1],[0.6166666666666667],horizontal,"(390.0, 762.0)",1.15,0.573,1,3722.726
9,FALSE,492,"[(1047, 895)]",[],[1],[0.5666666666666667],horizontal,"(390.0, 762.0)",1.6,0.525,1,3727.569
9,FALSE,493,"[(1052, 872)]",[],[1],[0.5],horizontal,"(390.0, 262.0)",1.483333333,0.458,1,3734.098
9,FALSE,494,"[(1079, 867)]",[],[1],[0.5333333333333333],horizontal,"(890.0, 262.0)",0.733333333,0.496,1,3739.022
9,FALSE,495,"[(1048, 862)]",[],[1],[0.5333333333333333],vertical,"(390.0, 762.0)",0.716666667,0.497,1,3743.547
9,FALSE,496,"[(1049, 876)]",[],[1],[0.6333333333333333],vertical,"(890.0, 762.0)",1.1,0.585,1,3747.81
9,FALSE,497,"[(1047, 888)]",[],[1],[0.5833333333333334],horizontal,"(890.0, 762.0)",0.6,0.541,1,3752.153
9,FALSE,498,"[(1058, 898)]",[],[1],[0.6666666666666666],horizontal,"(890.0, 762.0)",0.716666667,0.618,1,3756.126
9,FALSE,499,"[(1042, 869)]",[],[1],[0.5666666666666667],horizontal,"(390.0, 262.0)",0.883333333,0.524,1,3760.857
9,FALSE,500,"[(1063, 875)]",[],[1],[0.5833333333333334],vertical,"(890.0, 762.0)",0.983333333,0.539,1,3764.925
9,FALSE,501,"[(1033, 874)]",[],[1],[0.55],vertical,"(390.0, 762.0)",1.6,0.509,1,3769.163
9,FALSE,502,"[(1043, 866)]",[],[1],[0.5333333333333333],horizontal,"(890.0, 262.0)",1.216666667,0.491,1,3773.913
9,FALSE,503,"[(1058, 888)]",[],[1],[0.55],horizontal,"(390.0, 262.0)",1.6,0.51,1,3778.657
9,FALSE,504,"[(1042, 871)]",[],[1],[0.7],vertical,"(390.0, 762.0)",1.116666667,0.654,1,3784.019
9,FALSE,505,"[(1057, 884)]",[],[1],[0.7],vertical,"(390.0, 262.0)",1.55,0.657,1,3789.027
9,FALSE,506,"[(1045, 887)]",[],[1],[0.6],horizontal,"(390.0, 762.0)",1.666666667,0.558,1,3794.531
9,FALSE,507,"[(1053, 863)]",[],[1],[0.55],vertical,"(390.0, 762.0)",1,0.507,1,3799.794
9,FALSE,508,"[(1040, 886)]",[],[1],[0.6666666666666666],vertical,"(390.0, 262.0)",1.166666667,0.62,1,3804.176
9,FALSE,509,"[(991, 854), (1048, 850)]",[],"[0, 1]",[0.5833333333333334],vertical,"(390.0, 762.0)",1.266666667,0.538,1,3809.124
9,FALSE,510,"[(1068, 895)]",[],[1],[0.55],vertical,"(390.0, 762.0)",1.6,0.506,1,3819.636
9,FALSE,511,"[(1011, 881)]",[],[1],[0.6333333333333333],vertical,"(390.0, 762.0)",0.516666667,0.592,1,3824.977
9,FALSE,512,"[(1042, 898)]",[],[1],[0.5666666666666667],vertical,"(890.0, 762.0)",1.116666667,0.522,1,3829.318
9,FALSE,513,"[(1045, 887)]",[],[1],[0.2833333333333333],horizontal,"(390.0, 262.0)",1.416666667,0.25,1,3834.181
9,FALSE,514,"[(1011, 901)]",[],[1],[0.5333333333333333],horizontal,"(890.0, 262.0)",1.116666667,0.49,1,3839.188
9,FALSE,515,"[(1042, 863)]",[],[1],[0.55],vertical,"(890.0, 262.0)",1.166666667,0.515,1,3844.462
9,FALSE,516,"[(1042, 882)]",[],[1],[0.65],horizontal,"(890.0, 762.0)",0.633333333,0.611,1,3908.675
9,FALSE,517,"[(1041, 883)]",[],[1],[0.5166666666666666],horizontal,"(390.0, 262.0)",1.183333333,0.47,1,3913.251
9,FALSE,518,"[(1019, 892)]",[],[1],[0.55],vertical,"(390.0, 762.0)",1.616666667,0.507,1,3918.295
9,FALSE,519,"[(1050, 890)]",[],[1],[0.5166666666666666],vertical,"(890.0, 262.0)",0.933333333,0.474,1,3923.87
9,FALSE,520,"[(1059, 885)]",[],[1],[0.5833333333333334],vertical,"(890.0, 762.0)",0.766666667,0.541,1,3928.628
9,FALSE,521,"[(1047, 877)]",[],[1],[0.6333333333333333],horizontal,"(390.0, 762.0)",0.583333333,0.595,1,3933.114
9,FALSE,522,"[(1062, 889)]",[],[1],[0.5],horizontal,"(890.0, 262.0)",1.666666667,0.458,1,3937.447
9,FALSE,523,"[(1047, 895)]",[],[1],[0.55],vertical,"(890.0, 762.0)",1.666666667,0.51,1,3942.896
9,FALSE,524,"[(1045, 885)]",[],[1],[0.6166666666666667],horizontal,"(890.0, 762.0)",0.783333333,0.573,1,3948.36
9,FALSE,525,"[(1081, 900)]",[],[1],[0.5666666666666667],horizontal,"(390.0, 762.0)",1.066666667,0.521,1,3953.005
9,FALSE,526,"[(1061, 878)]",[],[1],[0.48333333333333334],vertical,"(890.0, 262.0)",1.25,0.442,1,3958.025
9,FALSE,527,"[(1054, 869)]",[],[1],[0.48333333333333334],horizontal,"(390.0, 262.0)",1.566666667,0.442,1,3963.18
9,FALSE,528,"[(1038, 888)]",[],[1],[0.6],vertical,"(890.0, 762.0)",1.183333333,0.559,1,3968.208
9,FALSE,529,"[(1052, 888)]",[],[1],[0.5666666666666667],vertical,"(390.0, 262.0)",1.216666667,0.521,1,3973.635
9,FALSE,530,"[(1057, 894)]",[],[1],[0.65],horizontal,"(390.0, 762.0)",0.783333333,0.606,1,3978.439
9,FALSE,531,"[(1039, 872)]",[],[1],[0.6],vertical,"(390.0, 762.0)",0.833333333,0.559,1,3982.724
9,FALSE,532,"[(1012, 905)]",[],[1],[0.55],horizontal,"(390.0, 262.0)",0.8,0.508,1,3986.893
9,FALSE,533,"[(1031, 893)]",[],[1],[0.6666666666666666],horizontal,"(890.0, 262.0)",0.85,0.626,1,3991.611
9,FALSE,534,"[(1066, 876)]",[],[1],[0.6166666666666667],horizontal,"(390.0, 262.0)",0.666666667,0.574,1,3995.981
9,FALSE,535,"[(1067, 887)]",[],[1],[0.23333333333333334],vertical,"(890.0, 262.0)",0.966666667,0.2,1,4000.508
9,FALSE,536,"[(1047, 886)]",[],[1],[0.5833333333333334],horizontal,"(890.0, 762.0)",1.366666667,0.539,1,4004.273
9,FALSE,537,"[(1047, 885)]",[],[1],[0.6833333333333333],horizontal,"(390.0, 262.0)",1.483333333,0.643,1,4009.476
9,FALSE,538,"[(1047, 891)]",[],[1],[0.85],vertical,"(390.0, 262.0)",1.266666667,0.795,0,4014.802
9,FALSE,539,"[(1069, 869)]",[],[1],[0.5166666666666666],horizontal,"(390.0, 262.0)",1.216666667,0.475,1,4020.045
9,FALSE,540,"[(1052, 880)]",[],[1],[0.5666666666666667],vertical,"(890.0, 762.0)",0.666666667,0.526,1,4025.147
10,FALSE,541,"[(1042, 889)]",[],[1],[0.5666666666666667],horizontal,"(390.0, 762.0)",1.5,0.527,1,4029.676
10,FALSE,542,"[(1052, 862)]",[],[1],[],vertical,"(890.0, 262.0)",,cti_phase,0,4035.026
10,FALSE,543,"[(1043, 871)]",[],[1],[0.55],horizontal,"(390.0, 262.0)",1.116666667,0.508,1,4040.409
10,FALSE,544,"[(1040, 870)]",[],[1],[0.7],horizontal,"(890.0, 262.0)",0.533333333,0.651,1,4045.215
10,FALSE,545,"[(1028, 896)]",[],[1],[0.7166666666666667],vertical,"(890.0, 262.0)",1.05,0.666,1,4049.377
10,FALSE,546,"[(1041, 874)]",[],[1],[0.6],horizontal,"(390.0, 762.0)",1.05,0.556,1,4054.176
10,FALSE,547,"[(1060, 903)]",[],[1],[0.55],vertical,"(390.0, 262.0)",0.583333333,0.51,1,4059.027
10,FALSE,548,"[(1019, 888)]",[],[1],[0.6],horizontal,"(890.0, 262.0)",0.783333333,0.553,1,4063.007
10,FALSE,549,"[(1071, 885)]",[],[1],[0.55],vertical,"(390.0, 262.0)",1.666666667,0.502,1,4067.612
10,FALSE,550,"[(1038, 895)]",[],[1],[0.5333333333333333],horizontal,"(890.0, 262.0)",1.433333333,0.495,1,4072.583
10,FALSE,551,"[(1040, 875)]",[],[1],[0.55],horizontal,"(890.0, 262.0)",1.566666667,0.51,1,4077.497
10,FALSE,552,"[(1040, 884)]",[],[1],[0.5],vertical,"(890.0, 262.0)",1.033333333,0.458,1,4082.308
10,FALSE,553,"[(1048, 873)]",[],[1],[0.55],vertical,"(890.0, 762.0)",0.933333333,0.507,1,4087.199
10,FALSE,554,"[(1072, 865)]",[],[1],[0.5666666666666667],vertical,"(390.0, 762.0)",0.833333333,0.524,1,4091.926
10,FALSE,555,"[(1035, 879)]",[],[1],[0.5666666666666667],horizontal,"(890.0, 762.0)",0.716666667,0.525,1,4096.639
10,FALSE,556,"[(1042, 900)]",[],[1],[0.6],horizontal,"(390.0, 762.0)",0.5,0.561,1,4101.396
10,FALSE,557,"[(1015, 864)]",[],[1],[0.5666666666666667],horizontal,"(390.0, 762.0)",0.983333333,0.519,1,4105.877
10,FALSE,558,"[(1055, 877)]",[],[1],[0.5333333333333333],horizontal,"(390.0, 762.0)",0.55,0.498,1,4176.178
10,FALSE,559,"[(1023, 875)]",[],[1],[0.5833333333333334],vertical,"(890.0, 762.0)",1.35,0.543,1,4179.969
10,FALSE,560,"[(1032, 898)]",[],[1],[0.6833333333333333],vertical,"(390.0, 762.0)",1.416666667,0.635,1,4184.875
10,FALSE,561,"[(1065, 893)]",[],[1],[0.55],horizontal,"(890.0, 262.0)",1.266666667,0.506,1,4190.06
10,FALSE,562,"[(1059, 884)]",[],[1],[0.6833333333333333],vertical,"(890.0, 762.0)",1.1,0.645,1,4195.127
10,FALSE,563,"[(1071, 885)]",[],[1],[0.5666666666666667],vertical,"(890.0, 762.0)",1.316666667,0.524,1,4244.2
10,FALSE,564,"[(1058, 881)]",[],[1],[0.55],horizontal,"(890.0, 262.0)",1.433333333,0.504,1,4248.96
10,FALSE,565,"[(1052, 906)]",[],[1],[0.6],vertical,"(390.0, 262.0)",0.516666667,0.566,1,4253.949
10,FALSE,566,"[(1043, 885)]",[],[1],[0.55],vertical,"(890.0, 762.0)",1.05,0.508,1,4257.919
10,FALSE,567,"[(1070, 900)]",[],[1],[0.55],horizontal,"(890.0, 262.0)",0.75,0.509,1,4262.174
10,FALSE,568,"[(1057, 890)]",[],[1],[0.5666666666666667],vertical,"(390.0, 262.0)",0.85,0.531,1,4266.283
10,FALSE,569,"[(1071, 916)]",[],[1],[0.5333333333333333],horizontal,"(390.0, 262.0)",1.683333333,0.491,1,4270.647
10,FALSE,570,"[(1068, 877)]",[],[1],[0.48333333333333334],horizontal,"(390.0, 262.0)",1.6,0.441,1,4275.858
10,FALSE,571,"[(1066, 876)]",[],[1],[0.5666666666666667],horizontal,"(390.0, 262.0)",1.05,0.526,1,4280.949
10,FALSE,572,"[(1051, 878)]",[],[1],[0.75],vertical,"(390.0, 762.0)",1.05,0.7,1,4285.398
10,FALSE,573,"[(1053, 876)]",[],[1],[0.4666666666666667],horizontal,"(390.0, 262.0)",1.6,0.428,1,4290.235
10,FALSE,574,"[(1052, 871)]",[],[1],[0.5166666666666666],horizontal,"(390.0, 262.0)",1.433333333,0.472,1,4295.515
10,FALSE,575,"[(1052, 860)]",[],[1],[0.6333333333333333],horizontal,"(890.0, 762.0)",1.466666667,0.588,1,4300.48
10,FALSE,576,"[(1073, 911)]",[],[1],[0.5833333333333334],vertical,"(890.0, 762.0)",0.8,0.544,1,4305.865
10,FALSE,577,"[(1021, 892)]",[],[1],[0.6],horizontal,"(390.0, 262.0)",1.583333333,0.567,1,4310.194
10,FALSE,578,"[(1051, 860)]",[],[1],[0.7333333333333333],vertical,"(890.0, 262.0)",1.166666667,0.694,1,4315.277
10,FALSE,579,"[(1047, 869)]",[],[1],[0.6],horizontal,"(890.0, 762.0)",0.783333333,0.555,1,4320.235
10,FALSE,580,"[(1071, 890)]",[],[1],[0.6666666666666666],vertical,"(390.0, 762.0)",1.05,0.622,1,4324.361
10,FALSE,581,"[(1047, 905)]",[],[1],[0.5833333333333334],vertical,"(390.0, 262.0)",1.366666667,0.539,1,4329.512
10,FALSE,582,"[(1020, 876)]",[],[1],[0.55],horizontal,"(890.0, 262.0)",0.55,0.506,1,4334.293
10,FALSE,583,"[(1019, 876)]",[],[1],[0.6166666666666667],vertical,"(890.0, 762.0)",0.8,0.572,1,4338.384
10,FALSE,584,"[(1062, 869)]",[],[1],[0.6],vertical,"(390.0, 762.0)",0.716666667,0.562,1,4343.034
10,FALSE,585,"[(1037, 884)]",[],[1],[0.5833333333333334],vertical,"(890.0, 262.0)",0.85,0.538,1,4347.467
10,FALSE,586,"[(1050, 875)]",[],[1],[0.5666666666666667],vertical,"(890.0, 762.0)",0.583333333,0.525,1,4352.064
10,FALSE,587,"[(1070, 866)]",[],[1],[0.6333333333333333],horizontal,"(390.0, 762.0)",0.666666667,0.586,1,4356.561
10,FALSE,588,"[(1072, 906)]",[],[1],[0.6],vertical,"(890.0, 762.0)",0.683333333,0.555,1,4360.896
10,FALSE,589,"[(1046, 866)]",[],[1],[0.7],vertical,"(890.0, 762.0)",0.733333333,0.649,1,4365.11
10,FALSE,590,"[(1066, 890)]",[],[1],[0.6333333333333333],vertical,"(390.0, 762.0)",1.633333333,0.588,1,4369.924
10,FALSE,591,"[(1071, 880)]",[],[1],[0.5833333333333334],vertical,"(890.0, 762.0)",0.983333333,0.537,1,4375.558
10,FALSE,592,"[(1042, 866)]",[],[1],[0.7833333333333333],horizontal,"(390.0, 262.0)",0.666666667,0.736,1,4380.38
10,FALSE,593,"[(1063, 892)]",[],[1],[0.55],horizontal,"(890.0, 262.0)",0.516666667,0.511,1,4385.064
10,FALSE,594,"[(1062, 867)]",[],[1],[0.6666666666666666],vertical,"(390.0, 262.0)",0.8,0.62,1,4389.265
10,FALSE,595,"[(1047, 887)]",[],[1],[0.6],vertical,"(390.0, 762.0)",1.583333333,0.563,1,4393.744
10,FALSE,596,"[(1055, 865)]",[],[1],[0.48333333333333334],horizontal,"(890.0, 262.0)",1.45,0.443,1,4399.58
10,FALSE,597,"[(1046, 890)]",[],[1],[0.5166666666666666],horizontal,"(890.0, 262.0)",0.866666667,0.48,1,4404.259
10,FALSE,598,"[(1033, 862)]",[],[1],[0.5666666666666667],horizontal,"(890.0, 262.0)",1.166666667,0.522,1,4408.773
10,FALSE,599,"[(1073, 876)]",[],[1],[0.55],vertical,"(390.0, 762.0)",0.566666667,0.515,1,4413.655
10,FALSE,600,"[(1039, 879)]",[],[1],[0.6333333333333333],horizontal,"(890.0, 262.0)",1.65,0.589,1,4417.579
11,FALSE,601,"[(1040, 871)]",[],[1],[0.6833333333333333],horizontal,"(390.0, 762.0)",1.383333333,0.636,1,4422.893
11,FALSE,602,"[(1021, 877)]",[],[1],[0.55],vertical,"(390.0, 262.0)",1.65,0.508,1,4428.696
11,FALSE,603,"[(1032, 856)]",[],[1],[0.8],horizontal,"(390.0, 262.0)",1.216666667,0.752,1,4433.679
11,FALSE,604,"[(1041, 863)]",[],[1],[0.55],vertical,"(890.0, 762.0)",1.5,0.511,1,4438.48
11,FALSE,605,"[(1040, 868)]",[],[1],[0.6],vertical,"(890.0, 762.0)",0.583333333,0.556,1,4444.414
11,FALSE,606,"[(1041, 873)]",[],[1],[0.5166666666666666],horizontal,"(890.0, 262.0)",1.65,0.476,1,4448.866
11,FALSE,607,"[(1042, 866)]",[],[1],[0.5666666666666667],horizontal,"(390.0, 762.0)",0.533333333,0.526,1,4453.913
11,FALSE,608,"[(1018, 885)]",[],[1],[0.55],vertical,"(890.0, 762.0)",1.116666667,0.507,1,4457.599
11,FALSE,609,"[(1043, 896)]",[],[1],[0.5],vertical,"(890.0, 262.0)",0.983333333,0.466,1,4462.206
11,FALSE,610,"[(1053, 887)]",[],[1],[0.5666666666666667],vertical,"(890.0, 762.0)",0.866666667,0.522,1,4466.668
11,FALSE,611,"[(1023, 882)]",[],[1],[0.5333333333333333],vertical,"(890.0, 262.0)",1.266666667,0.488,1,4471.346
11,FALSE,612,"[(1042, 882)]",[],[1],[0.55],vertical,"(390.0, 262.0)",1.55,0.505,1,4476.539
11,FALSE,613,"[(1051, 880)]",[],[1],[0.5833333333333334],vertical,"(390.0, 262.0)",0.85,0.536,1,4481.772
11,FALSE,614,"[(1043, 871)]",[],[1],[0.6],vertical,"(890.0, 262.0)",1.133333333,0.552,1,4486.221
11,FALSE,615,"[(1033, 885)]",[],[1],[0.55],horizontal,"(890.0, 762.0)",0.966666667,0.504,1,4490.594
11,FALSE,616,"[(1046, 889)]",[],[1],[0.5166666666666666],vertical,"(890.0, 262.0)",1.383333333,0.474,1,4495.311
11,FALSE,617,"[(1028, 876)]",[],[1],[0.5],horizontal,"(890.0, 262.0)",1.416666667,0.458,1,4499.966
11,FALSE,618,"[(1044, 887)]",[],[1],[0.5333333333333333],horizontal,"(390.0, 262.0)",1.466666667,0.491,1,4504.719
11,FALSE,619,"[(1047, 877)]",[],[1],[0.6333333333333333],horizontal,"(390.0, 762.0)",1.033333333,0.585,1,4509.989
11,FALSE,620,"[(1031, 886)]",[],[1],[0.6166666666666667],horizontal,"(390.0, 762.0)",1.066666667,0.577,1,4514.585
11,FALSE,621,"[(1025, 905)]",[],[1],[0.5666666666666667],horizontal,"(890.0, 762.0)",1.583333333,0.525,1,4518.981
11,FALSE,622,"[(1042, 876)]",[],[1],[0.6],vertical,"(890.0, 762.0)",1.4,0.554,1,4524.217
11,FALSE,623,"[(1028, 863)]",[],[1],[0.7166666666666667],vertical,"(890.0, 262.0)",0.5,0.682,1,4529.098
11,FALSE,624,"[(1033, 880)]",[],[1],[0.6],vertical,"(890.0, 262.0)",1.033333333,0.555,1,4533.392
11,FALSE,625,"[(1038, 876)]",[],[1],[0.55],vertical,"(390.0, 762.0)",1.583333333,0.51,1,4538.248
11,FALSE,626,"[(1042, 880)]",[],[1],[0.6],vertical,"(390.0, 262.0)",1.433333333,0.56,1,4543.093
11,FALSE,627,"[(1047, 876)]",[],[1],[0.5333333333333333],vertical,"(890.0, 262.0)",0.616666667,0.489,1,4547.947
11,FALSE,628,"[(1050, 860)]",[],[1],[0.5],horizontal,"(390.0, 262.0)",1.133333333,0.457,1,4551.781
11,FALSE,629,"[(1064, 871)]",[],[1],[0.5666666666666667],horizontal,"(390.0, 762.0)",0.716666667,0.524,1,4556.502
11,FALSE,630,"[(1049, 873)]",[],[1],[0.5333333333333333],horizontal,"(890.0, 262.0)",0.9,0.492,1,4560.783
11,FALSE,631,"[(1062, 871)]",[],[1],[0.5333333333333333],horizontal,"(390.0, 262.0)",0.766666667,0.494,1,4565.356
11,FALSE,632,"[(1047, 909)]",[],[1],[0.6166666666666667],horizontal,"(390.0, 762.0)",1.333333333,0.573,1,4569.462
11,FALSE,633,"[(1042, 871)]",[],[1],[0.4666666666666667],horizontal,"(390.0, 262.0)",1.516666667,0.422,1,4574.247
11,FALSE,634,"[(1066, 861)]",[],[1],[0.5666666666666667],vertical,"(390.0, 762.0)",0.766666667,0.523,1,4579.336
11,FALSE,635,"[(1048, 875)]",[],[1],[0.6666666666666666],horizontal,"(390.0, 262.0)",0.583333333,0.621,1,4583.544
11,FALSE,636,"[(1031, 864)]",[],[1],[0.85],vertical,"(890.0, 762.0)",1.4,0.793,0,4588.185
11,FALSE,637,"[(491, 618), (449, 894), (260, 679), (361, 715), (390, 663), (1109, 939)]",[],"[0, 0, 0, 0, 0, 1]",[0.85],vertical,"(890.0, 262.0)",1.266666667,0.801,0,5462.519
11,FALSE,638,"[(1114, 944)]","[(1114, 944)]",[1],[0.06666666666666667],horizontal,"(890.0, 262.0)",,bar_phase,0,5829.181
11,FALSE,639,"[(1039, 901)]",[],[1],[0.85],horizontal,"(390.0, 762.0)",1.083333333,0.805,0,5838.294
11,FALSE,640,"[(146, 989), (386, 688), (59, 651), (425, 658), (1250, 665), (438, 737), (387, 655), (132, 473), (125, 665), (412, 541), (1218, 248), (160, 704), (1014, 882)]",[],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",[0.6],vertical,"(890.0, 762.0)",0.916666667,0.551,1,6356.567
11,FALSE,641,"[(1038, 899)]",[],[1],[0.5666666666666667],horizontal,"(390.0, 262.0)",0.65,0.527,1,10198.815
11,FALSE,642,"[(1055, 902)]",[],[1],[0.5666666666666667],vertical,"(890.0, 262.0)",1.583333333,0.527,1,10203.56
11,FALSE,643,"[(1038, 874)]",[],[1],[0.6166666666666667],vertical,"(390.0, 262.0)",0.966666667,0.571,1,10208.495
11,FALSE,644,"[(1038, 901)]",[],[1],[0.5],horizontal,"(890.0, 262.0)",1.45,0.458,1,10212.724
11,FALSE,645,"[(1035, 882)]",[],[1],[0.5],horizontal,"(890.0, 262.0)",1.333333333,0.461,1,10217.66
11,FALSE,646,"[(1039, 905)]",[],[1],[0.48333333333333334],vertical,"(890.0, 262.0)",1.616666667,0.449,1,10222.787
11,FALSE,647,"[(1042, 863)]",[],[1],[0.6],vertical,"(390.0, 262.0)",0.533333333,0.564,1,10228.123
11,FALSE,648,"[(1078, 887)]",[],[1],[0.5333333333333333],vertical,"(890.0, 762.0)",1.166666667,0.492,1,10232.615
11,FALSE,649,"[(1052, 880)]",[],[1],[0.5833333333333334],vertical,"(890.0, 762.0)",1.583333333,0.544,1,10237.247
11,FALSE,650,"[(1054, 854)]",[],[1],[0.55],vertical,"(890.0, 762.0)",1.266666667,0.515,1,10242.398
11,FALSE,651,"[(1018, 866)]",[],[1],[0.6333333333333333],vertical,"(890.0, 762.0)",1.45,0.592,1,10246.839
11,FALSE,652,"[(1052, 883)]",[],[1],[0.5166666666666666],horizontal,"(890.0, 262.0)",1.15,0.475,1,10252.482
11,FALSE,653,"[(1053, 902)]",[],[1],[0.6],vertical,"(390.0, 262.0)",1.466666667,0.554,1,10256.938
11,FALSE,654,"[(1063, 868)]",[],[1],[0.6],vertical,"(890.0, 262.0)",0.5,0.559,1,10262.131
11,FALSE,655,"[(1047, 874)]",[],[1],[0.55],horizontal,"(890.0, 262.0)",1.666666667,0.517,1,10266.076
11,FALSE,656,"[(1032, 867)]",[],[1],[0.5666666666666667],vertical,"(390.0, 262.0)",0.766666667,0.521,1,10271.139
11,FALSE,657,"[(1039, 901)]",[],[1],[0.5333333333333333],horizontal,"(390.0, 262.0)",0.766666667,0.496,1,10275.653
11,FALSE,658,"[(1033, 869)]",[],[1],[0.5666666666666667],horizontal,"(890.0, 762.0)",0.55,0.529,1,10280.12
11,FALSE,659,"[(1017, 876)]",[],[1],[0.5833333333333334],horizontal,"(390.0, 762.0)",0.533333333,0.544,1,10283.856
11,FALSE,660,"[(1050, 874)]",[],[1],[0.5666666666666667],vertical,"(390.0, 762.0)",0.633333333,0.522,1,10287.842
12,FALSE,661,"[(1047, 880)]",[],[1],[0.85],horizontal,"(390.0, 262.0)",0.583333333,0.803,0,10291.761
12,FALSE,662,"[(1042, 845)]",[],[1],[0.5666666666666667],vertical,"(890.0, 762.0)",1.483333333,0.523,1,10296.544
12,FALSE,663,"[(1050, 886)]",[],[1],[0.5166666666666666],horizontal,"(890.0, 262.0)",0.95,0.475,1,10302.738
12,FALSE,664,"[(1090, 898)]",[],[1],[0.5333333333333333],vertical,"(890.0, 762.0)",1.25,0.49,1,10307.339
12,FALSE,665,"[(1056, 894)]",[],[1],[0.5166666666666666],vertical,"(390.0, 262.0)",1.533333333,0.47,1,10312.165
12,FALSE,666,"[(1064, 859)]",[],[1],[0.5666666666666667],vertical,"(890.0, 762.0)",1.316666667,0.522,1,10317.483
12,FALSE,667,"[(1045, 889)]",[],[1],[0.5833333333333334],vertical,"(890.0, 762.0)",0.666666667,0.537,1,10322.093
12,FALSE,668,"[(1090, 897)]",[],[1],[0.55],horizontal,"(890.0, 262.0)",1.583333333,0.511,1,10326.686
12,FALSE,669,"[(1057, 872)]",[],[1],[0.45],vertical,"(890.0, 262.0)",1.283333333,0.409,1,10331.85
12,FALSE,670,"[(1052, 870)]",[],[1],[0.6],vertical,"(390.0, 262.0)",0.85,0.56,1,10336.881
12,FALSE,671,"[(1058, 882)]",[],[1],[0.5],horizontal,"(390.0, 262.0)",1.1,0.466,1,10341.054
12,FALSE,672,"[(1042, 876)]",[],[1],[0.5333333333333333],vertical,"(890.0, 262.0)",0.85,0.491,1,10345.552
12,FALSE,673,"[(1086, 855)]",[],[1],[0.6166666666666667],vertical,"(890.0, 762.0)",1.45,0.577,1,10350.126
12,FALSE,674,"[(1026, 857)]",[],[1],[0.5666666666666667],vertical,"(890.0, 262.0)",0.85,0.525,1,10355.332
12,FALSE,675,"[(1068, 893)]",[],[1],[0.5666666666666667],vertical,"(890.0, 762.0)",1.616666667,0.523,1,10359.714
12,FALSE,676,"[(1068, 871)]",[],[1],[0.5333333333333333],vertical,"(390.0, 762.0)",0.683333333,0.5,1,10364.74
12,FALSE,677,"[(1044, 868)]",[],[1],[0.5666666666666667],vertical,"(390.0, 762.0)",1,0.529,1,10369.196
12,FALSE,678,"[(1047, 856)]",[],[1],[0.5333333333333333],vertical,"(890.0, 262.0)",0.9,0.497,1,10374.31
12,FALSE,679,"[(1044, 881)]",[],[1],[0.5666666666666667],vertical,"(890.0, 762.0)",0.85,0.526,1,10378.914
12,FALSE,680,"[(1041, 880)]",[],[1],[0.6],vertical,"(890.0, 762.0)",1.55,0.561,1,10383.143
12,FALSE,681,"[(1066, 885)]",[],[1],[0.5833333333333334],horizontal,"(890.0, 762.0)",1.116666667,0.54,1,10388.328
12,FALSE,682,"[(1036, 885)]",[],[1],[0.65],vertical,"(890.0, 762.0)",0.566666667,0.61,1,10393.195
12,FALSE,683,"[(1067, 847)]",[],[1],[0.5666666666666667],horizontal,"(890.0, 762.0)",0.916666667,0.521,1,10397.778
12,FALSE,684,"[(1052, 875)]",[],[1],[0.55],horizontal,"(390.0, 762.0)",0.65,0.511,1,10402.376
12,FALSE,685,"[(1044, 887)]",[],[1],[0.5166666666666666],horizontal,"(890.0, 262.0)",1.366666667,0.474,1,10406.443
12,FALSE,686,"[(1058, 880)]",[],[1],[0.65],horizontal,"(390.0, 762.0)",1.016666667,0.607,1,10410.978
