block,practice,trial,trial_type,taps_start_loc_during_fix,taps_end_loc_during_fix,taps_on_lever_during_fix,taps_on_lever_s_during_fix,bar_orientation,target_xy,cti,rt,acc,time
7,False,411,target,"[(1082, 897)]",[],[1],[0.5333333333333333],horizontal,"(390.0, 762.0)",0.6833333333333333,0.495,1,2906.266
7,False,412,target,"[(1085, 886)]",[],[1],[],horizontal,"(390.0, 762.0)",,cti_phase,0,2910.267
7,False,413,target,"[(1088, 885)]",[],[1],[0.45],vertical,"(390.0, 762.0)",1.25,0.415,1,2914.125
7,False,414,target,"[(1102, 893)]",[],[1],[0.5333333333333333],horizontal,"(890.0, 762.0)",0.6,0.501,1,2919.287
7,False,415,target,"[(1104, 880)]",[],[1],[0.5166666666666666],vertical,"(890.0, 762.0)",0.5333333333333333,0.476,1,2923.054
7,False,416,target,"[(1115, 885)]",[],[1],[0.55],horizontal,"(890.0, 262.0)",0.55,0.507,1,2926.939
7,False,417,catch,"[(1083, 854)]",[],[1],[0.85],vertical,"(390.0, 262.0)",0.8666666666666667,nan,1,2930.833
7,False,418,target,"[(1104, 880)]",[],[1],[],vertical,"(890.0, 762.0)",,cti_phase,0,2935.781
7,False,419,target,"[(1082, 872)]",[],[1],[0.4666666666666667],vertical,"(890.0, 762.0)",1.1,0.428,1,2940.059
7,False,420,target,"[(1081, 889)]",[],[1],[0.5333333333333333],vertical,"(890.0, 762.0)",0.5,0.503,1,2944.636
8,False,421,target,"[(1107, 888)]",[],[1],[0.3],vertical,"(890.0, 262.0)",1.25,0.268,1,2948.464
8,False,422,target,"[(1086, 901)]",[],[1],[0.4666666666666667],vertical,"(390.0, 262.0)",1.55,0.431,1,2953.148
8,False,423,catch,"[(1081, 892)]",[],[1],[],vertical,"(390.0, 262.0)",,cti_phase,0,2958.002
8,False,424,target,"[(1095, 863)]",[],[1],[0.5],horizontal,"(890.0, 762.0)",1.45,0.462,1,2962.765
8,False,425,target,"[(1092, 910)]",[],[1],[0.48333333333333334],vertical,"(890.0, 262.0)",0.7333333333333333,0.445,1,2967.636
8,False,426,target,"[(1108, 888)]",[],[1],[],horizontal,"(390.0, 262.0)",,cti_phase,0,2972.237
8,False,427,catch,"[(1119, 867)]",[],[1],[0.85],horizontal,"(890.0, 262.0)",1.05,nan,1,2977.029
8,False,428,target,"[(1082, 881)]",[],[1],[0.16666666666666666],horizontal,"(390.0, 262.0)",1.1666666666666667,0.132,1,2981.801
8,False,429,target,"[(1109, 892)]",[],[1],[0.26666666666666666],vertical,"(890.0, 262.0)",1.65,0.24,1,2986.533
8,False,430,target,"[(1102, 889)]",[],[1],[0.5166666666666666],vertical,"(390.0, 262.0)",0.9666666666666667,0.472,1,2991.909
8,False,431,target,"[(1110, 870)]",[],[1],[0.3333333333333333],vertical,"(890.0, 762.0)",0.9666666666666667,0.294,1,2996.762
8,False,432,target,"[(1081, 891)]",[],[1],[0.25],horizontal,"(890.0, 262.0)",1.65,0.217,1,3001.286
8,False,433,target,"[(1088, 893)]",[],[1],[0.4],vertical,"(890.0, 262.0)",1.5,0.357,1,3005.899
8,False,434,target,"[(1084, 881)]",[],[1],[0.45],vertical,"(890.0, 762.0)",1.3166666666666667,0.411,1,3010.618
8,False,435,target,"[(1081, 885)]",[],[1],[0.5],vertical,"(890.0, 762.0)",0.75,0.463,1,3015.519
8,False,436,target,"[(1100, 898)]",[],[1],[0.26666666666666666],horizontal,"(390.0, 762.0)",1.2833333333333332,0.233,1,3019.756
8,False,437,target,"[(1108, 889)]",[],[1],[0.31666666666666665],vertical,"(390.0, 762.0)",0.85,0.277,1,3024.082
8,False,438,target,"[(1091, 882)]",[],[1],[0.4666666666666667],horizontal,"(890.0, 262.0)",1.7,0.428,1,3028.431
8,False,439,target,"[(1090, 899)]",[],[1],[0.25],horizontal,"(390.0, 762.0)",0.9166666666666666,0.217,1,3033.437
8,False,440,target,"[(1082, 884)]",[],[1],[0.4],horizontal,"(890.0, 762.0)",1.5333333333333332,0.359,1,3037.875
8,False,441,target,"[(1090, 901)]",[],[1],[0.31666666666666665],horizontal,"(890.0, 262.0)",1.3666666666666667,0.279,1,3042.912
8,False,442,target,"[(1102, 880)]",[],[1],[0.45],horizontal,"(390.0, 762.0)",1.1,0.411,1,3047.893
8,False,443,target,"[(1081, 868)]",[],[1],[0.5],horizontal,"(890.0, 762.0)",1.2,0.457,1,3052.145
8,False,444,target,"[(1128, 906)]",[],[1],[0.3],vertical,"(390.0, 762.0)",0.8166666666666667,0.269,1,3056.947
8,False,445,target,"[(1102, 904)]",[],[1],[],horizontal,"(390.0, 762.0)",,cti_phase,0,3061.417
8,False,446,target,"[(1098, 892)]",[],[1],[0.35],vertical,"(890.0, 762.0)",1.4833333333333334,0.31,1,3066.238
8,False,447,target,"[(1082, 886)]",[],[1],[0.3833333333333333],horizontal,"(390.0, 262.0)",1.3833333333333333,0.35,1,3071.265
8,False,448,target,"[(1081, 919)]",[],[1],[0.5166666666666666],vertical,"(390.0, 262.0)",1.0333333333333332,0.478,1,3075.746
8,False,449,target,"[(1061, 880)]",[],[1],[0.2833333333333333],vertical,"(390.0, 762.0)",0.7666666666666666,0.248,1,3080.629
8,False,450,target,"[(1083, 866)]",[],[1],[],vertical,"(390.0, 762.0)",,cti_phase,0,3084.83
8,False,451,target,"[(1119, 861)]",[],[1],[0.2],vertical,"(390.0, 762.0)",1.5666666666666667,0.17,1,3089.705
8,False,452,target,"[(1082, 896)]",[],[1],[],vertical,"(890.0, 262.0)",,cti_phase,0,3094.731
8,False,453,target,"[(1107, 870)]",[],[1],[0.85],horizontal,"(890.0, 262.0)",1.55,"cti_phase,nan",0,3099.68
8,False,454,catch,"[(1086, 872)]",[],[1],[0.85],horizontal,"(390.0, 762.0)",0.8666666666666667,nan,1,3105.111
8,False,455,target,"[(1095, 876)]",[],[1],[],horizontal,"(390.0, 262.0)",,cti_phase,0,3110.245
8,False,456,target,"[(1082, 881)]",[],[1],[0.5833333333333334],horizontal,"(890.0, 762.0)",0.9166666666666666,0.537,1,3125.68
8,False,457,catch,"[(1100, 888)]",[],[1],[0.45],vertical,"(890.0, 762.0)",0.65,0.41,0,3130.441
8,False,458,catch,"[(1076, 875)]",[],[1],[0.7833333333333333],horizontal,"(390.0, 262.0)",0.7333333333333333,0.739,0,3134.344
8,False,459,target,"[(1109, 871)]",[],[1],[0.55],horizontal,"(890.0, 262.0)",1.0333333333333332,0.507,1,3139.227
8,False,460,target,"[(1082, 886)]",[],[1],[0.5666666666666667],horizontal,"(890.0, 762.0)",0.7333333333333333,0.519,1,3143.915
8,False,461,target,"[(1082, 862)]",[],[1],[0.5166666666666666],horizontal,"(890.0, 762.0)",0.6166666666666667,0.482,1,3148.039
8,False,462,target,"[(1081, 881)]",[],[1],[0.5],vertical,"(390.0, 262.0)",1.3,0.458,1,3152.325
8,False,463,target,"[(1081, 877)]",[],[1],[],vertical,"(890.0, 262.0)",,cti_phase,0,3156.925
8,False,464,target,"[(1114, 869)]",[],[1],[0.43333333333333335],horizontal,"(890.0, 762.0)",1.4833333333333334,0.393,1,3161.778
8,False,465,target,"[(1105, 885)]",[],[1],[0.45],horizontal,"(890.0, 262.0)",1.6,0.415,1,3167.141
8,False,466,target,"[(1081, 898)]",[],[1],[0.5833333333333334],horizontal,"(890.0, 262.0)",0.5833333333333334,0.542,1,3172.42
8,False,467,target,"[(1104, 886)]",[],[1],[0.48333333333333334],horizontal,"(890.0, 262.0)",1.2666666666666666,0.443,1,3176.31
8,False,468,target,"[(1120, 877)]",[],[1],[],horizontal,"(390.0, 262.0)",,cti_phase,0,3181.527
8,False,469,catch,"[(1107, 855)]",[],[1],[0.85],horizontal,"(890.0, 262.0)",0.6666666666666666,nan,1,3186.423
8,False,470,target,"[(727, 415), (596, 671), (751, 423), (785, 689), (737, 667), (743, 690), (867, 727), (747, 716), (414, 724), (588, 675), (577, 698), (741, 447), (412, 452), (891, 544), (746, 491), (708, 447), (407, 456), (711, 757), (795, 471), (1085, 881)]",[],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",[],horizontal,"(890.0, 762.0)",,cti_phase,0,3190.474
8,False,471,catch,"[(412, 461), (1104, 886)]",[],"[0, 1]",[0.36666666666666664],vertical,"(390.0, 262.0)",1.5333333333333332,0.328,0,3211.945
8,False,472,target,"[(775, 719), (582, 662), (587, 805), (1068, 880)]",[],"[0, 0, 0, 1]",[0.35],horizontal,"(390.0, 262.0)",0.9666666666666667,0.309,1,3216.732
8,False,473,catch,"[(1092, 893)]",[],[1],[0.5333333333333333],vertical,"(390.0, 262.0)",1.2833333333333332,0.491,0,3228.768
8,False,474,target,"[(1081, 875)]",[],[1],[0.85],vertical,"(390.0, 762.0)",1.0166666666666666,nan,0,3233.451
8,False,475,target,"[(1078, 879)]",[],[1],"[0.85, 0.85]",horizontal,"(390.0, 262.0)",0.8333333333333334,"0.804,nan",0,3238.192
8,False,476,target,"[(1107, 862)]",[],[1],[0.85],vertical,"(390.0, 262.0)",1.4833333333333334,"cti_phase,nan",0,3243.982
8,False,477,target,"[(1095, 891)]",[],[1],[0.85],horizontal,"(390.0, 762.0)",0.65,nan,0,3249.568
8,False,478,target,"[(616, 533), (1086, 899)]",[],"[0, 1]",[],vertical,"(390.0, 262.0)",,cti_phase,0,3253.983
8,False,479,target,"[(1100, 877)]",[],[1],[0.5166666666666666],vertical,"(390.0, 262.0)",0.8833333333333333,0.48,1,3285.092
8,False,480,target,"[(1105, 884)]",[],[1],[0.85],horizontal,"(390.0, 262.0)",0.8333333333333334,nan,0,3289.915
9,False,481,target,"[(1100, 851)]",[],[1],[0.85],horizontal,"(890.0, 762.0)",1.3333333333333333,nan,0,3294.952
9,False,482,target,"[(1109, 876)]",[],[1],[0.85],horizontal,"(390.0, 762.0)",1.55,"cti_phase,nan",0,3301.848
9,False,483,target,"[(1071, 889)]",[],[1],[0.85],vertical,"(390.0, 262.0)",1.05,nan,0,3306.927
9,False,484,target,"[(1079, 895)]",[],[1],[0.85],vertical,"(390.0, 762.0)",1.1166666666666667,nan,0,3312.845
9,False,485,target,"[(1104, 858)]",[],[1],[0.48333333333333334],horizontal,"(890.0, 262.0)",0.8666666666666667,0.449,1,3321.729
9,False,486,target,"[(1096, 896)]",[],[1],[0.85],horizontal,"(890.0, 262.0)",1.3666666666666667,nan,0,3325.844
9,False,487,target,"[(1102, 883)]",[],[1],[0.85],horizontal,"(890.0, 762.0)",1.4333333333333333,nan,0,3330.932
9,False,488,target,"[(1086, 859)]",[],[1],[0.15],horizontal,"(390.0, 762.0)",1.2833333333333332,0.116,1,3336.495
9,False,489,target,"[(1104, 897)]",[],[1],[],vertical,"(390.0, 262.0)",,cti_phase,0,3340.697
9,False,490,target,"[(1115, 872)]",[],[1],[0.85],horizontal,"(890.0, 262.0)",1.25,nan,0,3345.71
9,False,491,target,"[(1094, 871)]",[],[1],[0.5333333333333333],vertical,"(390.0, 262.0)",1.2333333333333334,0.493,1,3350.982
9,False,492,catch,"[(1104, 882)]",[],[1],[0.85],horizontal,"(890.0, 262.0)",1.0,nan,1,3356.828
9,False,493,catch,"[(1104, 896)]",[],[1],[],vertical,"(390.0, 762.0)",,cti_phase,0,3361.544
9,False,494,target,"[(1100, 880)]",[],[1],[0.55],horizontal,"(890.0, 762.0)",0.7666666666666666,0.502,1,3366.293
9,False,495,target,"[(1100, 889)]",[],[1],[0.85],horizontal,"(890.0, 262.0)",1.2666666666666666,nan,0,3370.917
9,False,496,target,"[(1093, 873)]",[],[1],[],vertical,"(390.0, 762.0)",,cti_phase,0,3376.133
9,False,497,target,"[(1081, 874)]",[],[1],[0.2833333333333333],vertical,"(390.0, 762.0)",0.95,0.25,1,3380.583
9,False,498,target,"[(1093, 897)]",[],[1],[0.21666666666666667],vertical,"(390.0, 762.0)",1.2166666666666666,0.184,1,3385.46
9,False,499,target,"[(1081, 890)]",[],[1],[0.85],vertical,"(390.0, 762.0)",1.6333333333333333,nan,0,3390.031
9,False,500,target,"[(1095, 881)]",[],[1],[0.7166666666666667],horizontal,"(890.0, 762.0)",0.6333333333333333,0.669,1,3395.695
9,False,501,target,"[(1103, 896)]",[],[1],[0.85],horizontal,"(890.0, 262.0)",1.2666666666666666,nan,0,3399.63
9,False,502,target,"[(1071, 880)]",[],[1],[0.48333333333333334],horizontal,"(390.0, 762.0)",1.4833333333333334,0.443,1,3404.742
9,False,503,target,"[(1090, 890)]",[],[1],[0.85],vertical,"(890.0, 262.0)",1.0166666666666666,nan,0,3410.497
9,False,504,target,"[(1112, 875)]",[],[1],[0.85],vertical,"(890.0, 762.0)",0.7666666666666666,nan,0,3415.121
9,False,505,target,"[(1119, 890)]",[],[1],[0.85],vertical,"(890.0, 262.0)",0.8833333333333333,nan,0,3419.366
9,False,506,target,"[(1102, 872)]",[],[1],[0.5666666666666667],horizontal,"(890.0, 262.0)",0.6833333333333333,0.538,1,3423.799
9,False,507,target,"[(1130, 893)]",[],[1],[],horizontal,"(890.0, 262.0)",,cti_phase,0,3428.951
9,False,508,target,"[(1114, 872)]",[],[1],[0.85],horizontal,"(390.0, 262.0)",0.6166666666666667,nan,0,3433.395
9,False,509,target,"[(1080, 883)]",[],[1],[0.45],horizontal,"(390.0, 262.0)",1.25,0.412,1,3437.571
9,False,510,target,"[(1109, 891)]",[],[1],[0.3833333333333333],horizontal,"(390.0, 762.0)",1.5166666666666666,0.344,1,3442.854
9,False,511,target,"[(1098, 886)]",[],[1],[0.8166666666666667],vertical,"(390.0, 262.0)",0.7166666666666667,0.765,1,3447.562
9,False,512,target,"[(1103, 881)]",[],[1],[0.85],vertical,"(390.0, 762.0)",1.5666666666666667,nan,0,3452.283
9,False,513,target,"[(1073, 876)]",[],[1],[0.85],horizontal,"(390.0, 262.0)",1.3166666666666667,nan,0,3458.175
9,False,514,target,"[(1081, 862)]",[],[1],[0.55],vertical,"(390.0, 762.0)",1.0,0.504,1,3463.554
9,False,515,target,"[(1100, 887)]",[],[1],[0.85],vertical,"(890.0, 762.0)",0.6,nan,0,3468.39
9,False,516,catch,"[(1081, 870)]",[],[1],[0.85],horizontal,"(390.0, 762.0)",1.3166666666666667,nan,1,3472.963
9,False,517,target,"[(630, 757), (1063, 885)]",[],"[0, 1]",[0.5166666666666666],horizontal,"(890.0, 762.0)",1.3,0.473,1,3478.933
9,False,518,target,"[(1068, 894)]",[],[1],[0.45],horizontal,"(390.0, 262.0)",1.1,0.409,1,3542.576
9,False,519,target,"[(1101, 901)]",[],[1],[0.43333333333333335],horizontal,"(390.0, 762.0)",1.0,0.393,1,3547.373
9,False,520,target,"[(1068, 889)]",[],[1],[0.21666666666666667],horizontal,"(890.0, 762.0)",1.4166666666666667,0.186,1,3551.589
9,False,521,target,"[(1071, 901)]",[],[1],[0.5],vertical,"(390.0, 762.0)",0.6333333333333333,0.458,1,3556.082
9,False,522,target,"[(1078, 891)]",[],[1],[],vertical,"(390.0, 762.0)",,cti_phase,0,3560.411
9,False,523,target,"[(1107, 888)]",[],[1],[0.5333333333333333],horizontal,"(890.0, 762.0)",0.5333333333333333,0.49,1,3564.732
9,False,524,target,"[(1077, 888)]",[],[1],[0.3],vertical,"(890.0, 262.0)",1.4833333333333334,0.265,1,3568.656
9,False,525,target,"[(1088, 891)]",[],[1],[0.4666666666666667],vertical,"(890.0, 262.0)",0.8666666666666667,0.424,1,3573.627
9,False,526,target,"[(1104, 900)]",[],[1],[0.2833333333333333],vertical,"(890.0, 262.0)",1.4333333333333333,0.251,1,3578.444
9,False,527,target,"[(1081, 887)]",[],[1],[0.5],horizontal,"(390.0, 262.0)",1.0833333333333333,0.459,1,3583.115
9,False,528,target,"[(1095, 876)]",[],[1],[0.5],vertical,"(390.0, 262.0)",1.1666666666666667,0.456,1,3587.761
9,False,529,target,"[(1118, 897)]",[],[1],[0.5833333333333334],vertical,"(890.0, 762.0)",0.8833333333333333,0.538,1,3592.269
9,False,530,target,"[(1081, 878)]",[],[1],[0.5333333333333333],horizontal,"(390.0, 262.0)",0.65,0.491,1,3597.044
9,False,531,target,"[(1092, 884)]",[],[1],[0.5666666666666667],vertical,"(390.0, 262.0)",0.9166666666666666,0.531,1,3601.594
9,False,532,target,"[(1071, 889)]",[],[1],[0.48333333333333334],horizontal,"(390.0, 762.0)",0.6166666666666667,0.44,1,3606.191
9,False,533,target,"[(1104, 897)]",[],[1],[0.5333333333333333],horizontal,"(890.0, 262.0)",1.1166666666666667,0.486,1,3610.887
9,False,534,target,"[(1104, 886)]",[],[1],[0.45],horizontal,"(890.0, 762.0)",1.2166666666666666,0.413,1,3615.879
9,False,535,target,"[(1104, 884)]",[],[1],[0.5666666666666667],vertical,"(390.0, 762.0)",0.5666666666666667,0.522,1,3620.827
9,False,536,target,"[(1090, 888)]",[],[1],[0.5333333333333333],horizontal,"(390.0, 762.0)",0.8666666666666667,0.497,1,3625.214
9,False,537,catch,"[(1100, 898)]",[],[1],[],horizontal,"(890.0, 762.0)",,cti_phase,0,3629.506
9,False,538,catch,"[(1084, 874)]",[],[1],[0.85],horizontal,"(890.0, 262.0)",0.85,nan,1,3633.698
9,False,539,target,"[(1100, 908)]",[],[1],[0.23333333333333334],vertical,"(890.0, 762.0)",1.2833333333333332,0.201,1,3638.294
9,False,540,target,"[(1104, 884)]",[],[1],[0.43333333333333335],vertical,"(390.0, 762.0)",1.4333333333333333,0.396,1,3645.133
10,False,541,target,"[(1089, 890)]",[],[1],[0.6166666666666667],vertical,"(890.0, 262.0)",0.8666666666666667,0.571,1,3650.298
10,False,542,target,"[(1105, 887)]",[],[1],[0.05],vertical,"(390.0, 262.0)",1.4166666666666667,0.019,1,3655.319
10,False,543,target,"[(1106, 907)]",[],[1],[0.65],vertical,"(890.0, 762.0)",0.6833333333333333,0.605,1,3660.154
10,False,544,target,"[(1100, 884)]",[],[1],[],vertical,"(390.0, 762.0)",,cti_phase,0,3664.56
10,False,545,target,"[(1081, 884)]",[],[1],[0.6166666666666667],horizontal,"(890.0, 262.0)",0.6166666666666667,0.58,1,3669.041
10,False,546,target,"[(1114, 876)]",[],[1],[],horizontal,"(390.0, 762.0)",,cti_phase,0,3672.978
10,False,547,catch,"[(1107, 868)]",[],[1],[0.85],vertical,"(890.0, 762.0)",0.8333333333333334,nan,1,3677.544
10,False,548,target,"[(1082, 888)]",[],[1],[0.5166666666666666],vertical,"(890.0, 762.0)",0.8666666666666667,0.477,1,3682.283
10,False,549,target,"[(1081, 887)]",[],[1],[],vertical,"(390.0, 762.0)",,cti_phase,0,3686.733
10,False,550,target,"[(1108, 865)]",[],[1],[],vertical,"(390.0, 262.0)",,cti_phase,0,3691.415
10,False,551,catch,"[(1104, 881)]",[],[1],[0.7166666666666667],horizontal,"(890.0, 262.0)",1.3333333333333333,0.681,0,3695.94
10,False,552,target,"[(1090, 859)]",[],[1],[0.5666666666666667],vertical,"(390.0, 262.0)",1.25,0.525,1,3701.133
10,False,553,target,"[(1081, 881)]",[],[1],[0.5],vertical,"(890.0, 762.0)",1.0333333333333332,0.46,1,3706.075
10,False,554,target,"[(1095, 887)]",[],[1],[0.5666666666666667],vertical,"(890.0, 262.0)",0.9666666666666667,0.524,1,3710.429
10,False,555,target,"[(1081, 867)]",[],[1],[0.4666666666666667],vertical,"(890.0, 262.0)",0.8166666666666667,0.43,1,3715.184
10,False,556,target,"[(1081, 877)]",[],[1],[],vertical,"(890.0, 762.0)",,cti_phase,0,3719.414
10,False,557,target,"[(1066, 872)]",[],[1],[0.5666666666666667],horizontal,"(390.0, 762.0)",0.55,0.535,1,3724.207
10,False,558,target,"[(1081, 881)]",[],[1],[0.3833333333333333],horizontal,"(890.0, 262.0)",1.2666666666666666,0.344,1,3729.498
10,False,559,target,"[(1109, 881)]",[],[1],[0.48333333333333334],horizontal,"(890.0, 262.0)",0.95,0.44,1,3734.351
10,False,560,target,"[(1104, 868)]",[],[1],[0.15],horizontal,"(890.0, 762.0)",1.45,0.116,1,3738.974
10,False,561,target,"[(1108, 886)]",[],[1],[0.55],vertical,"(890.0, 762.0)",0.9,0.515,1,3743.583
10,False,562,target,"[(1098, 875)]",[],[1],[0.4666666666666667],horizontal,"(890.0, 762.0)",1.4166666666666667,0.432,1,3748.448
10,False,563,target,"[(1086, 882)]",[],[1],[],vertical,"(890.0, 762.0)",,cti_phase,0,3753.445
10,False,564,target,"[(1051, 901)]",[],[1],[0.6166666666666667],vertical,"(390.0, 762.0)",0.8,0.573,1,3758.119
10,False,565,target,"[(1079, 883)]",[],[1],[],horizontal,"(390.0, 762.0)",,cti_phase,0,3769.395
10,False,566,target,"[(1070, 890)]",[],[1],[0.3333333333333333],horizontal,"(390.0, 762.0)",1.6833333333333333,0.294,1,3773.692
10,False,567,target,"[(1080, 901)]",[],[1],[0.5333333333333333],horizontal,"(390.0, 262.0)",0.7,0.498,1,3779.225
10,False,568,target,"[(1086, 905)]",[],[1],[0.5166666666666666],horizontal,"(890.0, 762.0)",0.6833333333333333,0.476,1,3784.024
10,False,569,target,"[(1087, 879)]",[],[1],[0.55],horizontal,"(390.0, 762.0)",1.15,0.505,1,3788.602
10,False,570,target,"[(1081, 901)]",[],[1],[0.4],vertical,"(390.0, 262.0)",1.3,0.359,1,3793.357
10,False,571,target,"[(1103, 883)]",[],[1],[0.5666666666666667],vertical,"(890.0, 762.0)",0.8666666666666667,0.524,1,3798.332
10,False,572,target,"[(1081, 889)]",[],[1],[0.11666666666666667],horizontal,"(390.0, 262.0)",1.5666666666666667,0.086,1,3802.633
10,False,573,target,"[(1105, 882)]",[],[1],[0.65],vertical,"(890.0, 762.0)",0.6666666666666666,0.609,1,3807.054
10,False,574,target,"[(1081, 874)]",[],[1],[],vertical,"(390.0, 762.0)",,cti_phase,0,3811.224
10,False,575,target,"[(1077, 878)]",[],[1],[0.6333333333333333],horizontal,"(390.0, 262.0)",0.8333333333333334,0.59,1,3815.902
10,False,576,target,"[(1084, 893)]",[],[1],[0.5333333333333333],horizontal,"(890.0, 262.0)",1.4166666666666667,0.49,1,3821.372
10,False,577,target,"[(1081, 887)]",[],[1],[0.43333333333333335],vertical,"(890.0, 262.0)",1.0833333333333333,0.393,1,3826.01
10,False,578,target,"[(1069, 885)]",[],[1],[0.5666666666666667],horizontal,"(890.0, 762.0)",0.5666666666666667,0.521,1,3835.682
10,False,579,target,"[(1105, 886)]",[],[1],[0.5833333333333334],horizontal,"(390.0, 262.0)",1.0333333333333332,0.544,1,3839.677
10,False,580,target,"[(1108, 886)]",[],[1],[0.3],horizontal,"(890.0, 762.0)",1.5666666666666667,0.269,1,3844.181
10,False,581,target,"[(1110, 884)]",[],[1],[0.18333333333333332],horizontal,"(390.0, 762.0)",0.9,0.153,1,3848.743
10,False,582,target,"[(1092, 896)]",[],[1],[0.45],vertical,"(890.0, 262.0)",1.2166666666666666,0.412,1,3852.769
10,False,583,catch,"[(1083, 873)]",[],[1],[],horizontal,"(390.0, 762.0)",,cti_phase,0,3857.267
10,False,584,target,"[(1080, 887)]",[],[1],[0.5333333333333333],vertical,"(390.0, 262.0)",0.6333333333333333,0.499,1,3861.534
10,False,585,target,"[(1075, 891)]",[],[1],[0.23333333333333334],vertical,"(390.0, 262.0)",1.65,0.198,1,3866.231
10,False,586,target,"[(1086, 903)]",[],[1],[],horizontal,"(390.0, 762.0)",,cti_phase,0,3870.866
10,False,587,target,"[(1069, 883)]",[],[1],[0.21666666666666667],horizontal,"(890.0, 762.0)",1.5666666666666667,0.185,1,3875.323
10,False,588,target,"[(1097, 883)]",[],[1],[0.4166666666666667],horizontal,"(390.0, 262.0)",0.8666666666666667,0.379,1,3891.098
10,False,589,target,"[(1099, 898)]",[],[1],[0.5333333333333333],horizontal,"(390.0, 762.0)",0.7166666666666667,0.494,1,3895.59
10,False,590,target,"[(1105, 874)]",[],[1],[],vertical,"(890.0, 762.0)",,cti_phase,0,3899.807
10,False,591,target,"[(1082, 879)]",[],[1],[0.55],vertical,"(390.0, 762.0)",0.7166666666666667,0.516,1,3904.229
10,False,592,target,"[(1093, 891)]",[],[1],[0.5833333333333334],vertical,"(890.0, 262.0)",1.0166666666666666,0.537,1,3908.532
10,False,593,target,"[(1087, 888)]",[],[1],[0.11666666666666667],vertical,"(890.0, 262.0)",1.6,0.083,1,3913.494
10,False,594,catch,"[(1078, 895)]",[],[1],[0.5333333333333333],horizontal,"(890.0, 262.0)",1.15,0.496,0,3918.41
10,False,595,target,"[(1075, 859)]",[],[1],[0.6333333333333333],vertical,"(390.0, 762.0)",1.0333333333333332,0.587,1,3923.116
10,False,596,target,"[(1104, 886)]",[],[1],[0.5166666666666666],horizontal,"(890.0, 262.0)",0.9833333333333333,0.477,1,3951.462
10,False,597,target,"[(1111, 886)]",[],[1],[0.5333333333333333],horizontal,"(890.0, 762.0)",0.6666666666666666,0.492,1,3955.882
10,False,598,target,"[(1078, 890)]",[],[1],[0.5],horizontal,"(890.0, 262.0)",1.5666666666666667,0.456,1,3960.244
10,False,599,catch,"[(1113, 885)]",[],[1],[0.3833333333333333],horizontal,"(890.0, 762.0)",1.55,0.345,0,3964.947
10,False,600,target,"[(1112, 892)]",[],[1],[0.55],horizontal,"(890.0, 762.0)",0.5,0.506,1,3970.128
11,False,601,target,"[(1111, 885)]",[],[1],[0.16666666666666666],horizontal,"(890.0, 762.0)",1.4166666666666667,0.135,1,3974.444
11,False,602,target,"[(1100, 895)]",[],[1],[0.45],vertical,"(890.0, 762.0)",1.05,0.41,1,3979.05
11,False,603,target,"[(1081, 879)]",[],[1],[0.2],vertical,"(390.0, 762.0)",1.25,0.166,1,3984.044
11,False,604,target,"[(1104, 889)]",[],[1],[0.5333333333333333],vertical,"(890.0, 262.0)",1.15,0.499,1,3988.417
11,False,605,catch,"[(1100, 862)]",[],[1],[0.85],vertical,"(390.0, 262.0)",0.6166666666666667,nan,1,3993.554
11,False,606,target,"[(1110, 890)]",[],[1],[0.6666666666666666],horizontal,"(390.0, 762.0)",0.5333333333333333,0.617,1,3997.745
11,False,607,target,"[(1098, 898)]",[],[1],[0.25],horizontal,"(890.0, 762.0)",1.65,0.216,1,4002.084
11,False,608,target,"[(1081, 879)]",[],[1],[],vertical,"(890.0, 262.0)",,cti_phase,0,4007.368
11,False,609,target,"[(1114, 874)]",[],[1],[0.5333333333333333],horizontal,"(390.0, 262.0)",0.6166666666666667,0.495,1,4012.096
11,False,610,catch,"[(1119, 903)]",[],[1],[0.5],vertical,"(890.0, 262.0)",1.2166666666666666,0.459,0,4016.66
11,False,611,target,"[(1078, 879)]",[],[1],[0.5333333333333333],horizontal,"(890.0, 762.0)",0.5833333333333334,0.499,1,4021.551
11,False,612,target,"[(1079, 902)]",[],[1],[0.5666666666666667],horizontal,"(890.0, 762.0)",0.8333333333333334,0.53,1,4028.544
11,False,613,target,"[(1081, 872)]",[],[1],[0.21666666666666667],horizontal,"(890.0, 762.0)",1.6833333333333333,0.184,1,4032.979
11,False,614,target,"[(1086, 910)]",[],[1],[0.48333333333333334],vertical,"(890.0, 762.0)",0.5666666666666667,0.441,1,4037.948
11,False,615,target,"[(1078, 905)]",[],[1],[0.08333333333333333],horizontal,"(390.0, 762.0)",1.1333333333333333,0.052,1,4042.172
11,False,616,target,"[(1114, 895)]",[],[1],[0.6166666666666667],vertical,"(390.0, 262.0)",0.5333333333333333,0.574,1,4046.441
11,False,617,target,"[(1084, 881)]",[],[1],[0.5333333333333333],vertical,"(890.0, 762.0)",0.9666666666666667,0.494,1,4050.499
11,False,618,target,"[(1090, 898)]",[],[1],[0.5],vertical,"(390.0, 262.0)",1.1333333333333333,0.465,1,4054.931
11,False,619,target,"[(1100, 888)]",[],[1],[0.2833333333333333],horizontal,"(390.0, 262.0)",0.8166666666666667,0.25,1,4059.844
