block,practice,trial,taps_start_loc_during_fix,taps_end_loc_during_fix,taps_on_lever_during_fix,taps_on_lever_s_during_fix,bar_orientation,target_xy,cti,rt,acc,time
1,True,1,"[(1069, 829)]",[],[1],[0.1],vertical,"(390.0, 762.0)",1.6166666666666667,0.067,1,0.413
1,True,2,"[(1069, 825)]",[],[1],[0.43333333333333335],horizontal,"(390.0, 262.0)",1.1333333333333333,0.396,1,6.907
1,True,3,"[(1069, 823)]",[],[1],[],vertical,"(890.0, 762.0)",,fix_phase,0,29.025
1,True,4,"[(1069, 823)]",[],[1],[0.5833333333333334],horizontal,"(390.0, 762.0)",1.5166666666666666,0.541,1,34.929
1,False,1,"[(1069, 823)]",[],[1],[0.43333333333333335],vertical,"(890.0, 262.0)",1.25,0.395,1,39.752
1,False,2,"[(1069, 823)]",[],[1],[0.45],horizontal,"(890.0, 262.0)",0.8166666666666667,0.409,1,45.928
1,False,3,"[(1076, 899)]",[],[1],[0.85],vertical,"(390.0, 262.0)",1.0,0.808,0,51.844
1,False,4,"[(1076, 859)]",[],[1],[0.85],horizontal,"(390.0, 262.0)",0.5166666666666666,0.801,0,440.944
1,False,5,"[(1075, 859)]",[],[1],[0.7],horizontal,"(890.0, 262.0)",1.3833333333333333,0.656,1,446.598
1,False,6,"[(1048, 890)]",[],[1],[0.5],vertical,"(390.0, 762.0)",1.65,0.455,1,452.161
1,False,7,"[(1057, 891)]",[],[1],[0.6333333333333333],horizontal,"(890.0, 762.0)",0.7333333333333333,0.595,1,457.93
1,False,8,"[(1063, 890)]",[],[1],[0.48333333333333334],horizontal,"(890.0, 262.0)",1.5333333333333332,0.444,1,462.311
1,False,9,"[(1059, 863)]",[],[1],[0.5333333333333333],vertical,"(390.0, 262.0)",1.55,0.494,1,467.413
1,False,10,"[(1052, 879)]",[],[1],[0.6166666666666667],vertical,"(890.0, 262.0)",1.4,0.575,1,472.719
1,False,11,"[(1044, 881)]",[],[1],[0.5333333333333333],horizontal,"(890.0, 262.0)",0.9833333333333333,0.488,1,477.543
1,False,12,"[(1052, 898)]",[],[1],[0.6833333333333333],vertical,"(390.0, 262.0)",1.3166666666666667,0.645,1,482.715
1,False,13,"[(1054, 894)]",[],[1],[0.5166666666666666],horizontal,"(390.0, 262.0)",0.7166666666666667,0.485,1,487.916
1,False,14,"[(1071, 863)]",[],[1],[0.5666666666666667],horizontal,"(890.0, 762.0)",1.2166666666666666,0.535,1,492.42
1,False,15,"[(1061, 900)]",[],[1],[0.5666666666666667],vertical,"(890.0, 762.0)",1.6833333333333333,0.529,1,497.194
1,False,16,"[(1072, 886)]",[],[1],[0.5333333333333333],vertical,"(390.0, 762.0)",1.05,0.497,1,502.654
1,False,17,"[(1057, 890)]",[],[1],[0.5666666666666667],vertical,"(390.0, 762.0)",0.5166666666666666,0.53,1,507.271
1,False,18,"[(1038, 892)]",[],[1],[0.6166666666666667],horizontal,"(890.0, 762.0)",1.2,0.574,1,511.818
1,False,19,"[(1059, 893)]",[],[1],[0.6166666666666667],vertical,"(890.0, 262.0)",0.65,0.574,1,516.68
1,False,20,"[(1057, 903)]",[],[1],[0.6666666666666666],vertical,"(890.0, 262.0)",0.7666666666666666,0.63,1,520.963
1,False,21,"[(1076, 902)]",[],[1],[0.6],vertical,"(890.0, 762.0)",0.7,0.555,1,525.583
1,False,22,"[(1039, 905)]",[],[1],[0.5666666666666667],vertical,"(890.0, 262.0)",0.9333333333333333,0.54,1,530.185
1,False,23,"[(1065, 876)]",[],[1],[0.5666666666666667],vertical,"(890.0, 762.0)",1.2666666666666666,0.529,1,535.076
1,False,24,"[(1063, 855)]",[],[1],[0.55],vertical,"(890.0, 762.0)",1.0666666666666667,0.509,1,539.858
1,False,25,"[(1042, 897)]",[],[1],[0.75],vertical,"(890.0, 762.0)",1.0333333333333332,0.703,1,544.56
1,False,26,"[(1076, 892)]",[],[1],[0.85],horizontal,"(390.0, 762.0)",0.7,0.803,0,549.153
1,False,27,"[(1047, 899)]",[],[1],[0.55],vertical,"(890.0, 262.0)",0.9,0.513,1,553.569
1,False,28,"[(1057, 895)]",[],[1],[0.6],vertical,"(890.0, 262.0)",0.5166666666666666,0.557,1,558.722
1,False,29,"[(1047, 895)]",[],[1],[0.6333333333333333],vertical,"(390.0, 762.0)",0.9,0.592,1,562.666
1,False,30,"[(1039, 879)]",[],[1],[0.5166666666666666],horizontal,"(890.0, 262.0)",0.95,0.477,1,566.875
1,False,31,"[(1042, 878)]",[],[1],[0.43333333333333335],horizontal,"(390.0, 262.0)",1.4,0.398,1,571.762
1,False,32,"[(1035, 908)]",[],[1],[0.6],vertical,"(390.0, 762.0)",1.5,0.562,1,576.696
1,False,33,"[(1036, 880)]",[],[1],[0.5833333333333334],horizontal,"(390.0, 762.0)",1.4333333333333333,0.541,1,581.944
1,False,34,"[(1042, 893)]",[],[1],[0.6],horizontal,"(890.0, 762.0)",1.0166666666666666,0.558,1,587.409
1,False,35,"[(1047, 880)]",[],[1],[0.55],vertical,"(890.0, 262.0)",1.5833333333333333,0.51,1,592.111
1,False,36,"[(1048, 886)]",[],[1],[0.6666666666666666],horizontal,"(390.0, 762.0)",1.0333333333333332,0.621,1,597.309
1,False,37,"[(1017, 887)]",[],[1],[0.6166666666666667],horizontal,"(890.0, 762.0)",1.5166666666666666,0.578,1,602.015
1,False,38,"[(1042, 898)]",[],[1],[0.5333333333333333],horizontal,"(890.0, 262.0)",1.4,0.49,1,607.699
1,False,39,"[(1017, 881)]",[],[1],[0.5333333333333333],vertical,"(890.0, 262.0)",1.1333333333333333,0.499,1,613.262
1,False,40,"[(1053, 884)]",[],[1],[0.5833333333333334],vertical,"(890.0, 762.0)",1.0833333333333333,0.545,1,617.728
1,False,41,"[(1035, 892)]",[],[1],[0.55],vertical,"(390.0, 262.0)",0.7,0.508,1,622.549
1,False,42,"[(1076, 886)]",[],[1],[0.6],horizontal,"(890.0, 762.0)",1.5666666666666667,0.551,1,626.726
1,False,43,"[(1024, 893)]",[],[1],[0.6],horizontal,"(890.0, 762.0)",1.0166666666666666,0.551,1,631.68
1,False,44,"[(1038, 887)]",[],[1],[0.55],vertical,"(890.0, 762.0)",1.4666666666666666,0.508,1,636.345
1,False,45,"[(1040, 888)]",[],[1],[0.6],vertical,"(890.0, 262.0)",0.8833333333333333,0.554,1,641.661
1,False,46,"[(1076, 885)]",[],[1],[0.5666666666666667],vertical,"(890.0, 262.0)",1.05,0.521,1,646.129
1,False,47,"[(1053, 893)]",[],[1],[0.7],vertical,"(890.0, 262.0)",1.1333333333333333,0.666,1,650.439
1,False,48,"[(1058, 901)]",[],[1],[0.6],vertical,"(390.0, 262.0)",0.9666666666666667,0.559,1,655.529
1,False,49,"[(1052, 910)]",[],[1],[0.5666666666666667],horizontal,"(390.0, 262.0)",0.9,0.522,1,660.161
1,False,50,"[(1053, 889)]",[],[1],[0.6],vertical,"(390.0, 262.0)",1.05,0.554,1,664.812
1,False,51,"[(1014, 895)]",[],[1],[0.75],vertical,"(890.0, 762.0)",1.6833333333333333,0.704,1,669.55
1,False,52,"[(1033, 894)]",[],[1],[0.5666666666666667],horizontal,"(390.0, 262.0)",1.0166666666666666,0.522,1,675.108
1,False,53,"[(1023, 883)]",[],[1],[0.5833333333333334],horizontal,"(890.0, 262.0)",1.1166666666666667,0.54,1,679.729
1,False,54,"[(1042, 896)]",[],[1],[0.6166666666666667],vertical,"(890.0, 762.0)",1.6666666666666667,0.573,1,684.873
1,False,55,"[(1042, 893)]",[],[1],[0.5],horizontal,"(890.0, 262.0)",0.9166666666666666,0.462,1,689.996
1,False,56,"[(1048, 899)]",[],[1],[0.7166666666666667],vertical,"(390.0, 762.0)",1.1833333333333333,0.668,1,694.679
1,False,57,"[(1042, 891)]",[],[1],[0.5833333333333334],horizontal,"(390.0, 762.0)",0.7,0.538,1,699.445
1,False,58,"[(1062, 909)]",[],[1],[0.6],vertical,"(390.0, 262.0)",1.3166666666666667,0.566,1,704.144
1,False,59,"[(1042, 893)]",[],[1],[0.5666666666666667],vertical,"(890.0, 762.0)",1.0666666666666667,0.527,1,709.267
1,False,60,"[(1038, 894)]",[],[1],[0.55],horizontal,"(390.0, 262.0)",0.5833333333333334,0.516,1,713.625
2,False,61,"[(1056, 910)]",[],[1],[0.5666666666666667],vertical,"(890.0, 262.0)",1.3333333333333333,0.525,1,718.1
2,False,62,"[(1023, 901)]",[],[1],[0.6],horizontal,"(390.0, 762.0)",1.4666666666666666,0.555,1,722.864
2,False,63,"[(1048, 892)]",[],[1],[0.6166666666666667],horizontal,"(890.0, 762.0)",0.7666666666666666,0.578,1,727.828
2,False,64,"[(1047, 893)]",[],[1],[0.6166666666666667],horizontal,"(390.0, 762.0)",0.7833333333333333,0.572,1,732.424
2,False,65,"[(1053, 888)]",[],[1],[0.5833333333333334],vertical,"(390.0, 762.0)",1.25,0.535,1,736.745
2,False,66,"[(1056, 880)]",[],[1],[0.5166666666666666],horizontal,"(390.0, 262.0)",1.0666666666666667,0.478,1,741.625
2,False,67,"[(1051, 900)]",[],[1],[0.5666666666666667],horizontal,"(890.0, 262.0)",1.0,0.522,1,746.35
2,False,68,"[(1052, 894)]",[],[1],[0.55],horizontal,"(390.0, 762.0)",1.6,0.507,1,751.471
2,False,69,"[(1052, 887)]",[],[1],[0.5333333333333333],horizontal,"(390.0, 262.0)",1.2,0.492,1,756.792
2,False,70,"[(1052, 889)]",[],[1],[0.5666666666666667],horizontal,"(390.0, 262.0)",0.6833333333333333,0.529,1,761.6
2,False,71,"[(1052, 891)]",[],[1],[0.5833333333333334],vertical,"(390.0, 262.0)",1.4333333333333333,0.54,1,765.592
2,False,72,"[(1023, 867)]",[],[1],[0.5166666666666666],horizontal,"(890.0, 762.0)",0.7666666666666666,0.483,1,770.512
2,False,73,"[(1039, 895)]",[],[1],[0.7],horizontal,"(390.0, 762.0)",0.6833333333333333,0.655,1,774.599
2,False,74,"[(1042, 894)]",[],[1],[0.8],vertical,"(390.0, 262.0)",1.6166666666666667,0.767,1,779.512
2,False,75,"[(1071, 888)]",[],[1],[0.6],horizontal,"(890.0, 762.0)",1.1666666666666667,0.559,1,785.229
2,False,76,"[(1028, 899)]",[],[1],[0.43333333333333335],vertical,"(390.0, 262.0)",1.1666666666666667,0.397,1,790.278
2,False,77,"[(1052, 895)]",[],[1],[0.6833333333333333],vertical,"(890.0, 262.0)",1.3166666666666667,0.641,1,794.667
2,False,78,"[(1018, 882)]",[],[1],[0.6],horizontal,"(390.0, 262.0)",0.9333333333333333,0.565,1,799.641
2,False,79,"[(1050, 897)]",[],[1],[0.5833333333333334],vertical,"(890.0, 762.0)",1.6,0.54,1,804.211
2,False,80,"[(1062, 907)]",[],[1],[0.55],horizontal,"(890.0, 762.0)",0.75,0.511,1,809.383
2,False,81,"[(1045, 897)]",[],[1],[0.5666666666666667],vertical,"(390.0, 262.0)",1.4666666666666666,0.524,1,814.165
2,False,82,"[(1028, 893)]",[],[1],[0.5333333333333333],vertical,"(890.0, 262.0)",1.3,0.49,1,819.392
2,False,83,"[(1075, 889)]",[],[1],[0.5333333333333333],vertical,"(390.0, 262.0)",1.15,0.499,1,824.188
2,False,84,"[(1052, 889)]",[],[1],[0.5833333333333334],horizontal,"(390.0, 262.0)",1.0333333333333332,0.539,1,829.449
2,False,85,"[(1065, 890)]",[],[1],[0.5833333333333334],horizontal,"(390.0, 262.0)",1.0666666666666667,0.546,1,833.757
2,False,86,"[(1066, 898)]",[],[1],[0.6],vertical,"(890.0, 262.0)",1.6833333333333333,0.556,1,838.348
2,False,87,"[(1030, 895)]",[],[1],[0.7],horizontal,"(390.0, 762.0)",1.4,0.661,1,843.41
2,False,88,"[(1039, 893)]",[],[1],[0.55],vertical,"(390.0, 262.0)",1.0166666666666666,0.507,1,848.278
2,False,89,"[(1057, 883)]",[],[1],[0.6],vertical,"(390.0, 762.0)",1.2666666666666666,0.557,1,853.117
2,False,90,"[(1026, 898)]",[],[1],[0.5166666666666666],vertical,"(890.0, 262.0)",1.3166666666666667,0.478,1,857.977
2,False,91,"[(1023, 893)]",[],[1],[0.65],horizontal,"(390.0, 262.0)",0.7833333333333333,0.607,1,862.94
2,False,92,"[(1048, 897)]",[],[1],[0.6166666666666667],vertical,"(890.0, 762.0)",0.5,0.572,1,866.944
2,False,93,"[(1038, 895)]",[],[1],[0.7333333333333333],horizontal,"(390.0, 762.0)",0.8666666666666667,0.691,1,870.883
2,False,94,"[(1042, 917)]",[],[1],[0.5666666666666667],vertical,"(890.0, 262.0)",1.25,0.526,1,875.442
2,False,95,"[(1065, 885)]",[],[1],[0.5833333333333334],horizontal,"(890.0, 262.0)",0.6166666666666667,0.543,1,880.906
2,False,96,"[(1035, 866)]",[],[1],[0.45],vertical,"(390.0, 262.0)",1.6833333333333333,0.411,1,885.001
2,False,97,"[(1023, 909)]",[],[1],[0.55],horizontal,"(390.0, 262.0)",1.1166666666666667,0.518,1,890.246
2,False,98,"[(1053, 895)]",[],[1],[0.6333333333333333],vertical,"(890.0, 762.0)",1.3666666666666667,0.593,1,895.154
2,False,99,"[(1028, 892)]",[],[1],[0.6],horizontal,"(390.0, 762.0)",0.7166666666666667,0.562,1,899.928
2,False,100,"[(1011, 893)]",[],[1],[0.55],horizontal,"(390.0, 262.0)",0.9166666666666666,0.51,1,904.298
2,False,101,"[(1041, 892)]",[],[1],[0.5666666666666667],horizontal,"(390.0, 762.0)",0.8166666666666667,0.523,1,909.056
2,False,102,"[(1052, 883)]",[],[1],[0.55],vertical,"(390.0, 262.0)",1.3833333333333333,0.514,1,913.85
2,False,103,"[(1018, 890)]",[],[1],[0.5666666666666667],horizontal,"(390.0, 762.0)",1.1,0.527,1,918.416
2,False,104,"[(1071, 889)]",[],[1],[0.65],horizontal,"(890.0, 762.0)",1.3666666666666667,0.611,1,922.949
2,False,105,"[(1009, 872)]",[],[1],[0.55],vertical,"(390.0, 262.0)",1.3166666666666667,0.511,1,928.354
2,False,106,"[(1044, 881)]",[],[1],[0.5666666666666667],vertical,"(890.0, 262.0)",1.1666666666666667,0.523,1,933.298
2,False,107,"[(1047, 904)]",[],[1],[0.6],vertical,"(890.0, 762.0)",1.3,0.561,1,938.193
2,False,108,"[(1038, 876)]",[],[1],[0.5833333333333334],vertical,"(390.0, 762.0)",0.6,0.545,1,942.944
2,False,109,"[(1059, 893)]",[],[1],[0.5333333333333333],horizontal,"(890.0, 262.0)",1.1166666666666667,0.495,1,947.317
2,False,110,"[(1076, 884)]",[],[1],[0.5333333333333333],horizontal,"(890.0, 262.0)",0.5166666666666666,0.493,1,951.627
2,False,111,"[(1010, 895)]",[],[1],[0.5666666666666667],horizontal,"(390.0, 762.0)",0.9,0.521,1,955.737
2,False,112,"[(1043, 914)]",[],[1],[0.7333333333333333],horizontal,"(390.0, 262.0)",0.6833333333333333,0.691,1,959.814
2,False,113,"[(1017, 892)]",[],[1],[0.5333333333333333],horizontal,"(890.0, 262.0)",0.7333333333333333,0.496,1,964.136
2,False,114,"[(1033, 916)]",[],[1],[0.55],vertical,"(390.0, 762.0)",1.4833333333333334,0.519,1,968.667
2,False,115,"[(1018, 909)]",[],[1],[0.55],vertical,"(890.0, 762.0)",1.3,0.524,1,973.694
2,False,116,"[(1028, 900)]",[],[1],[0.55],vertical,"(390.0, 262.0)",0.9666666666666667,0.516,1,978.679
2,False,117,"[(1058, 890)]",[],[1],[0.7666666666666666],vertical,"(890.0, 262.0)",0.9666666666666667,0.743,1,983.305
2,False,118,"[(1046, 888)]",[],[1],[0.6666666666666666],horizontal,"(390.0, 762.0)",1.0833333333333333,0.63,1,988.214
2,False,119,"[(1024, 906)]",[],[1],[0.6333333333333333],vertical,"(390.0, 262.0)",0.65,0.588,1,992.859
2,False,120,"[(1044, 918)]",[],[1],[0.5333333333333333],horizontal,"(890.0, 262.0)",1.45,0.494,1,997.145
3,False,121,"[(1081, 878)]",[],[1],[0.5333333333333333],horizontal,"(890.0, 262.0)",1.3833333333333333,0.487,1,1002.428
3,False,122,"[(1033, 904)]",[],[1],[0.6166666666666667],horizontal,"(390.0, 762.0)",1.55,0.569,1,1007.487
3,False,123,"[(1077, 901)]",[],[1],[0.6166666666666667],vertical,"(890.0, 762.0)",1.45,0.578,1,1012.432
3,False,124,"[(1018, 848)]",[],[1],[0.5666666666666667],vertical,"(390.0, 262.0)",0.5333333333333333,0.524,1,1017.576
3,False,125,"[(1057, 871)]",[],[1],[0.5666666666666667],vertical,"(890.0, 262.0)",0.7833333333333333,0.525,1,1021.81
3,False,126,"[(1023, 898)]",[],[1],[0.55],horizontal,"(890.0, 262.0)",1.6666666666666667,0.503,1,1025.785
3,False,127,"[(1047, 891)]",[],[1],[0.5833333333333334],horizontal,"(390.0, 762.0)",1.3333333333333333,0.541,1,1031.097
3,False,128,"[(1032, 910)]",[],[1],[0.65],vertical,"(390.0, 262.0)",1.4,0.606,1,1035.867
3,False,129,"[(1056, 908)]",[],[1],[0.6166666666666667],vertical,"(890.0, 762.0)",0.6333333333333333,0.577,1,1041.154
3,False,130,"[(1046, 875)]",[],[1],[0.5],vertical,"(890.0, 262.0)",1.25,0.455,1,1045.622
3,False,131,"[(1018, 879)]",[],[1],[0.5666666666666667],vertical,"(390.0, 262.0)",0.75,0.526,1,1050.279
3,False,132,"[(1018, 887)]",[],[1],[0.5666666666666667],vertical,"(390.0, 762.0)",1.2833333333333332,0.521,1,1054.108
3,False,133,"[(1047, 905)]",[],[1],[0.5333333333333333],horizontal,"(890.0, 262.0)",0.6,0.489,1,1058.663
3,False,134,"[(1048, 885)]",[],[1],[0.7333333333333333],horizontal,"(890.0, 762.0)",1.6333333333333333,0.686,1,1062.666
3,False,135,"[(1051, 890)]",[],[1],[0.55],horizontal,"(890.0, 762.0)",0.7833333333333333,0.504,1,1068.046
3,False,136,"[(1067, 899)]",[],[1],[0.5333333333333333],horizontal,"(390.0, 262.0)",1.5333333333333332,0.493,1,1072.232
3,False,137,"[(1058, 895)]",[],[1],[0.6],horizontal,"(390.0, 762.0)",0.8833333333333333,0.558,1,1076.991
3,False,138,"[(1048, 885)]",[],[1],[0.6666666666666666],horizontal,"(390.0, 762.0)",1.5833333333333333,0.624,1,1081.142
3,False,139,"[(1062, 898)]",[],[1],[0.65],vertical,"(390.0, 762.0)",0.55,0.607,1,1086.047
3,False,140,"[(1042, 912)]",[],[1],[0.5666666666666667],vertical,"(890.0, 262.0)",1.5666666666666667,0.526,1,1090.126
3,False,141,"[(1062, 894)]",[],[1],[0.6166666666666667],horizontal,"(390.0, 262.0)",1.2333333333333334,0.57,1,1095.508
3,False,142,"[(1027, 888)]",[],[1],[0.5666666666666667],horizontal,"(390.0, 262.0)",1.3833333333333333,0.524,1,1100.275
3,False,143,"[(1056, 881)]",[],[1],[0.5833333333333334],horizontal,"(390.0, 762.0)",1.0,0.537,1,1105.398
3,False,144,"[(1014, 878)]",[],[1],[0.6166666666666667],vertical,"(890.0, 762.0)",0.8,0.576,1,1109.966
3,False,145,"[(1049, 877)]",[],[1],[0.5833333333333334],horizontal,"(390.0, 762.0)",1.5333333333333332,0.541,1,1114.23
3,False,146,"[(1062, 885)]",[],[1],[0.5833333333333334],vertical,"(390.0, 762.0)",0.55,0.536,1,1119.684
3,False,147,"[(1052, 925)]",[],[1],[0.55],horizontal,"(390.0, 762.0)",0.55,0.507,1,1123.433
3,False,148,"[(1052, 881)]",[],[1],[0.65],vertical,"(390.0, 762.0)",1.45,0.604,1,1127.516
3,False,149,"[(1011, 903)]",[],[1],[0.5666666666666667],vertical,"(390.0, 762.0)",0.7166666666666667,0.525,1,1132.57
3,False,150,"[(1045, 872)]",[],[1],[0.6],vertical,"(390.0, 762.0)",1.4666666666666666,0.559,1,1136.849
3,False,151,"[(1033, 904)]",[],[1],[0.6833333333333333],horizontal,"(390.0, 762.0)",1.5166666666666666,0.649,1,1141.759
3,False,152,"[(1044, 884)]",[],[1],[0.5666666666666667],vertical,"(890.0, 762.0)",1.6833333333333333,0.527,1,1147.13
3,False,153,"[(1035, 919)]",[],[1],[0.5833333333333334],vertical,"(390.0, 262.0)",1.4833333333333334,0.541,1,1152.019
3,False,154,"[(1057, 889)]",[],[1],[0.5333333333333333],vertical,"(390.0, 262.0)",0.5833333333333334,0.496,1,1157.15
3,False,155,"[(1051, 897)]",[],[1],[0.5666666666666667],vertical,"(390.0, 262.0)",1.5333333333333332,0.523,1,1161.811
3,False,156,"[(1077, 873)]",[],[1],[0.4666666666666667],vertical,"(390.0, 262.0)",1.35,0.428,1,1166.477
3,False,157,"[(1023, 888)]",[],[1],[0.6666666666666666],horizontal,"(390.0, 762.0)",0.55,0.62,1,1171.617
3,False,158,"[(1046, 875)]",[],[1],[0.6333333333333333],vertical,"(890.0, 762.0)",0.6166666666666667,0.598,1,1175.812
3,False,159,"[(1056, 889)]",[],[1],[0.5833333333333334],horizontal,"(890.0, 762.0)",1.55,0.545,1,1180.032
3,False,160,"[(1042, 884)]",[],[1],[0.5833333333333334],vertical,"(390.0, 762.0)",1.6666666666666667,0.546,1,1185.074
3,False,161,"[(1044, 890)]",[],[1],[0.5833333333333334],horizontal,"(390.0, 762.0)",1.5333333333333332,0.551,1,1190.71
3,False,162,"[(1065, 896)]",[],[1],[0.6],vertical,"(390.0, 762.0)",0.9333333333333333,0.555,1,1195.777
3,False,163,"[(1023, 872)]",[],[1],[0.7166666666666667],horizontal,"(890.0, 762.0)",1.05,0.672,1,1200.267
3,False,164,"[(1047, 871)]",[],[1],[0.55],horizontal,"(890.0, 262.0)",1.2166666666666666,0.513,1,1205.1
3,False,165,"[(1060, 871)]",[],[1],[0.5666666666666667],horizontal,"(890.0, 262.0)",1.5666666666666667,0.532,1,1209.804
3,False,166,"[(1043, 864)]",[],[1],[0.55],horizontal,"(890.0, 262.0)",1.6,0.515,1,1215.068
3,False,167,"[(1023, 885)]",[],[1],[0.55],horizontal,"(890.0, 262.0)",1.6166666666666667,0.514,1,1220.493
3,False,168,"[(1066, 875)]",[],[1],[0.5333333333333333],horizontal,"(390.0, 262.0)",0.75,0.493,1,1225.857
3,False,169,"[(1057, 890)]",[],[1],[0.55],horizontal,"(890.0, 262.0)",0.9,0.511,1,1230.327
3,False,170,"[(1060, 885)]",[],[1],[0.55],horizontal,"(890.0, 262.0)",0.9833333333333333,0.514,1,1234.999
3,False,171,"[(1062, 896)]",[],[1],[0.6166666666666667],horizontal,"(390.0, 762.0)",1.55,0.58,1,1239.663
3,False,172,"[(1043, 895)]",[],[1],[0.5666666666666667],horizontal,"(390.0, 762.0)",0.7333333333333333,0.526,1,1244.762
3,False,173,"[(1044, 906)]",[],[1],[0.55],vertical,"(890.0, 762.0)",1.3,0.522,1,1249.127
3,False,174,"[(1057, 889)]",[],[1],[0.5333333333333333],vertical,"(890.0, 262.0)",1.0333333333333332,0.493,1,1254.314
3,False,175,"[(1076, 857)]",[],[1],[0.5833333333333334],horizontal,"(390.0, 762.0)",1.45,0.54,1,1259.011
3,False,176,"[(1064, 892)]",[],[1],[0.6],horizontal,"(390.0, 262.0)",0.7333333333333333,0.56,1,1263.928
3,False,177,"[(1062, 918)]",[],[1],[0.5833333333333334],horizontal,"(390.0, 262.0)",0.5666666666666667,0.545,1,1268.271
3,False,178,"[(1049, 885)]",[],[1],[0.5333333333333333],vertical,"(390.0, 262.0)",1.05,0.492,1,1272.923
3,False,179,"[(1066, 890)]",[],[1],[0.65],vertical,"(390.0, 762.0)",0.65,0.607,1,1277.111
3,False,180,"[(1047, 885)]",[],[1],[0.6],horizontal,"(390.0, 762.0)",1.0166666666666666,0.568,1,1281.429
4,False,181,"[(1067, 905)]",[],[1],[0.55],horizontal,"(390.0, 262.0)",1.25,0.514,1,1286.184
4,False,182,"[(1021, 891)]",[],[1],[0.6],horizontal,"(890.0, 762.0)",0.55,0.559,1,1291.427
4,False,183,"[(1079, 876)]",[],[1],[0.6666666666666666],horizontal,"(390.0, 762.0)",1.0666666666666667,0.618,1,1295.55
4,False,184,"[(1044, 885)]",[],[1],[0.6166666666666667],horizontal,"(390.0, 762.0)",1.3333333333333333,0.573,1,1300.393
4,False,185,"[(1045, 891)]",[],[1],[0.6333333333333333],horizontal,"(890.0, 762.0)",1.6666666666666667,0.59,1,1305.145
4,False,186,"[(1081, 893)]",[],[1],[0.5666666666666667],vertical,"(390.0, 762.0)",1.2833333333333332,0.536,1,1310.613
4,False,187,"[(1042, 898)]",[],[1],[0.6],vertical,"(890.0, 262.0)",0.5,0.563,1,1315.61
4,False,188,"[(1014, 895)]",[],[1],[0.5833333333333334],horizontal,"(890.0, 262.0)",1.1,0.54,1,1319.643
4,False,189,"[(1048, 892)]",[],[1],[0.5166666666666666],vertical,"(890.0, 262.0)",1.0666666666666667,0.481,1,1324.135
4,False,190,"[(1056, 876)]",[],[1],[0.6],vertical,"(390.0, 762.0)",0.7,0.563,1,1328.468
4,False,191,"[(1018, 892)]",[],[1],[0.5666666666666667],horizontal,"(390.0, 262.0)",1.1666666666666667,0.527,1,1332.821
4,False,192,"[(1047, 886)]",[],[1],[0.5833333333333334],horizontal,"(390.0, 262.0)",1.5333333333333332,0.544,1,1337.807
4,False,193,"[(1039, 903)]",[],[1],[0.65],horizontal,"(390.0, 762.0)",0.9,0.611,1,1343.107
4,False,194,"[(1043, 891)]",[],[1],[0.8],horizontal,"(390.0, 762.0)",0.8333333333333334,0.761,1,1348.17
4,False,195,"[(1047, 895)]",[],[1],[0.5333333333333333],horizontal,"(890.0, 262.0)",1.2,0.496,1,1352.764
4,False,196,"[(1067, 889)]",[],[1],[0.55],horizontal,"(390.0, 762.0)",1.2,0.509,1,1358.011
4,False,197,"[(1067, 872)]",[],[1],[0.55],horizontal,"(890.0, 762.0)",0.85,0.503,1,1362.549
4,False,198,"[(1047, 893)]",[],[1],[0.5666666666666667],horizontal,"(890.0, 262.0)",1.1,0.517,1,1366.743
4,False,199,"[(1049, 900)]",[],[1],[0.6833333333333333],vertical,"(390.0, 762.0)",1.2333333333333334,0.638,1,1371.181
4,False,200,"[(1047, 900)]",[],[1],[0.6166666666666667],horizontal,"(890.0, 762.0)",1.2666666666666666,0.571,1,1376.007
4,False,201,"[(1047, 868)]",[],[1],[0.6],vertical,"(890.0, 762.0)",1.6,0.553,1,1381.118
4,False,202,"[(1047, 884)]",[],[1],[0.55],horizontal,"(890.0, 262.0)",0.85,0.506,1,1386.199
4,False,203,"[(1068, 897)]",[],[1],[0.6],horizontal,"(390.0, 762.0)",1.6833333333333333,0.566,1,1390.923
4,False,204,"[(1050, 879)]",[],[1],[0.55],vertical,"(390.0, 262.0)",1.5,0.505,1,1396.308
4,False,205,"[(1055, 888)]",[],[1],[0.6333333333333333],vertical,"(390.0, 762.0)",1.2666666666666666,0.591,1,1401.349
4,False,206,"[(1033, 895)]",[],[1],[0.6],horizontal,"(890.0, 762.0)",0.9833333333333333,0.553,1,1406.128
4,False,207,"[(1047, 880)]",[],[1],[0.55],horizontal,"(390.0, 262.0)",0.9,0.511,1,1410.601
4,False,208,"[(1041, 892)]",[],[1],[0.7],vertical,"(390.0, 762.0)",0.5833333333333334,0.655,1,1415.182
4,False,209,"[(1035, 897)]",[],[1],[0.6],horizontal,"(890.0, 762.0)",1.25,0.554,1,1419.237
4,False,210,"[(1060, 890)]",[],[1],[0.6],vertical,"(890.0, 262.0)",1.4333333333333333,0.558,1,1424.299
4,False,211,"[(1028, 898)]",[],[1],[0.6166666666666667],vertical,"(890.0, 762.0)",0.5666666666666667,0.574,1,1428.938
4,False,212,"[(1053, 895)]",[],[1],[0.65],horizontal,"(890.0, 762.0)",1.1666666666666667,0.609,1,1433.092
4,False,213,"[(1072, 895)]",[],[1],[0.5833333333333334],horizontal,"(890.0, 262.0)",1.1833333333333333,0.54,1,1437.593
