block,practice,trial,trial_type,taps_start_loc_during_fix,taps_end_loc_during_fix,taps_on_lever_during_fix,taps_on_lever_s_during_fix,bar_orientation,target_xy,cti,rt,acc,time
15,False,871,target,"[(1088, 867)]",[],[1],[0.55],vertical,"(390.0, 762.0)",1.1166666666666667,0.512,1,12511.515
15,False,872,target,"[(1106, 867)]",[],[1],[0.48333333333333334],vertical,"(390.0, 262.0)",1.0333333333333332,0.45,1,12516.25
15,False,873,target,"[(1088, 869)]",[],[1],[0.5],horizontal,"(390.0, 262.0)",0.85,0.462,1,12521.099
15,False,874,target,"[(1094, 891)]",[],[1],[0.5],vertical,"(890.0, 762.0)",0.6833333333333333,0.458,1,12525.467
15,False,875,target,"[(1087, 870)]",[],[1],[0.5],horizontal,"(890.0, 262.0)",0.75,0.458,1,12530.062
15,False,876,target,"[(1102, 896)]",[],[1],[],horizontal,"(390.0, 762.0)",,cti_phase,0,12534.169
15,False,877,catch,"[(1090, 859)]",[],[1],[0.45],horizontal,"(890.0, 762.0)",0.9833333333333333,nan,1,12538.918
15,False,878,target,"[(1117, 896)]",[],[1],[0.5],vertical,"(390.0, 262.0)",1.2666666666666666,0.46,1,12546.933
15,False,879,target,"[(1095, 895)]",[],[1],[0.5166666666666666],vertical,"(390.0, 262.0)",1.1,0.474,1,12552.067
15,False,880,catch,"[(1119, 892)]",[],[1],[0.45],vertical,"(890.0, 262.0)",0.7833333333333333,nan,1,12556.505
15,False,881,catch,"[(1112, 872)]",[],[1],[0.3833333333333333],horizontal,"(390.0, 262.0)",1.3666666666666667,0.351,0,12560.654
15,False,882,target,"[(1119, 871)]",[],[1],[0.3833333333333333],horizontal,"(390.0, 262.0)",1.6,0.347,1,12565.112
15,False,883,target,"[(1101, 872)]",[],[1],[0.26666666666666666],horizontal,"(390.0, 762.0)",0.9666666666666667,0.233,1,12569.705
15,False,884,target,"[(1088, 868)]",[],[1],[0.5166666666666666],vertical,"(390.0, 262.0)",0.5166666666666666,0.478,1,12574.105
15,False,885,catch,"[(1100, 874)]",[],[1],[0.45],vertical,"(390.0, 762.0)",0.6166666666666667,nan,1,12578.472
15,False,886,target,"[(1115, 876)]",[],[1],[0.4166666666666667],horizontal,"(890.0, 262.0)",1.35,0.381,1,12582.682
15,False,887,target,"[(1103, 877)]",[],[1],[0.55],vertical,"(390.0, 762.0)",0.5333333333333333,0.508,1,12587.65
15,False,888,target,"[(1082, 891)]",[],[1],[0.35],horizontal,"(390.0, 262.0)",1.0666666666666667,0.317,1,12591.684
15,False,889,catch,"[(1110, 861)]",[],[1],[0.45],vertical,"(390.0, 262.0)",0.8666666666666667,nan,1,12596.498
15,False,890,catch,"[(1095, 864)]",[],[1],[0.11666666666666667],vertical,"(390.0, 262.0)",1.3166666666666667,0.086,0,12600.748
15,False,891,target,"[(1130, 864)]",[],[1],[0.5333333333333333],horizontal,"(390.0, 762.0)",0.7,0.489,1,12604.962
15,False,892,catch,"[(1116, 888)]",[],[1],[0.35],horizontal,"(390.0, 762.0)",1.3666666666666667,0.311,0,12608.987
15,False,893,target,"[(1106, 863)]",[],[1],[0.5666666666666667],vertical,"(890.0, 262.0)",0.6166666666666667,0.532,1,12613.945
15,False,894,catch,"[(1109, 872)]",[],[1],[0.45],horizontal,"(390.0, 762.0)",1.15,nan,1,12618.148
15,False,895,catch,"[(1090, 882)]",[],[1],[0.21666666666666667],vertical,"(390.0, 762.0)",1.3833333333333333,0.186,0,12623.239
15,False,896,catch,"[(1105, 876)]",[],[1],[0.45],horizontal,"(890.0, 262.0)",0.6166666666666667,nan,1,12629.175
15,False,897,target,"[(285, 80), (1075, 868)]",[],"[0, 1]",[],horizontal,"(390.0, 262.0)",,fix_phase,0,12633.726
15,False,898,target,"[(1104, 905)]",[],[1],[],horizontal,"(390.0, 262.0)",,fix_phase,0,12637.855
15,False,899,catch,"[(848, 461), (998, 906), (1018, 952), (863, 948), (22, 944), (969, 385), (974, 967), (804, 910), (1033, 870)]",[],"[0, 0, 0, 0, 0, 0, 0, 0, 1]",[],vertical,"(390.0, 762.0)",,fix_phase,0,12639.281
15,False,900,target,"[(1090, 976), (911, 962), (853, 578), (1037, 906)]","[(1020, 926)]","[0, 0, 0, 1]",[0.5666666666666667],vertical,"(390.0, 262.0)",,bar_phase,0,12643.786
16,False,901,catch,"[(854, 695), (1066, 880)]",[],"[0, 1]",[0.4166666666666667],vertical,"(390.0, 262.0)",1.6,0.377,0,12647.553
16,False,902,target,"[(1066, 883)]",[],[1],[0.18333333333333332],horizontal,"(390.0, 262.0)",1.1166666666666667,0.152,1,12653.181
16,False,903,target,"[(1083, 892)]","[(1032, 875)]",[1],[0.65],vertical,"(390.0, 262.0)",,bar_phase,0,12657.639
16,False,904,target,"[(1087, 869)]","[(1043, 874)]",[1],[0.8],vertical,"(390.0, 762.0)",,bar_phase,0,12660.735
16,False,905,catch,"[(930, 579), (1056, 906)]","[(1057, 934)]","[0, 1]",[0.016666666666666666],horizontal,"(890.0, 762.0)",,bar_phase,0,12664.322
16,False,906,target,"[(698, 685), (333, 547), (349, 562), (882, 466), (330, 481), (833, 852), (515, 848), (340, 495), (552, 858), (580, 652), (533, 867), (582, 491), (528, 623), (291, 876), (567, 490), (558, 886), (777, 623), (794, 786), (546, 630), (572, 891), (790, 791), (1075, 888)]",[],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",[0.85],vertical,"(390.0, 762.0)",1.3333333333333333,nan,0,12667.017
16,False,907,target,"[(683, 862), (1077, 867)]",[],"[0, 1]",[0.85],horizontal,"(890.0, 762.0)",0.5166666666666666,nan,0,12715.623
16,False,908,target,"[(1080, 865)]",[],[1],[0.85],horizontal,"(890.0, 762.0)",0.7833333333333333,nan,0,12723.538
16,False,909,catch,"[(1063, 891)]",[],[1],[0.45],horizontal,"(890.0, 262.0)",1.2333333333333334,nan,1,12729.85
16,False,910,target,"[(717, 886), (1081, 870)]",[],"[0, 1]",[0.5333333333333333],vertical,"(890.0, 262.0)",1.3666666666666667,0.495,1,12735.288
16,False,911,target,"[(1081, 884)]",[],[1],[0.85],vertical,"(890.0, 262.0)",0.85,nan,0,12743.289
16,False,912,catch,"[(1085, 885)]",[],[1],[0.45],vertical,"(390.0, 262.0)",1.1333333333333333,nan,1,12747.834
16,False,913,target,"[(562, 901), (1098, 849)]",[],"[0, 1]",[0.5833333333333334],horizontal,"(890.0, 762.0)",0.8166666666666667,0.539,1,12752.265
16,False,914,target,"[(1071, 910)]",[],[1],[0.6],vertical,"(890.0, 762.0)",0.9666666666666667,0.558,1,12760.234
16,False,915,target,"[(1085, 881)]",[],[1],[0.4666666666666667],horizontal,"(890.0, 262.0)",0.9,0.429,1,12764.652
16,False,916,catch,"[(1066, 883)]",[],[1],[0.08333333333333333],vertical,"(390.0, 262.0)",1.6166666666666667,0.054,0,12769.619
16,False,917,catch,"[(1088, 875)]",[],[1],[0.45],vertical,"(390.0, 762.0)",0.9166666666666666,nan,1,12774.686
16,False,918,target,"[(1088, 866)]",[],[1],[0.5666666666666667],vertical,"(890.0, 762.0)",0.6,0.526,1,12779.158
16,False,919,target,"[(1090, 872)]",[],[1],[0.8166666666666667],horizontal,"(390.0, 262.0)",0.7833333333333333,0.779,1,12783.201
16,False,920,target,"[(1089, 860)]",[],[1],[0.7333333333333333],horizontal,"(890.0, 762.0)",0.8,0.687,1,12788.201
16,False,921,target,"[(1061, 867)]",[],[1],[0.11666666666666667],horizontal,"(890.0, 762.0)",1.4833333333333334,0.085,1,12792.864
16,False,922,target,"[(1085, 891)]",[],[1],[0.85],horizontal,"(890.0, 262.0)",0.75,nan,0,12797.999
16,False,923,target,"[(1109, 859)]",[],[1],[0.85],horizontal,"(390.0, 762.0)",1.55,nan,0,12803.055
16,False,924,target,"[(1054, 881)]",[],[1],[0.5333333333333333],horizontal,"(890.0, 262.0)",0.55,0.497,1,12814.54
16,False,925,target,"[(1105, 894)]",[],[1],[],horizontal,"(890.0, 262.0)",,cti_phase,0,12818.375
16,False,926,target,"[(1085, 872)]",[],[1],[0.85],horizontal,"(890.0, 762.0)",1.45,nan,0,12822.871
16,False,927,target,"[(1122, 870)]",[],[1],[0.4166666666666667],vertical,"(390.0, 762.0)",1.45,0.377,1,12828.373
16,False,928,target,"[(1085, 894)]",[],[1],[0.85],vertical,"(390.0, 262.0)",0.8166666666666667,nan,0,12833.666
16,False,929,catch,"[(1075, 863)]",[],[1],[0.45],horizontal,"(890.0, 762.0)",0.6166666666666667,nan,1,12838.013
16,False,930,target,"[(1074, 867)]",[],[1],[0.6333333333333333],horizontal,"(390.0, 762.0)",0.9333333333333333,0.6,1,12841.983
16,False,931,target,"[(1094, 881)]",[],[1],[0.45],horizontal,"(390.0, 762.0)",1.4833333333333334,0.415,1,12846.521
16,False,932,target,"[(1086, 878)]",[],[1],[0.85],horizontal,"(890.0, 262.0)",0.85,nan,0,12851.952
16,False,933,target,"[(1086, 863)]",[],[1],[0.5833333333333334],vertical,"(890.0, 262.0)",1.3833333333333333,0.541,1,12856.793
16,False,934,target,"[(1085, 871)]",[],[1],[0.48333333333333334],vertical,"(390.0, 762.0)",0.8833333333333333,0.446,1,12861.999
16,False,935,target,"[(1090, 885)]",[],[1],[],horizontal,"(390.0, 262.0)",,cti_phase,0,12866.717
16,False,936,target,"[(1093, 862)]",[],[1],[0.5333333333333333],vertical,"(890.0, 762.0)",1.0166666666666666,0.493,1,12871.033
16,False,937,catch,"[(1071, 861)]",[],[1],[0.4166666666666667],horizontal,"(390.0, 762.0)",1.3,0.379,0,12875.415
16,False,938,target,"[(1085, 868)]",[],[1],[0.48333333333333334],vertical,"(390.0, 762.0)",1.5333333333333332,0.444,1,12880.545
16,False,939,target,"[(1111, 868)]",[],[1],[0.6],horizontal,"(890.0, 262.0)",0.5,0.558,1,12885.924
16,False,940,target,"[(1103, 871)]",[],[1],[0.5833333333333334],vertical,"(390.0, 262.0)",0.8,0.545,1,12889.952
16,False,941,catch,"[(1092, 870)]",[],[1],[0.45],horizontal,"(390.0, 762.0)",1.2666666666666666,nan,1,12894.667
16,False,942,target,"[(1088, 881)]",[],[1],[0.6166666666666667],vertical,"(890.0, 762.0)",0.5166666666666666,0.571,1,12899.889
16,False,943,target,"[(1114, 881)]",[],[1],[0.5166666666666666],horizontal,"(390.0, 762.0)",1.0,0.471,1,12904.15
16,False,944,target,"[(1088, 879)]",[],[1],[0.85],horizontal,"(390.0, 762.0)",0.8833333333333333,nan,0,12908.639
16,False,945,target,"[(1082, 874)]",[],[1],[0.5666666666666667],vertical,"(890.0, 262.0)",0.8,0.528,1,12913.37
16,False,946,target,"[(1090, 869)]",[],[1],[0.6],vertical,"(390.0, 262.0)",0.5166666666666666,0.56,1,12917.711
16,False,947,target,"[(1081, 875)]",[],[1],[0.36666666666666664],vertical,"(890.0, 262.0)",1.4666666666666666,0.332,1,12922.323
16,False,948,target,"[(1109, 875)]",[],[1],[0.5333333333333333],vertical,"(390.0, 262.0)",0.7833333333333333,0.493,1,12927.057
16,False,949,target,"[(1109, 864)]",[],[1],[0.5666666666666667],vertical,"(890.0, 762.0)",0.6166666666666667,0.52,1,12931.977
16,False,950,catch,"[(1068, 863)]",[],[1],[0.45],horizontal,"(390.0, 762.0)",0.6333333333333333,nan,1,12936.088
16,False,951,target,"[(1085, 863)]",[],[1],[0.4666666666666667],vertical,"(390.0, 762.0)",1.4166666666666667,0.425,1,12940.956
16,False,952,catch,"[(1104, 872)]",[],[1],[0.4166666666666667],vertical,"(390.0, 262.0)",1.45,0.381,0,12946.617
16,False,953,target,"[(1083, 872)]",[],[1],[0.55],vertical,"(890.0, 762.0)",0.6333333333333333,0.51,1,12951.783
16,False,954,catch,"[(1105, 882)]",[],[1],"[0.45, 0.45]",vertical,"(890.0, 762.0)",1.15,"0.413,nan",1,12956.242
16,False,955,catch,"[(1109, 893)]",[],[1],[0.45],horizontal,"(890.0, 262.0)",1.5833333333333333,nan,1,12961.125
16,False,956,target,"[(1095, 881)]",[],[1],[0.5166666666666666],horizontal,"(890.0, 262.0)",0.5666666666666667,0.475,1,12966.355
16,False,957,target,"[(1107, 893)]",[],[1],[0.65],horizontal,"(890.0, 762.0)",0.6666666666666666,0.624,1,12970.319
16,False,958,catch,"[(1073, 880)]",[],[1],[0.45],vertical,"(890.0, 262.0)",1.5333333333333332,nan,1,12975.007
16,False,959,target,"[(1114, 880)]",[],[1],[0.6333333333333333],horizontal,"(890.0, 762.0)",0.6666666666666666,0.587,1,12980.024
16,False,960,catch,"[(1114, 894)]",[],[1],[0.45],vertical,"(390.0, 762.0)",1.1666666666666667,nan,1,12984.526
17,False,961,target,"[(1076, 887)]",[],[1],[0.5166666666666666],horizontal,"(890.0, 262.0)",0.7666666666666666,0.484,1,12989.033
17,False,962,target,"[(1085, 880)]",[],[1],[0.5333333333333333],vertical,"(890.0, 762.0)",1.0833333333333333,0.493,1,12993.682
17,False,963,target,"[(1081, 876)]",[],[1],[0.36666666666666664],vertical,"(890.0, 762.0)",1.6,0.33,1,12998.767
17,False,964,catch,"[(1085, 880)]",[],[1],[0.45],vertical,"(890.0, 262.0)",1.2166666666666666,nan,1,13003.788
17,False,965,target,"[(1101, 870)]",[],[1],[0.5333333333333333],vertical,"(890.0, 262.0)",0.5333333333333333,0.495,1,13008.072
17,False,966,target,"[(1119, 898)]",[],[1],[0.4],vertical,"(890.0, 262.0)",1.1666666666666667,0.359,1,13012.522
17,False,967,catch,"[(1124, 888)]",[],[1],[0.45],vertical,"(890.0, 262.0)",1.1,nan,1,13017.067
17,False,968,target,"[(1081, 879)]",[],[1],[0.6],vertical,"(890.0, 262.0)",1.25,0.553,1,13021.353
17,False,969,target,"[(1114, 881)]",[],[1],[0.5],horizontal,"(390.0, 762.0)",0.5166666666666666,0.461,1,13026.302
17,False,970,target,"[(1098, 881)]",[],[1],[0.3],horizontal,"(390.0, 262.0)",1.2166666666666666,0.265,1,13030.437
17,False,971,catch,"[(1095, 887)]",[],[1],[0.45],horizontal,"(890.0, 762.0)",1.05,nan,1,13034.968
17,False,972,target,"[(1113, 880)]",[],[1],[0.5166666666666666],vertical,"(390.0, 262.0)",0.8,0.476,1,13039.42
17,False,973,target,"[(1103, 875)]",[],[1],[0.5],vertical,"(890.0, 262.0)",0.5833333333333334,0.471,1,13043.931
17,False,974,target,"[(1091, 892)]",[],[1],[0.5333333333333333],horizontal,"(890.0, 262.0)",0.7666666666666666,0.493,1,13048.119
17,False,975,target,"[(1100, 884)]",[],[1],[0.5166666666666666],vertical,"(890.0, 262.0)",0.55,0.485,1,13052.373
17,False,976,target,"[(1103, 861)]",[],[1],[0.3833333333333333],vertical,"(890.0, 262.0)",1.15,0.349,1,13056.856
17,False,977,catch,"[(1090, 881)]",[],[1],[0.45],horizontal,"(890.0, 262.0)",0.6,nan,1,13061.448
17,False,978,target,"[(1105, 869)]",[],[1],[0.4666666666666667],vertical,"(390.0, 762.0)",1.35,0.424,1,13065.536
17,False,979,target,"[(1094, 885)]",[],[1],[0.5333333333333333],horizontal,"(390.0, 262.0)",1.0666666666666667,0.493,1,13070.141
17,False,980,target,"[(1086, 862)]",[],[1],[0.48333333333333334],horizontal,"(890.0, 262.0)",1.0666666666666667,0.444,1,13075.289
17,False,981,target,"[(1081, 889)]",[],[1],[0.6333333333333333],vertical,"(890.0, 262.0)",0.5,0.59,1,13080.373
17,False,982,target,"[(1119, 889)]",[],[1],[0.48333333333333334],vertical,"(890.0, 762.0)",1.1666666666666667,0.445,1,13084.675
17,False,983,target,"[(1119, 886)]",[],[1],[0.5333333333333333],vertical,"(390.0, 762.0)",0.7,0.49,1,13089.432
17,False,984,target,"[(1083, 887)]",[],[1],[0.5833333333333334],horizontal,"(390.0, 762.0)",0.8666666666666667,0.538,1,13093.956
17,False,985,target,"[(1082, 889)]",[],[1],[],horizontal,"(390.0, 262.0)",,cti_phase,0,13098.035
17,False,986,target,"[(1093, 884)]",[],[1],[0.5666666666666667],vertical,"(390.0, 762.0)",0.9166666666666666,0.535,1,13102.422
17,False,987,target,"[(1092, 888)]",[],[1],[0.45],vertical,"(890.0, 262.0)",0.9833333333333333,0.414,1,13106.764
17,False,988,target,"[(1102, 895)]",[],[1],[0.6666666666666666],horizontal,"(890.0, 762.0)",1.0666666666666667,0.637,1,13111.548
17,False,989,target,"[(1094, 885)]",[],[1],[0.18333333333333332],vertical,"(890.0, 262.0)",1.4,0.155,1,13116.17
17,False,990,target,"[(1075, 896)]",[],[1],[0.25],vertical,"(890.0, 762.0)",1.4166666666666667,0.216,1,13120.789
17,False,991,target,"[(1098, 888)]",[],[1],[0.5],vertical,"(390.0, 762.0)",1.1666666666666667,0.458,1,13125.394
17,False,992,target,"[(1088, 880)]",[],[1],[0.6],vertical,"(890.0, 262.0)",0.65,0.563,1,13130.256
17,False,993,catch,"[(1104, 879)]",[],[1],[0.45],horizontal,"(890.0, 762.0)",1.4833333333333334,nan,1,13134.783
17,False,994,target,"[(1090, 882)]",[],[1],[0.4166666666666667],horizontal,"(890.0, 762.0)",1.25,0.379,1,13140.055
17,False,995,target,"[(1101, 872)]",[],[1],[0.5333333333333333],vertical,"(890.0, 762.0)",0.8666666666666667,0.49,1,13145.073
17,False,996,target,"[(1083, 883)]",[],[1],[0.6166666666666667],horizontal,"(390.0, 262.0)",0.9,0.572,1,13149.676
17,False,997,target,"[(1076, 879)]",[],[1],[0.5333333333333333],vertical,"(890.0, 262.0)",0.9166666666666666,0.493,1,13154.126
17,False,998,target,"[(1076, 861)]",[],[1],[],horizontal,"(390.0, 762.0)",,cti_phase,0,13158.352
17,False,999,catch,"[(1089, 874)]",[],[1],[0.45],vertical,"(890.0, 262.0)",1.3333333333333333,nan,1,13163.054
17,False,1000,catch,"[(1081, 878)]",[],[1],[0.45],vertical,"(390.0, 762.0)",0.6666666666666666,nan,1,13168.401
17,False,1001,catch,"[(1081, 872)]",[],[1],[0.45],horizontal,"(390.0, 262.0)",0.9,nan,1,13172.714
17,False,1002,target,"[(1076, 862)]",[],[1],[0.5],vertical,"(890.0, 262.0)",1.4666666666666666,0.461,1,13176.986
17,False,1003,target,"[(1093, 872)]",[],[1],[0.11666666666666667],vertical,"(890.0, 762.0)",1.65,0.083,1,13181.795
17,False,1004,catch,"[(1106, 893)]",[],[1],[0.45],vertical,"(390.0, 762.0)",1.45,nan,1,13186.206
17,False,1005,target,"[(1075, 870)]",[],[1],[0.5666666666666667],vertical,"(390.0, 762.0)",1.6833333333333333,0.528,1,13191.34
17,False,1006,target,"[(1094, 885)]",[],[1],[0.6166666666666667],vertical,"(890.0, 262.0)",1.4666666666666666,0.585,1,13196.356
17,False,1007,target,"[(1099, 894)]",[],[1],[0.4],vertical,"(390.0, 762.0)",1.05,0.364,1,13201.291
17,False,1008,target,"[(1079, 887)]",[],[1],[0.25],vertical,"(390.0, 762.0)",1.3,0.214,1,13206.09
17,False,1009,catch,"[(1084, 881)]",[],[1],[0.45],vertical,"(890.0, 762.0)",1.2666666666666666,nan,1,13210.667
17,False,1010,target,"[(1101, 881)]",[],[1],[0.5833333333333334],horizontal,"(890.0, 762.0)",0.9,0.537,1,13215.592
17,False,1011,target,"[(1075, 864)]",[],[1],[0.65],vertical,"(390.0, 762.0)",1.2166666666666666,0.609,1,13220.572
17,False,1012,target,"[(1085, 882)]",[],[1],[0.5333333333333333],vertical,"(390.0, 762.0)",0.8166666666666667,0.487,1,13225.473
17,False,1013,target,"[(1088, 889)]",[],[1],[],horizontal,"(390.0, 762.0)",,cti_phase,0,13229.624
17,False,1014,target,"[(1085, 863)]",[],[1],[0.55],horizontal,"(390.0, 762.0)",1.4666666666666666,0.507,1,13234.221
17,False,1015,target,"[(1085, 886)]",[],[1],[0.5166666666666666],vertical,"(390.0, 762.0)",1.2833333333333332,0.478,1,13239.164
17,False,1016,catch,"[(1081, 881)]",[],[1],[0.45],horizontal,"(890.0, 262.0)",1.1,nan,1,13244.221
17,False,1017,catch,"[(1082, 879)]",[],[1],"[0.45, 0.45]",vertical,"(390.0, 262.0)",1.2333333333333334,"0.413,nan",1,13249.091
17,False,1018,target,"[(1086, 894)]",[],[1],[0.5],vertical,"(890.0, 262.0)",0.9333333333333333,0.463,1,13253.756
17,False,1019,target,"[(1081, 880)]",[],[1],[0.48333333333333334],vertical,"(890.0, 262.0)",1.1,0.443,1,13258.27
17,False,1020,target,"[(1100, 890)]",[],[1],[0.55],horizontal,"(890.0, 762.0)",0.85,0.506,1,13262.907
18,False,1021,target,"[(1106, 888)]",[],[1],[0.5666666666666667],vertical,"(390.0, 762.0)",1.4166666666666667,0.524,1,13267.513
18,False,1022,catch,"[(1081, 886)]",[],[1],[0.45],vertical,"(390.0, 262.0)",0.7833333333333333,nan,1,13272.524
18,False,1023,target,"[(1076, 871)]",[],[1],[0.26666666666666666],vertical,"(890.0, 262.0)",0.8333333333333334,0.231,1,13276.704
18,False,1024,target,"[(1114, 884)]",[],[1],[0.55],horizontal,"(890.0, 262.0)",0.9666666666666667,0.505,1,13281.016
18,False,1025,target,"[(1077, 893)]",[],[1],[0.5833333333333334],vertical,"(390.0, 262.0)",0.5833333333333334,0.541,1,13285.64
18,False,1026,target,"[(1071, 874)]",[],[1],[0.2833333333333333],horizontal,"(890.0, 762.0)",1.2,0.249,1,13289.765
18,False,1027,catch,"[(1081, 892)]",[],[1],[0.43333333333333335],horizontal,"(390.0, 762.0)",0.9666666666666667,0.397,0,13295.11
18,False,1028,target,"[(1081, 867)]",[],[1],[0.31666666666666665],horizontal,"(390.0, 762.0)",1.5666666666666667,0.283,1,13299.903
18,False,1029,catch,"[(1119, 882)]",[],[1],[0.21666666666666667],horizontal,"(390.0, 262.0)",1.3166666666666667,0.182,0,13305.774
18,False,1030,target,"[(1095, 880)]",[],[1],[0.5166666666666666],horizontal,"(890.0, 262.0)",1.2833333333333332,0.472,1,13310.358
18,False,1031,catch,"[(1096, 899)]",[],[1],[0.45],vertical,"(390.0, 262.0)",0.55,nan,1,13314.96
18,False,1032,catch,"[(1081, 893)]",[],[1],[0.45],vertical,"(890.0, 762.0)",1.1666666666666667,nan,1,13318.953
18,False,1033,target,"[(1076, 890)]",[],[1],[0.5166666666666666],vertical,"(390.0, 262.0)",0.9833333333333333,0.47,1,13323.712
18,False,1034,target,"[(1088, 892)]",[],[1],[0.6166666666666667],vertical,"(890.0, 262.0)",0.5166666666666666,0.571,1,13329.39
18,False,1035,target,"[(1091, 891)]",[],[1],[0.5],vertical,"(390.0, 262.0)",0.7833333333333333,0.46,1,13333.435
18,False,1036,target,"[(1113, 882)]",[],[1],[0.3333333333333333],horizontal,"(890.0, 762.0)",1.3166666666666667,0.3,1,13337.818
18,False,1037,target,"[(1092, 888)]",[],[1],[0.5666666666666667],horizontal,"(890.0, 762.0)",0.6333333333333333,0.523,1,13342.187
18,False,1038,target,"[(1078, 896)]",[],[1],[0.6833333333333333],vertical,"(390.0, 262.0)",1.1666666666666667,0.641,1,13346.353
18,False,1039,target,"[(1077, 903)]",[],[1],[0.6833333333333333],vertical,"(890.0, 262.0)",1.0,0.649,1,13351.688
18,False,1040,target,"[(1116, 881)]",[],[1],[0.48333333333333334],vertical,"(890.0, 762.0)",1.2333333333333334,0.449,1,13357.238
18,False,1041,target,"[(1075, 879)]",[],[1],[],vertical,"(890.0, 262.0)",,cti_phase,0,13362.416
18,False,1042,catch,"[(1090, 872)]",[],[1],[0.45],horizontal,"(390.0, 762.0)",1.3833333333333333,nan,1,13366.835
18,False,1043,target,"[(1078, 893)]",[],[1],[0.7166666666666667],horizontal,"(390.0, 262.0)",1.2,0.67,1,13371.429
18,False,1044,catch,"[(1095, 896)]",[],[1],[0.45],vertical,"(390.0, 262.0)",0.5833333333333334,nan,1,13376.419
18,False,1045,target,"[(1112, 880)]",[],[1],[],vertical,"(390.0, 262.0)",,cti_phase,0,13380.701
18,False,1046,target,"[(1081, 860)]",[],[1],[0.5166666666666666],horizontal,"(390.0, 262.0)",1.3166666666666667,0.481,1,13385.163
18,False,1047,target,"[(1109, 884)]",[],[1],[0.35],vertical,"(390.0, 762.0)",1.4666666666666666,0.314,1,13390.014
18,False,1048,target,"[(1096, 893)]",[],[1],[0.4666666666666667],horizontal,"(390.0, 262.0)",1.0166666666666666,0.425,1,13394.851
18,False,1049,target,"[(1095, 881)]",[],[1],[0.16666666666666666],vertical,"(890.0, 262.0)",1.6,0.137,1,13399.904
18,False,1050,catch,"[(1109, 867)]",[],[1],[0.45],horizontal,"(390.0, 262.0)",1.5666666666666667,nan,1,13405.171
18,False,1051,target,"[(1075, 880)]",[],[1],[],vertical,"(390.0, 262.0)",,cti_phase,0,13410.03
18,False,1052,catch,"[(1115, 871)]",[],[1],[0.2833333333333333],vertical,"(390.0, 262.0)",1.3166666666666667,0.251,0,13414.343
18,False,1053,target,"[(1079, 868)]",[],[1],[0.7],vertical,"(390.0, 762.0)",0.9666666666666667,0.664,1,13419.262
18,False,1054,target,"[(1119, 878)]",[],[1],[0.5666666666666667],vertical,"(890.0, 762.0)",0.5,0.525,1,13423.989
18,False,1055,target,"[(1095, 861)]",[],[1],[0.55],vertical,"(390.0, 762.0)",0.5833333333333334,0.509,1,13428.266
18,False,1056,target,"[(1114, 861)]",[],[1],[0.4666666666666667],horizontal,"(390.0, 262.0)",1.4666666666666666,0.426,1,13432.6
18,False,1057,target,"[(1081, 879)]",[],[1],[0.65],vertical,"(390.0, 262.0)",1.2166666666666666,0.61,1,13437.96
18,False,1058,catch,"[(1077, 890)]",[],[1],[0.45],horizontal,"(390.0, 762.0)",1.1,nan,1,13442.676
18,False,1059,catch,"[(1093, 884)]",[],[1],[0.45],vertical,"(390.0, 762.0)",0.65,nan,1,13447.342
18,False,1060,target,"[(370, 595), (575, 768), (140, 199), (146, 151), (764, 601), (659, 833), (689, 122), (567, 114), (799, 829), (131, 751), (252, 95), (150, 838), (5, 781), (130, 256), (108, 280), (153, 74), (615, 743), (746, 877), (158, 629), (548, 438), (160, 89), (162, 929), (667, 785), (146, 147), (784, 623), (595, 525), (751, 872), (897, 488), (582, 332), (753, 182), (606, 762), (746, 566), (746, 662), (301, 634), (931, 700), (595, 547), (669, 323), (682, 738), (204, 289), (703, 642), (706, 246), (732, 538), (897, 323), (677, 662), (916, 585), (875, 609), (673, 604), (676, 605), (188, 662), (993, 420), (751, 805), (848, 666), (751, 666), (916, 852), (843, 352), (905, 666), (887, 508), (930, 328), (1189, 339), (885, 422), (1187, 500), (1184, 504), (969, 514), (858, 499), (1075, 899)]",[],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",[],vertical,"(890.0, 262.0)",,cti_phase,0,13451.906
18,False,1061,target,"[(751, 538), (1066, 490), (1108, 880)]",[],"[0, 0, 1]",[0.85],vertical,"(890.0, 762.0)",0.8666666666666667,nan,0,13602.72
18,False,1062,target,"[(1083, 889)]",[],[1],[0.85],horizontal,"(890.0, 262.0)",1.1833333333333333,nan,0,13673.405
18,False,1063,target,"[(1099, 891)]",[],[1],[0.8],horizontal,"(890.0, 262.0)",1.3166666666666667,0.753,1,13678.706
18,False,1064,catch,"[(1077, 905)]",[],[1],[0.45],vertical,"(390.0, 762.0)",0.75,nan,1,13684.378
18,False,1065,target,"[(1075, 877)]",[],[1],[0.6166666666666667],horizontal,"(890.0, 262.0)",1.2666666666666666,0.571,1,13689.005
