block,practice,trial,trial_type,taps_start_loc_during_fix,taps_end_loc_during_fix,taps_on_lever_during_fix,taps_on_lever_s_during_fix,bar_orientation,target_xy,cti,rt,acc,time
4,False,205,target,"[(1098, 867)]",[],[1],[0.48333333333333334],vertical,"(890.0, 262.0)",0.5833333333333334,0.444,1,10697.909
4,False,206,target,"[(1100, 903)]",[],[1],[0.3],horizontal,"(390.0, 262.0)",0.85,0.271,1,10702.843
4,False,207,target,"[(1101, 894)]",[],[1],[0.43333333333333335],vertical,"(890.0, 762.0)",1.0833333333333333,0.388,1,10706.86
4,False,208,target,"[(1084, 888)]",[],[1],[],horizontal,"(390.0, 762.0)",,cti_phase,0,10711.362
4,False,209,target,"[(1100, 886)]",[],[1],[0.1],horizontal,"(890.0, 262.0)",1.3833333333333333,0.069,1,10715.834
4,False,210,catch,"[(1080, 893)]",[],[1],[0.06666666666666667],vertical,"(390.0, 762.0)",1.5,0.035,0,10720.657
4,False,211,catch,"[(1072, 872)]",[],[1],[],horizontal,"(390.0, 262.0)",,cti_phase,0,10725.942
4,False,212,catch,"[(1104, 870)]",[],[1],[0.5666666666666667],horizontal,"(890.0, 262.0)",1.4,0.528,0,10731.383
4,False,213,catch,"[(1121, 880)]",[],[1],[0.85],vertical,"(890.0, 262.0)",0.8333333333333334,nan,1,10736.096
4,False,214,catch,"[(1105, 893)]","[(1088, 900)]",[1],[0.4166666666666667],horizontal,"(390.0, 762.0)",,bar_phase,0,10741.122
4,False,215,target,"[(1085, 887)]",[],[1],[0.43333333333333335],horizontal,"(390.0, 762.0)",0.7666666666666666,0.392,1,10743.747
4,False,216,catch,"[(1100, 912)]",[],[1],[],horizontal,"(390.0, 262.0)",,cti_phase,0,10749.081
4,False,217,catch,"[(1119, 881)]",[],[1],[0.85],horizontal,"(890.0, 762.0)",0.7166666666666667,nan,1,10753.798
4,False,218,target,"[(1123, 867)]",[],[1],[0.5333333333333333],vertical,"(390.0, 262.0)",0.95,0.491,1,10758.727
4,False,219,catch,"[(1090, 888)]",[],[1],[0.5833333333333334],horizontal,"(890.0, 262.0)",0.75,0.551,0,10765.066
4,False,220,target,"[(1100, 888)]",[],[1],[0.3333333333333333],horizontal,"(890.0, 262.0)",1.35,0.298,1,10769.666
4,False,221,target,"[(1086, 889)]",[],[1],[],horizontal,"(390.0, 262.0)",,cti_phase,0,10774.606
4,False,222,target,"[(1081, 886)]",[],[1],[],vertical,"(390.0, 762.0)",,cti_phase,0,10778.873
4,False,223,target,"[(1082, 891)]",[],[1],[],vertical,"(390.0, 762.0)",,cti_phase,0,10783.995
4,False,224,catch,"[(1108, 873)]",[],[1],[0.7],horizontal,"(390.0, 262.0)",0.55,0.654,0,10788.51
4,False,225,target,"[(1100, 867)]",[],[1],[0.21666666666666667],vertical,"(390.0, 762.0)",1.3166666666666667,0.184,1,10792.799
4,False,226,target,"[(1081, 886)]",[],[1],[0.23333333333333334],vertical,"(390.0, 762.0)",1.2666666666666666,0.201,1,10797.144
4,False,227,target,"[(1086, 897)]",[],[1],[0.5166666666666666],horizontal,"(890.0, 762.0)",0.8833333333333333,0.472,1,10802.269
4,False,228,target,"[(1090, 887)]",[],[1],[0.08333333333333333],horizontal,"(890.0, 762.0)",1.2166666666666666,0.053,1,10806.988
4,False,229,target,"[(1104, 910)]",[],[1],[],vertical,"(390.0, 762.0)",,cti_phase,0,10811.564
4,False,230,catch,"[(1071, 891)]",[],[1],[0.85],vertical,"(390.0, 262.0)",1.3333333333333333,"cti_phase,nan",1,10815.662
4,False,231,catch,"[(862, 574), (954, 786), (975, 761), (998, 681), (1080, 764)]","[(1070, 782)]","[0, 0, 0, 0, 1]",[0.2833333333333333],horizontal,"(390.0, 262.0)",,bar_phase,0,10821.566
4,False,232,target,"[(1109, 885)]",[],[1],[0.11666666666666667],horizontal,"(890.0, 262.0)",1.3666666666666667,0.083,1,10826.343
4,False,233,target,"[(1071, 896)]",[],[1],[0.5],horizontal,"(890.0, 262.0)",0.5666666666666667,0.461,1,10831.694
4,False,234,target,"[(959, 750), (683, 853), (949, 886), (1064, 848)]","[(1056, 853)]","[0, 0, 0, 1]",[0.05],vertical,"(890.0, 262.0)",,bar_phase,0,10835.844
4,False,235,catch,"[(1075, 876)]",[],[1],[0.85],horizontal,"(890.0, 762.0)",0.85,nan,1,10848.855
4,False,236,catch,"[(1077, 915)]",[],[1],[0.85],horizontal,"(390.0, 762.0)",1.05,nan,1,10854.415
4,False,237,target,"[(1073, 877)]",[],[1],[0.6],horizontal,"(890.0, 762.0)",0.75,0.555,1,10859.166
4,False,238,target,"[(1100, 889)]",[],[1],[0.7833333333333333],vertical,"(390.0, 262.0)",0.5,0.746,1,10865.197
4,False,239,catch,"[(1095, 890)]",[],[1],[],horizontal,"(390.0, 262.0)",,cti_phase,0,10869.61
4,False,240,target,"[(1077, 893)]",[],[1],[0.6],horizontal,"(390.0, 262.0)",0.8833333333333333,0.556,1,10877.41
5,False,241,catch,"[(1081, 882)]",[],[1],[0.85],vertical,"(890.0, 762.0)",0.8166666666666667,nan,1,10882.169
5,False,242,catch,"[(1119, 867)]",[],[1],[0.6166666666666667],horizontal,"(390.0, 262.0)",1.25,0.581,0,10887.013
5,False,243,target,"[(1079, 743), (1066, 892)]",[],"[0, 1]",[0.85],vertical,"(390.0, 762.0)",0.6833333333333333,nan,0,10893.896
5,False,244,catch,"[(1105, 864)]",[],[1],[0.06666666666666667],vertical,"(890.0, 762.0)",1.6833333333333333,0.036,0,10904.114
5,False,245,target,"[(1075, 892)]",[],[1],[0.5333333333333333],horizontal,"(890.0, 762.0)",0.7833333333333333,0.494,1,10910.922
5,False,246,target,"[(1075, 910)]",[],[1],[0.5],vertical,"(390.0, 262.0)",0.6666666666666666,0.461,1,10915.311
5,False,247,target,"[(1104, 896)]",[],[1],[0.5333333333333333],horizontal,"(390.0, 262.0)",1.5833333333333333,0.49,1,10919.563
5,False,248,target,"[(1075, 890)]",[],[1],[0.85],horizontal,"(890.0, 262.0)",1.1666666666666667,nan,0,10924.479
5,False,249,target,"[(1073, 894)]",[],[1],[0.48333333333333334],horizontal,"(390.0, 262.0)",0.8833333333333333,0.449,1,10929.677
5,False,250,target,"[(1081, 902)]",[],[1],[0.6166666666666667],vertical,"(890.0, 762.0)",1.0833333333333333,0.578,1,10934.458
5,False,251,catch,"[(1084, 890)]",[],[1],[],vertical,"(890.0, 262.0)",,cti_phase,0,10939.509
5,False,252,target,"[(882, 881), (1095, 862)]",[],"[0, 1]",[0.35],vertical,"(390.0, 762.0)",0.7833333333333333,0.316,1,10943.897
5,False,253,target,"[(1077, 903)]",[],[1],[0.85],vertical,"(890.0, 762.0)",1.5666666666666667,"cti_phase,nan",0,10957.153
5,False,254,target,"[(1078, 903)]",[],[1],[0.3833333333333333],vertical,"(390.0, 262.0)",1.0333333333333332,0.347,1,10962.917
5,False,255,target,"[(1081, 900)]",[],[1],[0.85],horizontal,"(890.0, 262.0)",1.35,nan,0,10981.127
5,False,256,target,"[(1077, 894)]",[],[1],[0.85],horizontal,"(390.0, 262.0)",1.2166666666666666,nan,0,10986.531
5,False,257,catch,"[(1065, 902)]",[],[1],[0.85],vertical,"(890.0, 762.0)",0.7166666666666667,nan,1,10992.716
5,False,258,catch,"[(1081, 912)]",[],[1],[0.85],horizontal,"(890.0, 262.0)",0.5833333333333334,nan,1,10999.213
5,False,259,target,"[(1081, 896)]",[],[1],[0.4666666666666667],horizontal,"(390.0, 762.0)",1.2333333333333334,0.423,1,11003.814
5,False,260,target,"[(1081, 894)]",[],[1],[0.85],vertical,"(890.0, 262.0)",1.1166666666666667,nan,0,11008.373
5,False,261,catch,"[(1083, 861)]",[],[1],[0.4],horizontal,"(390.0, 762.0)",0.7166666666666667,0.365,0,11013.4
5,False,262,target,"[(1082, 890)]",[],[1],[0.5833333333333334],horizontal,"(390.0, 762.0)",1.1166666666666667,0.547,1,11017.213
5,False,263,target,"[(1086, 905)]",[],[1],[0.18333333333333332],vertical,"(890.0, 762.0)",1.6833333333333333,0.148,1,11022.714
5,False,264,target,"[(1072, 909)]",[],[1],[0.85],horizontal,"(890.0, 762.0)",0.5666666666666667,nan,0,11028.005
5,False,265,target,"[(1092, 890)]",[],[1],[0.85],horizontal,"(890.0, 762.0)",0.6166666666666667,nan,0,11032.666
5,False,266,target,"[(1095, 876)]",[],[1],[0.5333333333333333],vertical,"(390.0, 262.0)",0.6333333333333333,0.491,1,11037.55
5,False,267,target,"[(1101, 905)]",[],[1],[0.5666666666666667],vertical,"(890.0, 762.0)",0.85,0.526,1,11041.965
5,False,268,catch,"[(1077, 893)]",[],[1],[],vertical,"(390.0, 762.0)",,cti_phase,0,11046.364
5,False,269,target,"[(1092, 886)]",[],[1],[0.5333333333333333],horizontal,"(890.0, 762.0)",0.55,0.498,1,11050.968
5,False,270,target,"[(1096, 898)]",[],[1],[0.23333333333333334],vertical,"(390.0, 762.0)",1.4666666666666666,0.199,1,11055.397
5,False,271,catch,"[(1075, 905)]",[],[1],[0.85],vertical,"(890.0, 762.0)",0.6333333333333333,nan,1,11060.061
5,False,272,target,"[(1067, 852)]",[],[1],[0.4],vertical,"(390.0, 262.0)",1.05,0.363,1,11064.541
5,False,273,target,"[(1102, 910)]",[],[1],[0.11666666666666667],horizontal,"(390.0, 762.0)",1.4,0.085,1,11090.463
5,False,274,catch,"[(1102, 905)]",[],[1],[0.6333333333333333],vertical,"(390.0, 762.0)",1.0333333333333332,0.592,0,11094.895
5,False,275,target,"[(1105, 845)]",[],[1],[0.3833333333333333],horizontal,"(390.0, 262.0)",1.3166666666666667,0.344,1,11099.899
