block,practice,trial,taps_start_loc_during_fix,taps_end_loc_during_fix,taps_on_lever_during_fix,taps_on_lever_s_during_fix,bar_orientation,target_xy,cti,rt,acc,time
9,False,531,"[(950, 525), (725, 534), (1042, 282), (282, 641), (961, 250), (1153, 606), (1008, 473), (777, 613), (834, 708), (1153, 603), (792, 627), (1003, 399), (233, 444), (1008, 454), (898, 444), (893, 317), (797, 473), (930, 156), (1088, 478), (1038, 484), (927, 481), (255, 666), (739, 419), (1043, 478), (1004, 545), (869, 739), (1124, 775)]",[],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",[],vertical,"(390.0, 762.0)",,fix_phase,0,2920.286
9,False,532,"[(1069, 884)]",[],[1],[],horizontal,"(890.0, 262.0)",,fix_phase,0,2980.803
9,False,533,"[(1054, 853)]",[],[1],[],vertical,"(890.0, 762.0)",,cti_phase,0,2982.92
9,False,534,"[(1057, 894)]",[],[1],[0.5333333333333333],horizontal,"(390.0, 762.0)",0.7666666666666666,0.49,1,2986.112
9,False,535,"[(1081, 882)]",[],[1],[],horizontal,"(890.0, 262.0)",,cti_phase,0,2990.667
9,False,536,"[(1069, 875)]",[],[1],[],horizontal,"(890.0, 762.0)",,cti_phase,0,2994.992
9,False,537,"[(1057, 502), (1042, 797)]",[],"[0, 1]",[0.4666666666666667],horizontal,"(890.0, 762.0)",0.5166666666666666,0.424,1,2998.684
9,False,538,"[(1074, 873)]",[],[1],[0.6166666666666667],horizontal,"(890.0, 762.0)",0.7666666666666666,0.574,1,3005.455
9,False,539,"[(1250, 913), (1072, 860)]",[],"[0, 1]",[],vertical,"(390.0, 262.0)",,cti_phase,0,3009.987
9,False,540,"[(1069, 863)]",[],[1],[0.45],vertical,"(390.0, 762.0)",0.9,0.41,1,3013.247
10,False,541,"[(1086, 894)]",[],[1],[0.85],vertical,"(390.0, 762.0)",1.6333333333333333,"cti_phase,0.799",0,3017.573
10,False,542,"[(1195, 889)]",[],[1],[],vertical,"(890.0, 762.0)",,cti_phase,0,3023.203
10,False,543,"[(1072, 849)]",[],[1],[],vertical,"(890.0, 762.0)",,cti_phase,0,3026.912
10,False,544,"[(1182, 923)]",[],[1],[],horizontal,"(890.0, 762.0)",,fix_phase,0,3030.931
10,False,545,"[(1082, 856)]",[],[1],[0.55],vertical,"(390.0, 262.0)",1.0333333333333332,0.515,1,3032.519
10,False,546,"[(1076, 938)]",[],[1],[0.5333333333333333],vertical,"(890.0, 262.0)",0.9833333333333333,0.492,1,3037.002
10,False,547,"[(1077, 885)]",[],[1],[0.6333333333333333],vertical,"(890.0, 762.0)",1.0666666666666667,0.593,1,3041.277
10,False,548,"[(1067, 885)]","[(1067, 885)]",[1],[0.45],horizontal,"(890.0, 762.0)",,bar_phase,0,3046.163
10,False,549,"[(20, 121), (1063, 879)]","[(1063, 879)]","[0, 1]",[0.05],horizontal,"(890.0, 762.0)",,bar_phase,0,3049.056
10,False,550,"[(1091, 878)]",[],[1],[],vertical,"(390.0, 262.0)",,cti_phase,0,3051.384
10,False,551,"[(92, 286), (1082, 854)]",[],"[0, 1]",[0.55],vertical,"(390.0, 762.0)",1.05,0.514,1,3056.809
10,False,552,"[(117, 151), (1081, 89), (1085, 842)]",[],"[0, 0, 1]",[0.4],horizontal,"(890.0, 762.0)",1.2,0.361,1,3061.691
10,False,553,"[(1067, 898)]",[],[1],[0.55],horizontal,"(390.0, 762.0)",0.6166666666666667,0.514,1,3068.547
10,False,554,"[(118, 588), (992, 887), (1079, 865)]",[],"[0, 0, 1]",[0.5],vertical,"(390.0, 262.0)",1.65,0.458,1,3072.692
10,False,555,"[(1072, 880)]","[(1076, 876)]",[1],[0.7],vertical,"(890.0, 262.0)",,bar_phase,0,3079.423
10,False,556,"[(1069, 856)]",[],[1],[0.85],vertical,"(390.0, 262.0)",0.9,0.817,0,3082.485
10,False,557,"[(1061, 860)]",[],[1],[0.23333333333333334],vertical,"(890.0, 762.0)",1.55,0.205,1,3087.456
10,False,558,"[(1047, 872)]",[],[1],[0.65],vertical,"(390.0, 262.0)",0.7666666666666666,0.614,1,3092.752
10,False,559,"[(1051, 882)]",[],[1],[0.5166666666666666],vertical,"(390.0, 762.0)",1.0166666666666666,0.484,1,3097.552
10,False,560,"[(1058, 895)]",[],[1],[0.5666666666666667],vertical,"(890.0, 262.0)",1.3,0.523,1,3101.99
10,False,561,"[(1055, 874)]",[],[1],[0.6833333333333333],vertical,"(390.0, 762.0)",1.6,0.637,1,3106.873
10,False,562,"[(1069, 880)]",[],[1],[0.1],vertical,"(390.0, 762.0)",1.15,0.067,1,3112.585
10,False,563,"[(1052, 885)]",[],[1],[0.85],horizontal,"(890.0, 762.0)",0.6833333333333333,0.815,0,3117.074
10,False,564,"[(1044, 862)]",[],[1],[0.85],vertical,"(390.0, 762.0)",1.65,0.804,0,3121.914
10,False,565,"[(1077, 863)]",[],[1],[0.2833333333333333],horizontal,"(890.0, 262.0)",1.6666666666666667,0.244,1,3127.266
10,False,566,"[(165, 214), (1072, 845)]",[],"[0, 1]",[0.13333333333333333],horizontal,"(390.0, 262.0)",1.3666666666666667,0.103,1,3138.623
10,False,567,"[(270, 315), (926, 799), (883, 262), (1033, 874)]",[],"[0, 0, 0, 1]",[0.13333333333333333],horizontal,"(890.0, 262.0)",1.15,0.101,1,3145.52
10,False,568,"[(900, 866), (1075, 871)]",[],"[0, 1]",[0.5666666666666667],vertical,"(890.0, 262.0)",1.2,0.531,1,3167.717
10,False,569,"[(1081, 866)]",[],[1],[0.7666666666666666],horizontal,"(390.0, 262.0)",0.7833333333333333,0.728,1,3174.535
10,False,570,"[(1076, 853)]",[],[1],[0.05],vertical,"(890.0, 762.0)",1.3333333333333333,0.018,1,3178.987
10,False,571,"[(1075, 876)]",[],[1],[0.6833333333333333],horizontal,"(390.0, 262.0)",1.1333333333333333,0.642,1,3185.982
10,False,572,"[(1069, 887)]",[],[1],[0.4666666666666667],vertical,"(390.0, 262.0)",1.45,0.428,1,3190.896
10,False,573,"[(1051, 894)]",[],[1],[0.85],horizontal,"(890.0, 262.0)",0.5,0.806,0,3196.006
10,False,574,"[(1076, 877)]",[],[1],[0.85],vertical,"(890.0, 262.0)",1.4333333333333333,0.808,0,3200.189
10,False,575,"[(1066, 882)]",[],[1],[0.5666666666666667],vertical,"(890.0, 262.0)",0.8666666666666667,0.539,1,3208.707
10,False,576,"[(1074, 880)]",[],[1],[0.85],horizontal,"(390.0, 762.0)",1.3833333333333333,0.801,0,3213.325
10,False,577,"[(1038, 861)]",[],[1],[0.5833333333333334],vertical,"(890.0, 762.0)",1.4166666666666667,0.536,1,3218.822
10,False,578,"[(1072, 895)]",[],[1],[0.5833333333333334],vertical,"(390.0, 262.0)",0.7833333333333333,0.542,1,3224.32
10,False,579,"[(1057, 887)]",[],[1],[0.85],horizontal,"(890.0, 262.0)",1.6833333333333333,0.799,0,3228.967
10,False,580,"[(1070, 867)]",[],[1],[0.85],vertical,"(890.0, 762.0)",0.7833333333333333,0.798,0,3234.581
10,False,581,"[(1042, 881)]",[],[1],[0.5666666666666667],vertical,"(390.0, 262.0)",1.0833333333333333,0.519,1,3238.985
10,False,582,"[(1044, 881)]",[],[1],[0.5666666666666667],horizontal,"(390.0, 762.0)",1.1333333333333333,0.526,1,3260.39
10,False,583,"[(1076, 890)]",[],[1],[0.5666666666666667],horizontal,"(890.0, 762.0)",0.7666666666666666,0.524,1,3265.185
10,False,584,"[(1071, 879)]",[],[1],[0.6166666666666667],vertical,"(390.0, 262.0)",1.0,0.577,1,3269.607
10,False,585,"[(1063, 885)]",[],[1],[0.5833333333333334],vertical,"(890.0, 762.0)",0.6833333333333333,0.544,1,3274.105
10,False,586,"[(1075, 892)]",[],[1],[0.5666666666666667],horizontal,"(890.0, 262.0)",1.6,0.523,1,3278.238
10,False,587,"[(1056, 875)]",[],[1],[0.5833333333333334],vertical,"(890.0, 762.0)",1.35,0.538,1,3283.358
10,False,588,"[(1084, 868)]",[],[1],[0.55],horizontal,"(890.0, 262.0)",1.2833333333333332,0.509,1,3288.436
10,False,589,"[(1072, 880)]",[],[1],[0.5666666666666667],vertical,"(390.0, 762.0)",0.8833333333333333,0.525,1,3293.585
10,False,590,"[(1046, 868)]",[],[1],[0.5833333333333334],horizontal,"(890.0, 762.0)",1.3,0.537,1,3298.374
10,False,591,"[(1064, 890)]",[],[1],[0.1],horizontal,"(390.0, 262.0)",1.3833333333333333,0.067,1,3304.096
10,False,592,"[(1053, 872)]",[],[1],[0.5666666666666667],vertical,"(390.0, 262.0)",1.45,0.524,1,3308.456
10,False,593,"[(1069, 876)]",[],[1],[0.5833333333333334],vertical,"(890.0, 762.0)",1.2666666666666666,0.544,1,3313.518
10,False,594,"[(1076, 862)]",[],[1],[0.5666666666666667],vertical,"(890.0, 762.0)",0.5833333333333334,0.526,1,3318.686
10,False,595,"[(1081, 889)]",[],[1],[0.6166666666666667],horizontal,"(390.0, 762.0)",0.5166666666666666,0.571,1,3323.266
10,False,596,"[(1077, 849)]",[],[1],[0.6166666666666667],horizontal,"(390.0, 762.0)",1.65,0.577,1,3326.998
10,False,597,"[(1076, 868)]",[],[1],[0.6166666666666667],vertical,"(390.0, 262.0)",0.85,0.575,1,3331.886
10,False,598,"[(1042, 851)]",[],[1],[0.55],vertical,"(890.0, 262.0)",1.6,0.507,1,3336.532
10,False,599,"[(1059, 862)]",[],[1],[0.6166666666666667],horizontal,"(390.0, 762.0)",1.1,0.574,1,3341.68
10,False,600,"[(1077, 858)]",[],[1],[0.4666666666666667],vertical,"(390.0, 262.0)",1.6666666666666667,0.421,1,3346.504
11,False,601,"[(1076, 871)]",[],[1],[0.5833333333333334],horizontal,"(390.0, 762.0)",0.85,0.539,1,3351.89
11,False,602,"[(1076, 881)]",[],[1],[0.65],horizontal,"(890.0, 762.0)",0.6,0.607,1,3356.404
11,False,603,"[(1081, 876)]",[],[1],[],vertical,"(390.0, 762.0)",,cti_phase,0,3360.551
11,False,604,"[(1076, 871)]",[],[1],[0.5833333333333334],horizontal,"(390.0, 762.0)",0.7666666666666666,0.546,1,3364.699
11,False,605,"[(1081, 870)]",[],[1],[0.5],horizontal,"(390.0, 262.0)",1.0166666666666666,0.459,1,3368.889
11,False,606,"[(1078, 849)]",[],[1],[0.5833333333333334],vertical,"(890.0, 262.0)",1.1166666666666667,0.541,1,3373.076
11,False,607,"[(1072, 867)]",[],[1],[0.6],horizontal,"(890.0, 262.0)",0.5666666666666667,0.566,1,3377.743
11,False,608,"[(1081, 862)]",[],[1],[0.5833333333333334],horizontal,"(890.0, 762.0)",0.7,0.539,1,3382.139
11,False,609,"[(1077, 867)]",[],[1],[0.5666666666666667],vertical,"(390.0, 262.0)",0.7833333333333333,0.528,1,3386.282
11,False,610,"[(1081, 868)]",[],[1],[0.6166666666666667],horizontal,"(390.0, 762.0)",0.9166666666666666,0.581,1,3391.006
11,False,611,"[(1081, 878)]",[],[1],[0.5333333333333333],horizontal,"(890.0, 262.0)",1.5166666666666666,0.492,1,3395.484
11,False,612,"[(1067, 876)]",[],[1],[0.55],horizontal,"(890.0, 762.0)",1.15,0.508,1,3400.301
11,False,613,"[(1047, 858)]",[],[1],[0.5833333333333334],vertical,"(390.0, 762.0)",1.1666666666666667,0.545,1,3404.582
11,False,614,"[(1052, 857)]",[],[1],[0.6666666666666666],horizontal,"(390.0, 262.0)",0.7166666666666667,0.63,1,3409.104
11,False,615,"[(1072, 869)]",[],[1],[0.5833333333333334],vertical,"(890.0, 262.0)",1.5833333333333333,0.542,1,3413.836
11,False,616,"[(1081, 853)]",[],[1],[0.6166666666666667],vertical,"(890.0, 262.0)",0.6,0.584,1,3418.776
11,False,617,"[(1078, 866)]",[],[1],[0.55],horizontal,"(890.0, 262.0)",1.05,0.51,1,3422.475
11,False,618,"[(1081, 863)]",[],[1],[0.7],vertical,"(390.0, 762.0)",1.2833333333333332,0.661,1,3427.374
11,False,619,"[(1081, 857)]",[],[1],[0.5666666666666667],vertical,"(890.0, 762.0)",1.2166666666666666,0.524,1,3432.171
11,False,620,"[(1062, 872)]",[],[1],[0.5833333333333334],horizontal,"(390.0, 262.0)",0.7333333333333333,0.536,1,3436.607
11,False,621,"[(1081, 885)]",[],[1],[0.5833333333333334],horizontal,"(890.0, 262.0)",0.6,0.537,1,3441.141
11,False,622,"[(1076, 869)]",[],[1],[0.8333333333333334],horizontal,"(390.0, 262.0)",0.8,0.791,1,3445.156
11,False,623,"[(1081, 887)]",[],[1],[0.55],vertical,"(890.0, 762.0)",0.6,0.516,1,3449.974
11,False,624,"[(1076, 860)]",[],[1],[0.5666666666666667],vertical,"(390.0, 762.0)",0.9666666666666667,0.532,1,3454.1
11,False,625,"[(1052, 856)]",[],[1],[0.5833333333333334],horizontal,"(890.0, 762.0)",0.65,0.541,1,3458.42
11,False,626,"[(1076, 895)]",[],[1],[0.5166666666666666],vertical,"(390.0, 262.0)",1.6166666666666667,0.479,1,3462.881
11,False,627,"[(1067, 885)]",[],[1],[0.6666666666666666],horizontal,"(890.0, 262.0)",1.6666666666666667,0.62,1,3468.152
11,False,628,"[(1060, 863)]",[],[1],[0.55],horizontal,"(390.0, 262.0)",0.6666666666666666,0.508,1,3473.498
11,False,629,"[(1071, 862)]",[],[1],[0.6166666666666667],vertical,"(390.0, 762.0)",0.8666666666666667,0.574,1,3477.856
11,False,630,"[(1081, 857)]",[],[1],[0.5333333333333333],vertical,"(890.0, 262.0)",0.8333333333333334,0.497,1,3482.37
11,False,631,"[(1081, 877)]",[],[1],[0.55],vertical,"(390.0, 762.0)",1.2166666666666666,0.512,1,3487.136
11,False,632,"[(1072, 862)]",[],[1],[0.5166666666666666],horizontal,"(390.0, 762.0)",1.4333333333333333,0.474,1,3491.908
11,False,633,"[(1072, 855)]",[],[1],[0.55],horizontal,"(390.0, 762.0)",1.15,0.51,1,3496.988
11,False,634,"[(1081, 881)]",[],[1],[0.5833333333333334],horizontal,"(390.0, 762.0)",1.2,0.541,1,3501.957
11,False,635,"[(1062, 882)]",[],[1],[0.6166666666666667],horizontal,"(390.0, 762.0)",1.0,0.571,1,3507.111
11,False,636,"[(1081, 874)]",[],[1],[0.85],horizontal,"(390.0, 262.0)",1.0333333333333332,0.812,0,3511.871
11,False,637,"[(1067, 868)]",[],[1],[0.6166666666666667],horizontal,"(890.0, 762.0)",1.6666666666666667,0.57,1,3516.675
11,False,638,"[(1062, 859)]",[],[1],[0.6333333333333333],horizontal,"(390.0, 762.0)",1.5166666666666666,0.588,1,3521.83
11,False,639,"[(1057, 864)]",[],[1],[0.6666666666666666],vertical,"(890.0, 262.0)",1.3666666666666667,0.62,1,3526.931
11,False,640,"[(1067, 872)]",[],[1],[0.6833333333333333],horizontal,"(390.0, 762.0)",0.9,0.64,1,3532.088
11,False,641,"[(1076, 872)]",[],[1],[0.5833333333333334],vertical,"(390.0, 262.0)",1.4,0.542,1,3536.452
11,False,642,"[(1081, 875)]",[],[1],[0.5666666666666667],horizontal,"(390.0, 262.0)",1.3666666666666667,0.525,1,3541.407
11,False,643,"[(1087, 866)]",[],[1],[0.55],vertical,"(890.0, 262.0)",0.7333333333333333,0.512,1,3546.229
11,False,644,"[(1079, 897)]",[],[1],[0.5833333333333334],horizontal,"(390.0, 762.0)",1.5,0.538,1,3550.773
11,False,645,"[(1067, 885)]",[],[1],[0.6],vertical,"(890.0, 762.0)",1.55,0.556,1,3555.598
11,False,646,"[(1081, 851)]",[],[1],[0.15],vertical,"(390.0, 262.0)",1.6833333333333333,0.118,1,3560.862
11,False,647,"[(1079, 866)]",[],[1],[0.55],vertical,"(390.0, 262.0)",1.3833333333333333,0.507,1,3566.024
11,False,648,"[(1058, 876)]",[],[1],[0.5666666666666667],horizontal,"(390.0, 262.0)",0.5666666666666667,0.523,1,3571.235
11,False,649,"[(1075, 884)]",[],[1],[0.5666666666666667],horizontal,"(390.0, 262.0)",0.5833333333333334,0.527,1,3575.269
11,False,650,"[(1077, 858)]",[],[1],[0.5666666666666667],vertical,"(390.0, 262.0)",0.6,0.528,1,3579.818
11,False,651,"[(1074, 885)]",[],[1],[0.5],vertical,"(890.0, 262.0)",1.1,0.457,1,3584.392
11,False,652,"[(1058, 881)]",[],[1],[0.5833333333333334],vertical,"(390.0, 262.0)",0.55,0.543,1,3589.384
11,False,653,"[(1067, 884)]",[],[1],[0.5833333333333334],horizontal,"(390.0, 762.0)",0.7833333333333333,0.544,1,3593.755
11,False,654,"[(1052, 886)]",[],[1],[0.5833333333333334],vertical,"(390.0, 762.0)",1.3666666666666667,0.541,1,3598.233
11,False,655,"[(1072, 876)]",[],[1],[0.5833333333333334],horizontal,"(890.0, 762.0)",0.85,0.535,1,3603.441
11,False,656,"[(1081, 884)]",[],[1],[0.6166666666666667],horizontal,"(890.0, 762.0)",1.5833333333333333,0.573,1,3607.937
11,False,657,"[(1077, 895)]",[],[1],[0.7166666666666667],horizontal,"(390.0, 762.0)",1.45,0.672,1,3613.219
11,False,658,"[(1056, 894)]",[],[1],[0.6833333333333333],horizontal,"(390.0, 262.0)",0.9,0.637,1,3618.65
11,False,659,"[(1047, 863)]",[],[1],[0.65],vertical,"(890.0, 262.0)",1.1666666666666667,0.598,1,3623.005
11,False,660,"[(1058, 896)]",[],[1],[0.6666666666666666],vertical,"(890.0, 262.0)",1.2666666666666666,0.622,1,3627.769
12,False,661,"[(1042, 885)]",[],[1],[0.65],vertical,"(890.0, 262.0)",1.1,0.601,1,3632.241
12,False,662,"[(1081, 866)]",[],[1],[],horizontal,"(390.0, 262.0)",,cti_phase,0,3637.008
12,False,663,"[(1055, 885)]",[],[1],[0.6],horizontal,"(390.0, 762.0)",0.9333333333333333,0.554,1,3641.557
12,False,664,"[(1080, 892)]",[],[1],[0.6833333333333333],horizontal,"(890.0, 762.0)",1.65,0.638,1,3646.228
12,False,665,"[(1076, 855)]",[],[1],[0.6166666666666667],horizontal,"(390.0, 262.0)",0.9666666666666667,0.573,1,3651.892
12,False,666,"[(1074, 880)]",[],[1],[0.6166666666666667],horizontal,"(390.0, 262.0)",0.5166666666666666,0.569,1,3656.436
12,False,667,"[(1048, 850)]",[],[1],[0.5666666666666667],vertical,"(390.0, 762.0)",1.0,0.521,1,3660.735
12,False,668,"[(1076, 848)]",[],[1],[0.55],vertical,"(890.0, 262.0)",0.5666666666666667,0.506,1,3664.885
12,False,669,"[(1071, 888)]",[],[1],[0.6],vertical,"(890.0, 262.0)",1.45,0.553,1,3669.168
12,False,670,"[(1062, 896)]",[],[1],[0.7],vertical,"(390.0, 762.0)",0.8166666666666667,0.658,1,3674.588
12,False,671,"[(1071, 875)]",[],[1],[0.5333333333333333],horizontal,"(890.0, 262.0)",0.9333333333333333,0.491,1,3679.354
12,False,672,"[(1080, 862)]",[],[1],[0.7333333333333333],vertical,"(390.0, 762.0)",1.05,0.686,1,3683.55
12,False,673,"[(1053, 880)]",[],[1],[],horizontal,"(390.0, 262.0)",,cti_phase,0,3688.635
12,False,674,"[(1081, 847)]",[],[1],[0.5833333333333334],vertical,"(390.0, 262.0)",0.7333333333333333,0.538,1,3693.334
12,False,675,"[(1077, 880)]",[],[1],[0.75],vertical,"(890.0, 262.0)",1.0833333333333333,0.705,1,3697.541
12,False,676,"[(1081, 871)]",[],[1],[0.7],horizontal,"(890.0, 262.0)",0.9833333333333333,0.65,1,3702.191
12,False,677,"[(1081, 897)]",[],[1],[0.5666666666666667],horizontal,"(390.0, 262.0)",1.6333333333333333,0.525,1,3706.855
12,False,678,"[(1042, 893)]",[],[1],[0.5833333333333334],horizontal,"(890.0, 262.0)",1.5,0.537,1,3711.782
12,False,679,"[(1076, 886)]",[],[1],[0.5833333333333334],vertical,"(890.0, 762.0)",0.7,0.544,1,3716.941
12,False,680,"[(1047, 856)]",[],[1],[0.7333333333333333],vertical,"(390.0, 262.0)",1.4166666666666667,0.685,1,3721.462
12,False,681,"[(1063, 897)]",[],[1],[0.6166666666666667],horizontal,"(890.0, 762.0)",1.15,0.573,1,3726.892
12,False,682,"[(1076, 885)]",[],[1],[0.6333333333333333],vertical,"(390.0, 262.0)",0.7166666666666667,0.588,1,3731.834
12,False,683,"[(1047, 890)]",[],[1],[0.7833333333333333],vertical,"(890.0, 262.0)",0.6,0.734,1,3736.47
12,False,684,"[(1057, 881)]",[],[1],[0.7333333333333333],vertical,"(890.0, 262.0)",1.2166666666666666,0.684,1,3740.537
12,False,685,"[(1066, 901)]",[],[1],[0.5833333333333334],vertical,"(890.0, 262.0)",0.5833333333333334,0.54,1,3745.086
12,False,686,"[(1081, 900)]",[],[1],[0.6166666666666667],vertical,"(390.0, 262.0)",0.7666666666666666,0.588,1,3748.784
12,False,687,"[(1071, 896)]",[],[1],[0.5333333333333333],horizontal,"(890.0, 262.0)",1.1666666666666667,0.498,1,3753.204
12,False,688,"[(1076, 880)]",[],[1],[0.5666666666666667],vertical,"(890.0, 262.0)",0.7666666666666666,0.529,1,3757.939
12,False,689,"[(1076, 874)]",[],[1],[0.55],horizontal,"(390.0, 262.0)",0.9,0.508,1,3761.853
12,False,690,"[(1063, 885)]",[],[1],[0.6333333333333333],vertical,"(890.0, 762.0)",1.2,0.587,1,3766.102
12,False,691,"[(1052, 896)]",[],[1],[0.5666666666666667],horizontal,"(890.0, 262.0)",1.4333333333333333,0.523,1,3770.825
12,False,692,"[(1077, 885)]",[],[1],[0.31666666666666665],vertical,"(390.0, 262.0)",1.6166666666666667,0.279,1,3775.371
12,False,693,"[(1055, 866)]",[],[1],[0.3333333333333333],vertical,"(890.0, 762.0)",1.65,0.293,1,3780.364
12,False,694,"[(1062, 885)]",[],[1],[0.5833333333333334],vertical,"(390.0, 762.0)",1.55,0.54,1,3785.118
12,False,695,"[(1048, 857)]",[],[1],[0.6333333333333333],horizontal,"(390.0, 762.0)",0.9833333333333333,0.595,1,3790.091
12,False,696,"[(1071, 894)]",[],[1],[0.5833333333333334],horizontal,"(890.0, 262.0)",0.7333333333333333,0.542,1,3794.757
12,False,697,"[(1042, 888)]",[],[1],[0.5833333333333334],vertical,"(890.0, 262.0)",1.55,0.546,1,3799.073
12,False,698,"[(1078, 867)]",[],[1],[0.7666666666666666],vertical,"(390.0, 762.0)",1.5333333333333332,0.731,1,3804.326
12,False,699,"[(1054, 885)]",[],[1],[0.6],horizontal,"(890.0, 762.0)",1.35,0.564,1,3809.321
12,False,700,"[(1076, 862)]",[],[1],[0.85],horizontal,"(390.0, 262.0)",0.8833333333333333,0.804,0,3814.031
12,False,701,"[(1067, 886)]",[],[1],[0.5833333333333334],vertical,"(390.0, 762.0)",0.6166666666666667,0.54,1,3819.98
12,False,702,"[(1075, 890)]",[],[1],[0.6833333333333333],vertical,"(890.0, 262.0)",0.5,0.646,1,3824.235
12,False,703,"[(1081, 890)]",[],[1],[0.6333333333333333],vertical,"(890.0, 762.0)",1.6333333333333333,0.592,1,3828.779
12,False,704,"[(1058, 886)]",[],[1],[0.7],horizontal,"(390.0, 762.0)",0.6166666666666667,0.657,1,3833.645
12,False,705,"[(1042, 880)]",[],[1],[0.5833333333333334],vertical,"(390.0, 762.0)",1.3333333333333333,0.548,1,3837.779
12,False,706,"[(1049, 878)]",[],[1],[0.6166666666666667],vertical,"(390.0, 262.0)",0.85,0.577,1,3842.653
12,False,707,"[(1038, 895)]",[],[1],[0.5833333333333334],horizontal,"(390.0, 762.0)",1.6333333333333333,0.543,1,3847.142
12,False,708,"[(1054, 879)]",[],[1],[0.5833333333333334],horizontal,"(890.0, 762.0)",1.5833333333333333,0.536,1,3852.018
12,False,709,"[(1057, 886)]",[],[1],[0.65],vertical,"(890.0, 762.0)",1.55,0.603,1,3857.244
12,False,710,"[(1081, 861)]",[],[1],[0.5666666666666667],vertical,"(390.0, 762.0)",0.85,0.523,1,3862.19
12,False,711,"[(1081, 900)]",[],[1],[0.5833333333333334],horizontal,"(890.0, 762.0)",0.5833333333333334,0.542,1,3866.506
12,False,712,"[(1063, 894)]",[],[1],[0.6666666666666666],horizontal,"(390.0, 762.0)",1.3333333333333333,0.622,1,3870.923
12,False,713,"[(1066, 876)]",[],[1],[0.5833333333333334],horizontal,"(890.0, 762.0)",0.8,0.538,1,3876.125
12,False,714,"[(1081, 876)]",[],[1],[0.5666666666666667],vertical,"(890.0, 262.0)",0.9166666666666666,0.528,1,3880.308
12,False,715,"[(1067, 886)]",[],[1],[0.5333333333333333],vertical,"(890.0, 262.0)",0.7,0.492,1,3884.641
12,False,716,"[(1078, 873)]",[],[1],[0.4666666666666667],vertical,"(390.0, 262.0)",1.2,0.429,1,3888.765
12,False,717,"[(1079, 883)]",[],[1],[0.5],horizontal,"(390.0, 762.0)",1.4,0.464,1,3893.242
12,False,718,"[(1071, 884)]",[],[1],[0.5833333333333334],horizontal,"(390.0, 762.0)",1.3166666666666667,0.547,1,3898.421
12,False,719,"[(1066, 892)]",[],[1],[0.6],horizontal,"(890.0, 762.0)",0.65,0.558,1,3903.517
12,False,720,"[(1060, 876)]",[],[1],[0.6666666666666666],horizontal,"(390.0, 762.0)",1.6833333333333333,0.624,1,3907.577
13,False,721,"[(1078, 871)]",[],[1],[0.6166666666666667],vertical,"(390.0, 762.0)",1.6666666666666667,0.577,1,3912.721
13,False,722,"[(1044, 876)]",[],[1],[],horizontal,"(390.0, 262.0)",,cti_phase,0,3917.791
13,False,723,"[(1047, 863)]",[],[1],[0.7],horizontal,"(890.0, 762.0)",0.9166666666666666,0.658,1,3921.888
13,False,724,"[(1076, 876)]",[],[1],[0.6166666666666667],vertical,"(890.0, 762.0)",1.0166666666666666,0.58,1,3928.885
13,False,725,"[(1067, 884)]",[],[1],[0.6],horizontal,"(890.0, 262.0)",0.75,0.554,1,3933.698
13,False,726,"[(1081, 880)]",[],[1],[0.6166666666666667],horizontal,"(390.0, 762.0)",1.1166666666666667,0.577,1,3937.735
13,False,727,"[(1057, 885)]",[],[1],[],horizontal,"(390.0, 262.0)",,cti_phase,0,3942.533
13,False,728,"[(1081, 876)]",[],[1],[0.5333333333333333],horizontal,"(890.0, 262.0)",0.7166666666666667,0.496,1,3948.273
13,False,729,"[(1081, 871)]",[],[1],[0.55],horizontal,"(890.0, 262.0)",0.5,0.508,1,3952.368
13,False,730,"[(1081, 869)]",[],[1],[0.3],horizontal,"(390.0, 262.0)",1.55,0.27,1,3956.383
13,False,731,"[(1076, 884)]",[],[1],[0.7166666666666667],vertical,"(390.0, 262.0)",1.35,0.672,1,3961.254
13,False,732,"[(1081, 862)]",[],[1],[0.3],horizontal,"(390.0, 262.0)",1.5666666666666667,0.269,1,3966.424
13,False,733,"[(1081, 885)]",[],[1],[0.85],horizontal,"(890.0, 262.0)",0.7666666666666666,0.804,0,3971.495
13,False,734,"[(1079, 871)]",[],[1],[0.5833333333333334],horizontal,"(890.0, 262.0)",1.4666666666666666,0.546,1,3976.346
13,False,735,"[(1063, 861)]",[],[1],[0.6333333333333333],horizontal,"(890.0, 762.0)",0.6166666666666667,0.599,1,3981.329
13,False,736,"[(1083, 867)]",[],[1],[0.6166666666666667],vertical,"(390.0, 262.0)",1.2666666666666666,0.576,1,3985.601
13,False,737,"[(1081, 889)]",[],[1],[0.5333333333333333],vertical,"(890.0, 262.0)",0.7166666666666667,0.491,1,3990.431
13,False,738,"[(1081, 862)]",[],[1],[0.5166666666666666],vertical,"(390.0, 262.0)",0.9166666666666666,0.48,1,3995.142
13,False,739,"[(1062, 871)]",[],[1],[0.5666666666666667],horizontal,"(890.0, 262.0)",1.35,0.523,1,3999.953
13,False,740,"[(1066, 879)]",[],[1],[0.6],vertical,"(390.0, 762.0)",1.6,0.558,1,4004.457
